state,tract,BLL_geq_5,BLL_geq_10,tested,year,tested_suppressed,tested_ell,zero_sup_tested,BLL_geq_5_suppressed,BLL_geq_10_suppressed,ell_5,zero_sup_BLL_5,ell_10,zero_sup_BLL_10,median_annual_incomeE,house_price_medianE,poor_fam_propE,black_ppl_propE,bp_pre_1959E_prop,svi_socioeconomic_pctile,ped_per_100k,under_yo5_ppl,STATE_NAME,COUNTY,tests_p_kid,county,town,start_year,end_year
OH,39035171203,5,5,41,2011,FALSE,5,FALSE,TRUE,TRUE,4,FALSE,4,FALSE,-0.41637820858744784,-0.7574524893450065,0.041959161516296535,1.5346829091619438,1.2563069023488924,0.2202335712809858,1.0347675910703793,169,Ohio,Cuyahoga County,0.24260355029585798,NA,NA,NA,NA
OH,39035171204,5,5,38,2011,FALSE,5,FALSE,TRUE,TRUE,4,FALSE,4,FALSE,-0.4591658177159566,-1.1044692279200319,0.7345517846345933,2.3723948808447255,1.507300335882405,0.6290313625399043,1.0347675910703793,131,Ohio,Cuyahoga County,0.2900763358778626,NA,NA,NA,NA
OH,39035171206,5,5,29,2011,FALSE,5,FALSE,TRUE,TRUE,4,FALSE,4,FALSE,-0.12020028170235826,-0.7535534248666355,-0.15108928004065864,0.6252535597734927,0.2589778456195633,-0.4885262356419442,1.0347675910703793,130,Ohio,Cuyahoga County,0.2230769230769231,NA,NA,NA,NA
OH,39035172101,0,0,24,2011,FALSE,5,FALSE,FALSE,FALSE,4,FALSE,4,FALSE,0.03312992562007069,-0.14789874255966245,0.4756952020331581,-0.34925233498562325,1.198763705839759,-0.9674794920055937,1.0347675910703793,140,Ohio,Cuyahoga County,0.17142857142857143,NA,NA,NA,NA
OH,39035172102,5,5,32,2011,FALSE,5,FALSE,TRUE,TRUE,4,FALSE,4,FALSE,0.36199415524698325,0.04315541688052003,-0.9779286681169801,-0.34560703005914845,0.5084200931561886,-0.7608052839943594,1.0347675910703793,194,Ohio,Cuyahoga County,0.16494845360824742,NA,NA,NA,NA
OH,39035172201,0,0,23,2011,FALSE,5,FALSE,FALSE,FALSE,4,FALSE,4,FALSE,0.021027417024701837,0.24330739343690166,-0.913898339420722,-0.3734983784385512,0.1500417367253219,-0.8916357459464251,1.0347675910703793,194,Ohio,Cuyahoga County,0.11855670103092783,NA,NA,NA,NA
OH,39035172202,0,0,28,2011,FALSE,5,FALSE,FALSE,FALSE,4,FALSE,4,FALSE,0.5352410893129719,0.7618829690602541,-0.14233029080479473,0.37106812053762056,-0.6930581968137125,-1.4676689972658103,1.0347675910703793,154,Ohio,Cuyahoga County,0.18181818181818182,NA,NA,NA,NA
OH,39035173103,5,5,5,2011,TRUE,5,FALSE,TRUE,TRUE,4,FALSE,4,FALSE,0.3833403121396023,0.590324132011927,-0.9587356172095303,-0.3568942807858311,-1.0293466672853424,0.12087826394347499,1.0347675910703793,96,Ohio,Cuyahoga County,0.052083333333333336,NA,NA,NA,NA
OH,39035173104,0,0,23,2011,FALSE,5,FALSE,FALSE,FALSE,4,FALSE,4,FALSE,0.4684390536802667,0.005464460256266346,-0.8045965044021692,-0.5113856783467345,-1.432685793623743,-0.7865921576544767,1.0347675910703793,188,Ohio,Cuyahoga County,0.12234042553191489,NA,NA,NA,NA
OH,39035173105,0,0,8,2011,FALSE,5,FALSE,FALSE,FALSE,4,FALSE,4,FALSE,0.6510249313867763,0.5474344227498452,-0.9764275486455427,-0.5944236716125908,-1.4089878521234562,-0.6637252890386236,1.0347675910703793,72,Ohio,Cuyahoga County,0.1111111111111111,NA,NA,NA,NA
OH,39035173106,5,0,33,2011,FALSE,5,FALSE,TRUE,FALSE,4,FALSE,4,FALSE,1.5161160575974724,0.2732002211044132,-0.9333335504985396,-0.5765841440431553,-0.9411908865831442,-0.6231488848969683,1.0347675910703793,246,Ohio,Cuyahoga County,0.13414634146341464,NA,NA,NA,NA
OH,39035173107,5,5,23,2011,FALSE,5,FALSE,TRUE,TRUE,4,FALSE,4,FALSE,0.678469990248715,0.18742080258024965,-0.8753687599141609,-0.5108361330400941,0.6893756119716683,0.05413576741140686,1.0347675910703793,100,Ohio,Cuyahoga County,0.23,NA,NA,NA,NA
OH,39035174103,5,0,12,2011,FALSE,5,FALSE,TRUE,FALSE,4,FALSE,4,FALSE,0.8406626644953117,0.32648743564215116,-0.5488341739611212,-0.5982794482593312,-0.5477701545384502,-0.5928113864733011,1.0347675910703793,145,Ohio,Cuyahoga County,0.08275862068965517,NA,NA,NA,NA
OH,39035174104,0,0,7,2011,FALSE,5,FALSE,FALSE,FALSE,4,FALSE,4,FALSE,-0.44801626255329396,0.44605874631219733,-0.5661546792972937,-0.5807573447010965,-0.5783519529286414,-1.3463190035711408,1.0347675910703793,106,Ohio,Cuyahoga County,0.0660377358490566,NA,NA,NA,NA
OH,39035174105,5,5,21,2011,FALSE,5,FALSE,TRUE,TRUE,4,FALSE,4,FALSE,0.9936116904446582,0.3940712199339164,-0.6864741043231144,-0.5353802096516601,-0.4124774316642824,-1.0088143336078406,1.0347675910703793,144,Ohio,Cuyahoga County,0.14583333333333334,NA,NA,NA,NA
OH,39035174106,0,0,24,2011,FALSE,5,FALSE,FALSE,FALSE,4,FALSE,4,FALSE,1.174386956629026,0.08734481430205883,-0.9093233072678595,-0.5975515155845291,-0.479393043664102,-1.2909530689479476,1.0347675910703793,175,Ohio,Cuyahoga County,0.13714285714285715,NA,NA,NA,NA
OH,39035174107,5,5,29,2011,FALSE,5,FALSE,TRUE,TRUE,4,FALSE,4,FALSE,0.4320362325508895,0.048354169518348124,-0.6518359025028282,-0.6416751162309126,0.1118388559531083,-0.8434749671988531,1.0347675910703793,218,Ohio,Cuyahoga County,0.13302752293577982,NA,NA,NA,NA
OH,39035174203,0,0,12,2011,FALSE,5,FALSE,FALSE,FALSE,4,FALSE,4,FALSE,0.826273067661448,0.5305384766769039,-1.0163942008119224,-0.37568928133686735,-1.6440802611320218,-1.5787800852424922,1.0347675910703793,97,Ohio,Cuyahoga County,0.12371134020618557,NA,NA,NA,NA
OH,39035174204,5,0,19,2011,FALSE,5,FALSE,TRUE,FALSE,4,FALSE,4,FALSE,1.0544101194513142,0.262802715828757,-0.6275421410451614,-0.6315640002578184,-0.3379875502008274,-1.4050979067669964,1.0347675910703793,193,Ohio,Cuyahoga County,0.09844559585492228,NA,NA,NA,NA
OH,39035174205,5,5,36,2011,FALSE,5,FALSE,TRUE,TRUE,4,FALSE,4,FALSE,0.5625908528316401,0.24980583423418679,0.7059458070934033,-0.4612557202448429,-1.0674133641815868,-0.570816700116142,1.0347675910703793,225,Ohio,Cuyahoga County,0.16,NA,NA,NA,NA
OH,39035174206,5,0,23,2011,FALSE,5,FALSE,TRUE,FALSE,4,FALSE,4,FALSE,-0.04787111615995703,0.031458223445406816,-0.1728705271297293,-0.2821338586136352,-0.5918968930898321,-1.053182925052454,1.0347675910703793,158,Ohio,Cuyahoga County,0.14556962025316456,NA,NA,NA,NA
OH,39035174207,5,0,24,2011,FALSE,5,FALSE,TRUE,FALSE,4,FALSE,4,FALSE,0.4159313195381546,0.2121148776099331,-0.8104839568738946,-0.4990735150931363,-0.38815270951346514,-0.027017040871903403,1.0347675910703793,188,Ohio,Cuyahoga County,0.1276595744680851,NA,NA,NA,NA
OH,39035175105,5,0,22,2011,FALSE,5,FALSE,TRUE,FALSE,4,FALSE,4,FALSE,1.8159152075268454,1.1322940945055058,-0.7688743244260469,-0.6212465792981599,-0.8048909941849145,-1.2280027597188377,1.0347675910703793,197,Ohio,Cuyahoga County,0.1116751269035533,NA,NA,NA,NA
OH,39035175106,0,0,8,2011,FALSE,5,FALSE,FALSE,FALSE,4,FALSE,4,FALSE,1.0156249147401717,1.3922317263969106,-0.9439893539305724,-0.6416751162309126,-1.366562472768032,-1.834752728192186,1.0347675910703793,105,Ohio,Cuyahoga County,0.0761904761904762,NA,NA,NA,NA
OH,39035175201,5,0,15,2011,FALSE,5,FALSE,TRUE,FALSE,4,FALSE,4,FALSE,0.5605896506229571,1.2063763195945563,-0.6671559270403874,-0.5836131612637883,-1.3316310389972241,-1.731605233551717,1.0347675910703793,286,Ohio,Cuyahoga County,0.05244755244755245,NA,NA,NA,NA
OH,39035175202,0,0,12,2011,FALSE,5,FALSE,FALSE,FALSE,4,FALSE,4,FALSE,0.4222208121940156,1.696358755709854,-0.7816241073607992,-0.5854360441593507,-1.2043761643568922,-0.6003957610792179,1.0347675910703793,126,Ohio,Cuyahoga County,0.09523809523809523,NA,NA,NA,NA
OH,39035176100,0,0,6,2011,FALSE,5,FALSE,FALSE,FALSE,4,FALSE,4,FALSE,0.42507967249213424,0.44085999367436923,-0.9899707297960981,-0.5123878175229836,0.5856906517016353,-1.3372177540440404,1.0347675910703793,105,Ohio,Cuyahoga County,0.05714285714285714,NA,NA,NA,NA
OH,39035176200,0,0,21,2011,FALSE,5,FALSE,FALSE,FALSE,4,FALSE,4,FALSE,1.2072638500573902,0.12503577092631252,-0.9779887357874802,-0.5893368945442055,-1.4153265400041657,-1.5476841493582332,1.0347675910703793,317,Ohio,Cuyahoga County,0.06624605678233439,NA,NA,NA,NA
OH,39035177101,5,0,72,2011,FALSE,5,FALSE,TRUE,FALSE,4,FALSE,4,FALSE,-0.12782390916400793,-0.32465633224581764,-0.18209652972507848,-0.1817990319131826,-0.013685614574274044,0.19785966619353146,1.0347675910703793,277,Ohio,Cuyahoga County,0.259927797833935,NA,NA,NA,NA
OH,39035177103,5,0,73,2011,FALSE,5,FALSE,FALSE,FALSE,4,FALSE,4,FALSE,-0.017090720283546502,-0.2986625690566772,-0.39961915572910844,-0.37089628002212993,0.4601806057120385,0.5179202745632224,1.0347675910703793,218,Ohio,Cuyahoga County,0.3348623853211009,NA,NA,NA,NA
OH,39035177104,5,5,58,2011,FALSE,5,FALSE,TRUE,TRUE,4,FALSE,4,FALSE,-0.00784707198629628,-0.48971672849685965,0.22745800185757228,-0.5634727638120872,1.6447037549434675,-0.41647467688573403,1.0347675910703793,230,Ohio,Cuyahoga County,0.25217391304347825,NA,NA,NA,NA
OH,39035177201,5,0,55,2011,FALSE,5,FALSE,TRUE,FALSE,4,FALSE,4,FALSE,-0.19224356121494762,-0.5573005127886249,-0.37971868435932526,-0.5999362146495502,1.6619386191158003,-0.26478718476739715,1.0347675910703793,263,Ohio,Cuyahoga County,0.20912547528517111,NA,NA,NA,NA
OH,39035177202,5,0,51,2011,FALSE,5,FALSE,TRUE,FALSE,4,FALSE,4,FALSE,-0.15698428420481791,-0.56379895358591,0.6020086824634882,-0.5551060591229077,1.4796496248765196,-0.40623577116774634,1.0347675910703793,231,Ohio,Cuyahoga County,0.22077922077922077,NA,NA,NA,NA
OH,39035177302,5,5,25,2011,FALSE,5,FALSE,TRUE,TRUE,4,FALSE,4,FALSE,0.2269606538325135,-0.3714451059862705,-0.8256596884003915,-0.44425430661554893,0.6623469100942098,-0.16656953362077376,1.0347675910703793,141,Ohio,Cuyahoga County,0.1773049645390071,NA,NA,NA,NA
OH,39035177303,5,0,61,2011,FALSE,5,FALSE,TRUE,FALSE,4,FALSE,4,FALSE,0.0597173263925739,-0.48451797585903156,-0.8737981998485144,-0.5796896775260582,1.710508999306663,-0.12447625455793522,1.0347675910703793,301,Ohio,Cuyahoga County,0.2026578073089701,NA,NA,NA,NA
OH,39035177304,5,5,46,2011,FALSE,5,FALSE,FALSE,TRUE,4,FALSE,4,FALSE,-0.04977702302536945,-0.4377292021185787,-0.02845632116937997,-0.23938566263043298,-0.12124770848521954,0.6301690187307922,1.0347675910703793,217,Ohio,Cuyahoga County,0.2119815668202765,NA,NA,NA,NA
OH,39035177403,5,0,45,2011,FALSE,5,FALSE,TRUE,FALSE,4,FALSE,4,FALSE,0.3963004788244067,-0.4598239008293481,-0.3633767638153798,-0.6416751162309126,1.493626540167885,-0.6132891979092764,1.0347675910703793,222,Ohio,Cuyahoga County,0.20270270270270271,NA,NA,NA,NA
OH,39035177404,5,0,30,2011,FALSE,5,FALSE,TRUE,FALSE,4,FALSE,4,FALSE,-0.4859438091750011,-0.33635352568093085,-0.5191904477209356,-0.41192809217560633,1.4336134007849526,-1.0789697987125715,1.0347675910703793,216,Ohio,Cuyahoga County,0.1388888888888889,NA,NA,NA,NA
OH,39035177405,5,0,44,2011,FALSE,5,FALSE,TRUE,FALSE,4,FALSE,4,FALSE,0.34245860987650595,-0.37404448230518456,-0.8150195410518131,-0.5881533763733348,1.4294984153733004,-0.7896259074968435,1.0347675910703793,256,Ohio,Cuyahoga County,0.171875,NA,NA,NA,NA
OH,39035177406,5,5,57,2011,FALSE,5,FALSE,TRUE,TRUE,4,FALSE,4,FALSE,0.28146959018330864,-0.48321828769957453,-0.9074801679769822,-0.23441329985072515,1.7225744732137898,-0.022087197378057567,1.0347675910703793,288,Ohio,Cuyahoga County,0.19791666666666666,NA,NA,NA,NA
OH,39035177501,5,0,49,2011,FALSE,5,FALSE,TRUE,FALSE,4,FALSE,4,FALSE,-0.2855377022768854,-0.4026376218132391,-0.5513683762504893,-0.5989997476348901,0.4269501399662818,-0.07024797612562977,1.0347675910703793,277,Ohio,Cuyahoga County,0.17689530685920576,NA,NA,NA,NA
OH,39035177503,0,0,14,2011,FALSE,5,FALSE,FALSE,FALSE,4,FALSE,4,FALSE,0.3047216539413401,0.28619710269898346,-0.922477856139411,-0.6047969038825516,-0.7899308583622249,-0.9492769929513932,1.0347675910703793,169,Ohio,Cuyahoga County,0.08284023668639054,NA,NA,NA,NA
OH,39035177504,0,0,27,2011,FALSE,5,FALSE,FALSE,FALSE,4,FALSE,4,FALSE,0.2996710007479972,-0.23497784924328302,-0.6854999746484299,-0.6119237030438945,0.5663632892151637,0.06513311058998635,1.0347675910703793,213,Ohio,Cuyahoga County,0.1267605633802817,NA,NA,NA,NA
OH,39035177505,5,0,23,2011,FALSE,5,FALSE,TRUE,FALSE,4,FALSE,4,FALSE,0.3073899235529175,0.2719005329449562,-0.894326954724248,-0.5696396165393812,-0.9215630289423592,-0.8829137151496206,1.0347675910703793,180,Ohio,Cuyahoga County,0.12777777777777777,NA,NA,NA,NA
OH,39035177604,0,0,15,2011,FALSE,5,FALSE,FALSE,FALSE,4,FALSE,4,FALSE,0.5198032437031314,-0.10500903329758066,-0.5888444689984255,-0.6185955065084616,0.9496950164951141,-0.4634977994424186,1.0347675910703793,95,Ohio,Cuyahoga County,0.15789473684210525,NA,NA,NA,NA
OH,39035177605,0,0,11,2011,FALSE,5,FALSE,FALSE,FALSE,4,FALSE,4,FALSE,0.019597986875642525,0.017161653691379557,-0.5121477903459756,-0.4391349766032084,-9.349159962462013e-4,-0.6872368503169658,1.0347675910703793,109,Ohio,Cuyahoga County,0.10091743119266056,NA,NA,NA,NA
OH,39035177606,0,0,23,2011,FALSE,5,FALSE,FALSE,FALSE,4,FALSE,4,FALSE,-0.025476710491361135,0.12243639460739847,-0.396769947953296,-0.28381126321906075,-0.5578089875588895,-0.5260688899412327,1.0347675910703793,152,Ohio,Cuyahoga County,0.1513157894736842,NA,NA,NA,NA
OH,39035177607,0,0,22,2011,FALSE,5,FALSE,FALSE,FALSE,4,FALSE,4,FALSE,0.01826385206985383,0.5110431542850485,-0.4077399027601815,-0.5821489309875854,-1.1822462778217853,-0.7547377843096258,1.0347675910703793,121,Ohio,Cuyahoga County,0.18181818181818182,NA,NA,NA,NA
OH,39035177608,5,5,60,2011,FALSE,5,FALSE,TRUE,TRUE,4,FALSE,4,FALSE,0.04751952245393443,-0.30386132169450525,-0.7924514874109173,-0.11720781873877141,-0.7343728149572382,-0.6068424794942472,1.0347675910703793,249,Ohio,Cuyahoga County,0.24096385542168675,NA,NA,NA,NA
OH,39035177609,0,0,8,2011,FALSE,5,FALSE,FALSE,FALSE,4,FALSE,4,FALSE,0.6469272316261395,0.260203339509843,-0.9291262749592835,-0.5500816182686642,-1.1254871593745952,-0.48056264230573154,1.0347675910703793,66,Ohio,Cuyahoga County,0.12121212121212122,NA,NA,NA,NA
OH,39035178101,5,0,24,2011,FALSE,5,FALSE,TRUE,FALSE,4,FALSE,4,FALSE,-0.20244016294490405,-0.3012619453755912,-0.06694624813109364,-0.5755079733029843,0.32544374720664826,0.23653997668370735,1.0347675910703793,152,Ohio,Cuyahoga County,0.15789473684210525,NA,NA,NA,NA
OH,39035178102,5,0,48,2011,FALSE,5,FALSE,TRUE,FALSE,4,FALSE,4,FALSE,0.6782793995621739,-0.13620154912454924,-0.5719641919705135,-0.1071024473560837,-0.10639409946667588,-0.22914062411958766,1.0347675910703793,285,Ohio,Cuyahoga County,0.16842105263157894,NA,NA,NA,NA
OH,39035178201,5,0,35,2011,FALSE,5,FALSE,TRUE,FALSE,4,FALSE,4,FALSE,-0.2550431924302868,-0.40003824549432504,-0.23647213347482582,-0.37032385462554607,1.1110084840667578,-0.9166641821459507,1.0347675910703793,192,Ohio,Cuyahoga County,0.18229166666666666,NA,NA,NA,NA
OH,39035178204,5,0,48,2011,FALSE,5,FALSE,TRUE,FALSE,4,FALSE,4,FALSE,-0.8743676283460516,0.03795666424269194,1.4035110574800378,0.4164481951638512,-0.5317869609010629,0.5205748056752935,1.0347675910703793,233,Ohio,Cuyahoga County,0.20600858369098712,NA,NA,NA,NA
OH,39035178205,0,0,28,2011,FALSE,5,FALSE,FALSE,FALSE,4,FALSE,4,FALSE,-0.0028917141362239953,-0.24667504267839624,-0.8977007035556899,-0.5308052386707112,0.41200312362779334,-0.7456365347825257,1.0347675910703793,125,Ohio,Cuyahoga County,0.224,NA,NA,NA,NA
OH,39035178206,0,0,17,2011,FALSE,5,FALSE,FALSE,FALSE,4,FALSE,4,FALSE,-0.09713880863086802,-0.2986625690566772,-0.6691850975524868,-0.5378958521329263,1.5001517816311702,-0.8889812148343543,1.0347675910703793,179,Ohio,Cuyahoga County,0.09497206703910614,NA,NA,NA,NA
OH,39035179101,0,0,20,2011,FALSE,5,FALSE,FALSE,FALSE,4,FALSE,4,FALSE,2.9565051711329065,3.362558976133758,-0.5861410311092035,-0.5009081108729844,-0.6390566094709784,-1.5526139928520792,1.0347675910703793,123,Ohio,Cuyahoga County,0.16260162601626016,NA,NA,NA,NA
OH,39035180102,5,5,25,2011,FALSE,5,FALSE,TRUE,TRUE,4,FALSE,4,FALSE,0.3699989640817154,0.04185572872106301,-0.4613859522290548,1.2646390940810492,-0.85832839405499906,-1.0763152676005006,1.0347675910703793,130,Ohio,Cuyahoga County,0.19230769230769232,NA,NA,NA,NA
OH,39035180103,5,0,28,2011,FALSE,5,FALSE,TRUE,FALSE,4,FALSE,4,FALSE,0.4880698943940146,-0.03742524900581543,-0.6382138233757897,1.6839922525986,0.058608753103636696,-1.0691101117248796,1.0347675910703793,158,Ohio,Cuyahoga County,0.17721518987341772,NA,NA,NA,NA
OH,39035180104,5,0,58,2011,FALSE,5,FALSE,TRUE,FALSE,4,FALSE,4,FALSE,-0.7122702494427255,-0.20768439789468554,0.357639140973406,2.2469030455096712,-0.8804507491201707,-0.35769577368987854,1.0347675910703793,210,Ohio,Cuyahoga County,0.2761904761904762,NA,NA,NA,NA
OH,39035181100,0,0,36,2011,FALSE,5,FALSE,FALSE,FALSE,4,FALSE,4,FALSE,2.1595502153607042,3.1585079350990055,-0.7316872444997929,-0.5891932458015996,0.611113531378323,-2.146849743225665,1.0347675910703793,421,Ohio,Cuyahoga County,0.0855106888361045,NA,NA,NA,NA
OH,39035181201,0,0,20,2011,FALSE,5,FALSE,FALSE,FALSE,4,FALSE,4,FALSE,1.1021530864298954,1.4234242422238792,-0.9110026422611713,-0.5436527658383453,-0.8124534183975491,-1.3178775987989524,1.0347675910703793,206,Ohio,Cuyahoga County,0.0970873786407767,NA,NA,NA,NA
OH,39035181203,0,0,18,2011,FALSE,5,FALSE,FALSE,FALSE,4,FALSE,4,FALSE,1.705467904676196,1.2830579210025206,-0.5716261704530821,-0.6309773612305546,0.9389166157277266,-1.152917451120261,1.0347675910703793,156,Ohio,Cuyahoga County,0.11538461538461539,NA,NA,NA,NA
OH,39035182103,5,5,8,2011,FALSE,5,FALSE,TRUE,TRUE,4,FALSE,4,FALSE,1.2348042042625995,0.32648743564215116,-0.9063266004208015,-0.5508970237993037,-0.9212990889422924,-0.6462812274450149,1.0347675910703793,101,Ohio,Cuyahoga County,0.07920792079207921,NA,NA,NA,NA
OH,39035182104,0,0,9,2011,FALSE,5,FALSE,FALSE,FALSE,4,FALSE,4,FALSE,0.7625204830134027,0.5305384766769039,-0.7353243037054396,-0.5649113001366041,-0.6545562414943887,-0.561336231858746,1.0347675910703793,97,Ohio,Cuyahoga County,0.09278350515463918,NA,NA,NA,NA
OH,39035182105,0,0,6,2011,FALSE,5,FALSE,FALSE,FALSE,4,FALSE,4,FALSE,1.084142266551748,0.5578319280255014,-0.9346494762486002,-0.6181247379108925,-0.2490960021935002,-0.6197359163243059,1.0347675910703793,130,Ohio,Cuyahoga County,0.046153846153846156,NA,NA,NA,NA
OH,39035182106,0,0,10,2011,FALSE,5,FALSE,FALSE,FALSE,4,FALSE,4,FALSE,0.14233838900820217,0.7163938834792583,-0.6813342049835471,-0.6403380821432968,-0.7473143529347344,-1.014881833292574,1.0347675910703793,131,Ohio,Cuyahoga County,0.07633587786259542,NA,NA,NA,NA
OH,39035183100,5,0,34,2011,FALSE,5,FALSE,TRUE,FALSE,4,FALSE,4,FALSE,0.6240563492411906,2.480070715862439,-0.8224694413394338,0.3554088063490329,1.1452405256076363,-1.6743432052770446,1.0347675910703793,190,Ohio,Cuyahoga County,0.17894736842105263,NA,NA,NA,NA
OH,39035183300,5,0,38,2011,FALSE,5,FALSE,TRUE,FALSE,4,FALSE,4,FALSE,4.273391519789616,2.727011466159274,-0.9170660194120706,-0.27977272435618245,1.5023769497146817,-1.9162847552057922,1.0347675910703793,230,Ohio,Cuyahoga County,0.16521739130434782,NA,NA,NA,NA
OH,39035183401,5,0,42,2011,FALSE,5,FALSE,TRUE,FALSE,4,FALSE,4,FALSE,3.145380541495277,1.2856572973214346,0.15199677320376107,0.4276078747416956,1.5792971157221796,-1.5014194642621403,1.0347675910703793,141,Ohio,Cuyahoga County,0.2978723404255319,NA,NA,NA,NA
OH,39035183402,0,0,25,2011,FALSE,5,FALSE,FALSE,FALSE,4,FALSE,4,FALSE,1.4557941053071692,0.24850614607472976,0.03614143988660621,2.748144537941404,1.2151540559461826,-0.5241727962897536,1.0347675910703793,60,Ohio,Cuyahoga County,0.4166666666666667,NA,NA,NA,NA
OH,39035183501,0,0,23,2011,FALSE,5,FALSE,FALSE,FALSE,4,FALSE,4,FALSE,1.4940075379586883,-0.4767198469022894,-0.9167261815125245,1.095212385627202,0.8100009628867392,-1.7786283561084013,1.0347675910703793,109,Ohio,Cuyahoga County,0.21100917431192662,NA,NA,NA,NA
OH,39035183502,5,0,62,2011,FALSE,5,FALSE,TRUE,FALSE,4,FALSE,4,FALSE,2.913812857347668,1.6196771543018897,-0.8827537862974587,0.38094243331348393,1.0273547171742758,-1.6326291449445018,1.0347675910703793,336,Ohio,Cuyahoga County,0.18452380952380953,NA,NA,NA,NA
OH,39035183603,5,5,31,2011,FALSE,5,FALSE,FALSE,TRUE,4,FALSE,4,FALSE,0.16549515742296303,-0.6456793076317024,0.011466929798129155,3.1565592280844608,2.0422145025061553,1.078784776670774,1.0347675910703793,93,Ohio,Cuyahoga County,0.3333333333333333,NA,NA,NA,NA
OH,39035183604,5,0,47,2011,FALSE,5,FALSE,TRUE,FALSE,4,FALSE,4,FALSE,0.9099423790530531,0.0860451261426018,0.0767204985417483,1.935923433907327,1.7541775278802696,-0.3922046781468002,1.0347675910703793,133,Ohio,Cuyahoga County,0.3533834586466165,NA,NA,NA,NA
OH,39035183605,5,0,47,2011,FALSE,5,FALSE,TRUE,FALSE,4,FALSE,4,FALSE,0.9008893214423441,0.6059203899254113,-0.5259945321909838,1.3796449760186886,0.9357212149538854,-0.7596676278034719,1.0347675910703793,185,Ohio,Cuyahoga County,0.25405405405405407,NA,NA,NA,NA
OH,39035183606,5,5,29,2011,FALSE,5,FALSE,FALSE,TRUE,4,FALSE,4,FALSE,1.0992942261317766,0.14713046963708193,-0.5607186405680009,1.5533455362242756,1.1789482881748512,-1.3269788483260525,1.0347675910703793,114,Ohio,Cuyahoga County,0.2543859649122807,NA,NA,NA,NA
OH,39035184103,0,0,15,2011,FALSE,5,FALSE,FALSE,FALSE,4,FALSE,4,FALSE,3.3804741533438984,3.0428356889073305,-0.8715220988245344,-0.4812228347791774,-1.226740559112673,-2.047115217157858,1.0347675910703793,189,Ohio,Cuyahoga County,0.07936507936507936,NA,NA,NA,NA
OH,39035184104,5,5,5,2011,TRUE,5,FALSE,TRUE,TRUE,4,FALSE,4,FALSE,0.6717040208765009,1.5247999186615269,-0.9583827629151982,-0.09408155020813957,-0.2649003667167819,-1.5033155579136195,1.0347675910703793,77,Ohio,Cuyahoga County,0.06493506493506493,NA,NA,NA,NA
OH,39035184106,0,0,14,2011,FALSE,5,FALSE,FALSE,FALSE,4,FALSE,4,FALSE,0.4957888171989349,0.5175415950823337,-0.48590614234573337,-0.25172260015401376,-0.4510478100655128,-0.23558734253461713,1.0347675910703793,104,Ohio,Cuyahoga County,0.1346153846153846,NA,NA,NA,NA
OH,39035184108,5,0,21,2011,FALSE,5,FALSE,TRUE,FALSE,4,FALSE,4,FALSE,1.697653686528005,3.518521555268601,-0.7645820973838545,-0.24205991701820437,-1.301167450144061,-1.8002438237352645,1.0347675910703793,359,Ohio,Cuyahoga County,0.0584958217270195,NA,NA,NA,NA
OH,39035185101,5,5,47,2011,FALSE,5,FALSE,FALSE,TRUE,4,FALSE,4,FALSE,0.0258874795315035,-0.6430799313127884,-0.10123413365765288,2.7564541072311743,1.072776790577297,0.14552748141270502,1.0347675910703793,159,Ohio,Cuyahoga County,0.29559748427672955,NA,NA,NA,NA
OH,39035185102,5,0,36,2011,FALSE,5,FALSE,TRUE,FALSE,4,FALSE,4,FALSE,0.021885075114137426,-0.6820705760964991,-0.25819424619549086,1.0287674003334357,1.048468595682709,-0.9409341808848847,1.0347675910703793,161,Ohio,Cuyahoga County,0.2236024844720497,NA,NA,NA,NA
OH,39035185103,0,0,33,2011,FALSE,5,FALSE,FALSE,FALSE,4,FALSE,4,FALSE,0.793586764919625,-0.5040132982508869,-0.26890448062653266,0.925400494955915,1.4934436331916037,-0.6993718496864327,1.0347675910703793,136,Ohio,Cuyahoga County,0.2426470588235294,NA,NA,NA,NA
OH,39035185104,5,5,40,2011,FALSE,5,FALSE,TRUE,TRUE,4,FALSE,4,FALSE,0.9397698214967574,0.008063836575180392,-0.8746972006286152,1.0072307927235422,0.1418363394497705,-1.1464707327052315,1.0347675910703793,222,Ohio,Cuyahoga County,0.18018018018018017,NA,NA,NA,NA
OH,39035185201,5,0,23,2011,FALSE,5,FALSE,TRUE,FALSE,4,FALSE,4,FALSE,-0.2637150686679133,-0.6989665221694404,-0.9297688634749381,2.522678024922201,1.6718972222240915,-0.22269390570455821,1.0347675910703793,71,Ohio,Cuyahoga County,0.323943661971831,NA,NA,NA,NA
OH,39035185202,5,5,75,2011,FALSE,5,FALSE,TRUE,TRUE,4,FALSE,4,FALSE,-0.12239207459758254,-0.5884930286155935,0.8578710115198942,1.3304663230835287,1.3753723666606918,-1.17946276224097,1.0347675910703793,324,Ohio,Cuyahoga County,0.23148148148148148,NA,NA,NA,NA
OH,39035185203,5,0,44,2011,FALSE,5,FALSE,TRUE,FALSE,4,FALSE,4,FALSE,-0.1203908723888995,-0.10630872145703768,-0.7323258921767875,0.16662183234800765,1.517200364191931,0.06399545439909896,1.0347675910703793,151,Ohio,Cuyahoga County,0.2913907284768212,NA,NA,NA,NA
