all_properties,msoa11cd,bp_pre_1900_prop,bp_1900_1918_prop,bp_1919_1929_prop,bp_1930_1939_prop,bp_1945_1954_prop,bp_1955_1964_prop,bp_1965_1972_prop,bp_1973_1982_prop,bp_1983_1992_prop,bp_1993_1999_prop,bp_2000_2008_prop,bp_2009_prop,bp_2010_prop,bp_2011_prop,bp_2012_prop,bp_2013_prop,bp_2014_prop,bp_2015_prop,bp_2016_prop,bp_2017_prop,bp_2018_prop,bp_2019_prop,bp_2020_prop,bp_2021_prop,bp_pre_1929_prop,bp_pre_1939_prop,bp_pre_1954_prop,bp_pre_1982_prop,bp_pre_1992_prop,bp_pre_1999_prop,bp_post_2000_prop,bp_unkw_prop,house_terraced_prop,build_year_mean,build_year_median
3920,E02005304,0.07397959183673469,0.04336734693877551,0.061224489795918366,0.04591836734693878,0.03826530612244898,0.0663265306122449,0.15816326530612246,0.13520408163265307,0.058673469387755105,0.11479591836734694,0.10714285714285714,0.007653061224489796,0,0,0,0.002551020408163265,0.01020408163265306,0.01020408163265306,0.012755102040816327,0.015306122448979591,0.007653061224489796,0.007653061224489796,0.00510204081632653,0,0.17857142857142855,0.22448979591836732,0.2627551020408163,0.6224489795918368,0.6811224489795918,0.7959183673469388,0.1862244897959184,0.017857142857142856,0.05357142857142857,1965.8584415584414,1973.254716981132
3490,E02005305,0.12320916905444126,0.034383954154727794,0.045845272206303724,0.09169054441260745,0.07163323782234957,0.04297994269340974,0.1174785100286533,0.04871060171919771,0.07449856733524356,0.0830945558739255,0.10315186246418338,0.014326647564469915,0.0028653295128939827,0,0,0.0028653295128939827,0.014326647564469915,0.014326647564469915,0.022922636103151862,0.03151862464183381,0.008595988538681949,0.011461318051575931,0.014326647564469915,0,0.2034383954154728,0.29512893982808025,0.36676217765042984,0.5759312320916906,0.6504297994269341,0.7335243553008597,0.24068767908309457,0.025787965616045846,0.07163323782234957,1961.285294117647,1969.6097560975609
3240,E02005306,0.19753086419753085,0.06172839506172839,0.08641975308641975,0.12037037037037036,0.08024691358024691,0.08333333333333333,0.05864197530864197,0.030864197530864196,0.030864197530864196,0.05864197530864197,0.08333333333333333,0.006172839506172839,0,0.0030864197530864196,0.009259259259259259,0.009259259259259259,0.0030864197530864196,0.009259259259259259,0.0030864197530864196,0,0.0030864197530864196,0.018518518518518517,0.006172839506172839,0,0.345679012345679,0.46604938271604934,0.5462962962962963,0.7191358024691359,0.7500000000000001,0.8086419753086421,0.154320987654321,0.040123456790123455,0.10493827160493827,1942.5560897435896,1946.7307692307693
4150,E02005307,0.12530120481927712,0.014457831325301205,0.043373493975903614,0.07951807228915662,0.06987951807228916,0.1614457831325301,0.1614457831325301,0.04819277108433735,0.033734939759036145,0.07710843373493977,0.09879518072289156,0.0024096385542168677,0,0,0,0.0024096385542168677,0.014457831325301205,0.014457831325301205,0.00963855421686747,0.004819277108433735,0.007228915662650603,0.016867469879518072,0.00963855421686747,0,0.18313253012048195,0.26265060240963856,0.3325301204819277,0.7036144578313254,0.7373493975903616,0.8144578313253014,0.18072289156626506,0.012048192771084338,0.13253012048192772,1958.2179176755449,1965.1567164179105
2910,E02005308,0.18556701030927836,0.030927835051546393,0.024054982817869417,0.08934707903780069,0.041237113402061855,0.11683848797250859,0.20962199312714777,0.09621993127147767,0.07216494845360824,0.03436426116838488,0.03436426116838488,0.010309278350515464,0.003436426116838488,0.003436426116838488,0,0,0.003436426116838488,0.003436426116838488,0,0,0.003436426116838488,0.003436426116838488,0,0,0.24054982817869416,0.32989690721649484,0.3711340206185567,0.7938144329896908,0.865979381443299,0.9003436426116839,0.06529209621993128,0.030927835051546393,0.09621993127147767,1947.0996441281138,1963.6029411764705
3850,E02005309,0.06493506493506493,0.015584415584415584,0.02077922077922078,0.14025974025974025,0.0987012987012987,0.32727272727272727,0.10649350649350649,0.04415584415584416,0.05194805194805195,0.05194805194805195,0.005194805194805195,0,0,0,0.0025974025974025974,0,0,0,0,0.0025974025974025974,0.015584415584415584,0.01818181818181818,0.02077922077922078,0,0.1012987012987013,0.24155844155844156,0.34025974025974026,0.8181818181818182,0.8701298701298702,0.9220779220779222,0.06493506493506493,0.01038961038961039,0.13506493506493505,1956.371052631579,1959.2142857142858
4020,E02005310,0.208955223880597,0.03731343283582089,0.03482587064676617,0.12437810945273632,0.02736318407960199,0.06467661691542288,0.07960199004975124,0.05472636815920398,0.07960199004975124,0.04228855721393035,0.04228855721393035,0.007462686567164179,0,0.029850746268656716,0.04477611940298507,0.017412935323383085,0.017412935323383085,0.0024875621890547263,0.03731343283582089,0.009950248756218905,0.0024875621890547263,0.012437810945273632,0,0,0.2810945273631841,0.4054726368159204,0.43283582089552236,0.6318407960199004,0.7114427860696516,0.7537313432835819,0.22388059701492535,0.029850746268656716,0.17412935323383086,1950.8816793893131,1962.7884615384614
2570,E02005311,0.2723735408560311,0.038910505836575876,0.03501945525291829,0.12062256809338522,0.04669260700389105,0.038910505836575876,0.1245136186770428,0.08560311284046693,0.038910505836575876,0.027237354085603113,0.023346303501945526,0.0038910505836575876,0,0.019455252918287938,0,0.007782101167315175,0.0038910505836575876,0.0038910505836575876,0.0038910505836575876,0,0.0038910505836575876,0.019455252918287938,0.01556420233463035,0,0.3463035019455253,0.4669260700389105,0.5136186770428015,0.7626459143968871,0.801556420233463,0.8287937743190661,0.10505836575875487,0.06614785992217899,0.11284046692607004,1936.7520833333333,1945
2730,E02005312,0.003663003663003663,0,0,0,0,0.029304029304029304,0.10622710622710622,0.38461538461538464,0.19413919413919414,0.18315018315018314,0.003663003663003663,0,0,0,0,0,0,0,0,0.01098901098901099,0.02197802197802198,0.029304029304029304,0.029304029304029304,0,0.003663003663003663,0.003663003663003663,0.003663003663003663,0.5238095238095238,0.717948717948718,0.9010989010989011,0.09523809523809523,0.003663003663003663,0.1282051282051282,1984.8547794117646,1981.4
3710,E02005313,0.0026954177897574125,0,0,0.008086253369272238,0.013477088948787063,0.0431266846361186,0.3935309973045822,0.4420485175202156,0.04851752021563342,0.016172506738544475,0.005390835579514825,0,0,0,0,0,0.0026954177897574125,0,0.01078167115902965,0,0,0.005390835579514825,0.005390835579514825,0,0.0026954177897574125,0.01078167115902965,0.02425876010781671,0.9029649595687331,0.9514824797843665,0.9676549865229109,0.02964959568733154,0.0026954177897574125,0.660377358490566,1974.045945945946,1973.7682926829268
3010,E02005314,0.1362126245847176,0.013289036544850499,0.0033222591362126247,0.08637873754152824,0.11960132890365449,0.06312292358803986,0.22591362126245848,0.2159468438538206,0.029900332225913623,0.006644518272425249,0.07973421926910298,0,0,0,0.0033222591362126247,0,0,0,0,0,0,0,0,0,0.15282392026578073,0.23920265780730898,0.3588039867109635,0.8637873754152824,0.893687707641196,0.9003322259136213,0.0830564784053156,0.016611295681063124,0.4584717607973422,1953.5152027027027,1967.1617647058824
3540,E02005315,0.11864406779661017,0.01977401129943503,0.02824858757062147,0.07344632768361582,0.07344632768361582,0.20903954802259886,0.22598870056497175,0.03954802259887006,0.059322033898305086,0.0480225988700565,0.02824858757062147,0.00847457627118644,0,0.005649717514124294,0.005649717514124294,0,0.002824858757062147,0.005649717514124294,0.005649717514124294,0.002824858757062147,0.005649717514124294,0.002824858757062147,0.002824858757062147,0,0.16666666666666666,0.2401129943502825,0.3135593220338983,0.788135593220339,0.847457627118644,0.8954802259887005,0.07627118644067798,0.025423728813559324,0.07062146892655367,1953.9578488372092,1962.418918918919
2810,E02005316,0.010676156583629894,0,0,0.014234875444839857,0,0.03202846975088968,0.5871886120996441,0.099644128113879,0.021352313167259787,0.046263345195729534,0.12811387900355872,0.0035587188612099642,0,0.014234875444839857,0.010676156583629894,0.010676156583629894,0,0,0,0,0,0.010676156583629894,0.0071174377224199285,0,0.010676156583629894,0.02491103202846975,0.02491103202846975,0.7437722419928826,0.7651245551601424,0.8113879003558719,0.18505338078291814,0.0035587188612099642,0.5231316725978647,1976.3999999999999,1970.260606060606
3260,E02005317,0.018404907975460124,0.003067484662576687,0.006134969325153374,0.018404907975460124,0.003067484662576687,0.05828220858895705,0.7822085889570553,0.02147239263803681,0.024539877300613498,0.009202453987730062,0.006134969325153374,0,0,0,0,0.012269938650306749,0,0,0,0,0,0.018404907975460124,0.015337423312883436,0,0.027607361963190184,0.046012269938650305,0.049079754601226995,0.911042944785276,0.9355828220858895,0.9447852760736195,0.052147239263803685,0.003067484662576687,0.6901840490797546,1968.3815384615384,1968.5
3360,E02005318,0.12797619047619047,0.008928571428571428,0.008928571428571428,0.10714285714285714,0.10119047619047619,0.19047619047619047,0.08928571428571429,0.09821428571428571,0.041666666666666664,0.0625,0.09226190476190477,0.002976190476190476,0,0,0.002976190476190476,0.002976190476190476,0.005952380952380952,0.011904761904761904,0.011904761904761904,0.002976190476190476,0.002976190476190476,0.002976190476190476,0.008928571428571428,0,0.14583333333333331,0.25297619047619047,0.35416666666666663,0.7321428571428571,0.7738095238095237,0.8363095238095237,0.14880952380952378,0.017857142857142856,0.2261904761904762,1956.5966767371604,1961.5390625
4650,E02005319,0.432258064516129,0.2838709677419355,0.060215053763440864,0.06451612903225806,0.002150537634408602,0.015053763440860216,0.008602150537634409,0.05591397849462366,0.053763440860215055,0.010752688172043012,0.0064516129032258064,0,0,0,0,0.004301075268817204,0,0,0,0,0.002150537634408602,0,0,0,0.7763440860215053,0.8408602150537634,0.843010752688172,0.9225806451612902,0.9763440860215052,0.9870967741935482,0.012903225806451615,0.002150537634408602,0.5870967741935483,1905.4655913978495,1904.2954545454545
2460,E02005320,0,0.024390243902439025,0.3943089430894309,0.26422764227642276,0.04878048780487805,0.09349593495934959,0.06504065040650407,0.012195121951219513,0.032520325203252036,0.012195121951219513,0.04065040650406504,0,0,0,0.008130081300813009,0,0,0,0,0,0,0,0,0,0.4186991869918699,0.6829268292682926,0.7317073170731707,0.9024390243902439,0.9349593495934959,0.9471544715447154,0.04878048780487805,0.0040650406504065045,0.27235772357723576,1941.4999999999998,1932.7
2720,E02005321,0.003676470588235294,0,0.003676470588235294,0.011029411764705883,0.15441176470588236,0.20955882352941177,0.33088235294117646,0.16544117647058823,0.014705882352941176,0.03308823529411765,0.03308823529411765,0,0,0,0,0,0,0,0,0,0,0,0.029411764705882353,0,0.007352941176470588,0.01838235294117647,0.17279411764705882,0.8786764705882352,0.8933823529411763,0.9264705882352939,0.0625,0.011029411764705883,0.2610294117647059,1968.135687732342,1967.3722222222223
5120,E02005322,0.0859375,0.0234375,0.037109375,0.044921875,0.0390625,0.11328125,0.240234375,0.109375,0.0625,0.07421875,0.0625,0.009765625,0.001953125,0.00390625,0.00390625,0.01171875,0.005859375,0.01171875,0.0078125,0.01171875,0.005859375,0.013671875,0.009765625,0.00390625,0.146484375,0.19140625,0.23046875,0.693359375,0.755859375,0.830078125,0.1640625,0.0078125,0.08203125,1964.7111984282908,1969.4674796747968
3370,E02005323,0.002967359050445104,0,0.020771513353115726,0.20178041543026706,0.1632047477744807,0.05934718100890208,0.09495548961424333,0.04154302670623145,0.18694362017804153,0.07418397626112759,0.03857566765578635,0.005934718100890208,0,0.020771513353115726,0.017804154302670624,0.005934718100890208,0.02373887240356083,0.011869436201780416,0.011869436201780416,0.011869436201780416,0,0.002967359050445104,0,0,0.02373887240356083,0.2255192878338279,0.3887240356083086,0.5845697329376854,0.771513353115727,0.8456973293768546,0.15133531157270028,0.002967359050445104,0.42136498516320475,1969.202380952381,1968.71875
2900,E02005324,0.23793103448275862,0.027586206896551724,0.034482758620689655,0.03793103448275862,0.04482758620689655,0.034482758620689655,0.09310344827586207,0.017241379310344827,0.06206896551724138,0.08275862068965517,0.12413793103448276,0.0034482758620689655,0,0.010344827586206896,0,0.0034482758620689655,0.013793103448275862,0.010344827586206896,0.04482758620689655,0.020689655172413793,0.020689655172413793,0.027586206896551724,0.027586206896551724,0.0034482758620689655,0.3,0.33793103448275863,0.38275862068965516,0.5275862068965518,0.5896551724137932,0.6724137931034484,0.3103448275862069,0.013793103448275862,0.19655172413793104,1955.7508771929824,1970.5740740740741
4640,E02005325,0.05603448275862069,0.010775862068965518,0.015086206896551725,0.03879310344827586,0.0668103448275862,0.15301724137931033,0.15948275862068967,0.03879310344827586,0.1939655172413793,0.0625,0.08189655172413793,0.017241379310344827,0.0021551724137931034,0.0021551724137931034,0.0021551724137931034,0.01293103448275862,0.008620689655172414,0.004310344827586207,0.00646551724137931,0.01293103448275862,0.015086206896551725,0.021551724137931036,0.008620689655172414,0,0.08189655172413794,0.12068965517241381,0.1875,0.5387931034482759,0.7327586206896552,0.7952586206896552,0.1961206896551724,0.010775862068965518,0.10775862068965517,1971.6326086956522,1971.8108108108108
4340,E02005326,0.020737327188940093,0.08755760368663594,0.18663594470046083,0.2511520737327189,0.059907834101382486,0.23963133640552994,0.04838709677419355,0.020737327188940093,0.02304147465437788,0.04377880184331797,0.013824884792626729,0,0,0,0,0,0.002304147465437788,0,0,0,0.002304147465437788,0.002304147465437788,0,0,0.29493087557603687,0.5460829493087558,0.6059907834101382,0.9147465437788017,0.9377880184331796,0.9815668202764976,0.020737327188940093,0.002304147465437788,0.08755760368663594,1943.7781609195404,1937.3899082568807
2930,E02005327,0.20136518771331058,0.023890784982935155,0.020477815699658702,0.05460750853242321,0.06825938566552901,0.03754266211604096,0.11945392491467577,0.08873720136518772,0.06825938566552901,0.06143344709897611,0.05802047781569966,0.006825938566552901,0.0034129692832764505,0.006825938566552901,0.0034129692832764505,0.017064846416382253,0.010238907849829351,0.010238907849829351,0.020477815699658702,0.010238907849829351,0.010238907849829351,0.04436860068259386,0.03754266211604096,0,0.24573378839590443,0.3003412969283276,0.36860068259385664,0.6143344709897611,0.6825938566552902,0.7440273037542663,0.23890784982935154,0.020477815699658702,0.10580204778156997,1956.7916666666667,1970
3710,E02005328,0.0026954177897574125,0.01078167115902965,0.03234501347708895,0.1078167115902965,0.02425876010781671,0.2587601078167116,0.10242587601078167,0.07547169811320754,0.1509433962264151,0.12668463611859837,0.04851752021563342,0,0,0,0,0,0.005390835579514825,0,0.016172506738544475,0.013477088948787063,0.01078167115902965,0,0.013477088948787063,0.0026954177897574125,0.04582210242587601,0.15363881401617252,0.17789757412398924,0.6145552560646901,0.7654986522911051,0.8921832884097035,0.11051212938005392,0,0.0673854447439353,1971.4744623655913,1969.421052631579
4430,E02005329,0.06997742663656885,0.03837471783295711,0.11512415349887133,0.08803611738148984,0.056433408577878104,0.23702031602708803,0.11060948081264109,0.056433408577878104,0.033860045146726865,0.04740406320541761,0.0654627539503386,0.002257336343115124,0,0.004514672686230248,0.013544018058690745,0.006772009029345372,0.01580135440180587,0.006772009029345372,0.011286681715575621,0.01580135440180587,0.006772009029345372,0,0,0,0.2234762979683973,0.31151241534988716,0.36794582392776526,0.7720090293453725,0.8058690744920994,0.853273137697517,0.1489841986455982,0,0.20993227990970656,1956.5135135135135,1960.057142857143
4010,E02005330,0.0199501246882793,0.017456359102244388,0.034912718204488775,0.06483790523690773,0.059850374064837904,0.2892768079800499,0.20199501246882792,0.09975062344139651,0.034912718204488775,0.04239401496259352,0.10473815461346633,0,0,0.004987531172069825,0,0.007481296758104738,0,0,0.0024937655860349127,0.0024937655860349127,0.0024937655860349127,0.0024937655860349127,0.007481296758104738,0,0.07231920199501246,0.1371571072319202,0.1970074812967581,0.7880299251870324,0.8229426433915212,0.8653366583541148,0.13466334164588528,0,0.057356608478802994,1965.8216957605985,1965.4753086419753
4170,E02005331,0.10551558752997602,0.04316546762589928,0.03117505995203837,0.0671462829736211,0.08872901678657075,0.19904076738609114,0.05515587529976019,0.1366906474820144,0.07913669064748201,0.03597122302158273,0.05515587529976019,0.009592326139088728,0,0,0,0,0.002398081534772182,0.002398081534772182,0.002398081534772182,0.004796163069544364,0.02158273381294964,0.02877697841726619,0.026378896882494004,0,0.17985611510791366,0.24700239808153476,0.33573141486810554,0.7266187050359713,0.8057553956834532,0.841726618705036,0.15347721822541965,0.004796163069544364,0.19904076738609114,1958.6493975903616,1962.3192771084337
3960,E02005332,0.007575757575757576,0.015151515151515152,0.03787878787878788,0.10101010101010101,0.06313131313131314,0.4318181818181818,0.10353535353535354,0.03282828282828283,0.08333333333333333,0.03787878787878788,0.027777777777777776,0.0025252525252525255,0,0,0.0025252525252525255,0.005050505050505051,0.010101010101010102,0.012626262626262626,0.012626262626262626,0.0025252525252525255,0.007575757575757576,0.0025252525252525255,0.0025252525252525255,0,0.06060606060606061,0.1616161616161616,0.22474747474747475,0.792929292929293,0.8762626262626264,0.9141414141414143,0.0883838383838384,0.0025252525252525255,0.0707070707070707,1963.3891687657429,1960.7631578947369
3760,E02001327,0,0,0.0026595744680851063,0,0,0.3670212765957447,0.018617021276595744,0.26861702127659576,0.023936170212765957,0.05585106382978723,0.06914893617021277,0.007978723404255319,0.007978723404255319,0.005319148936170213,0.005319148936170213,0.0026595744680851063,0.023936170212765957,0,0.0026595744680851063,0.02925531914893617,0.026595744680851064,0.023936170212765957,0.05053191489361702,0.0026595744680851063,0.0026595744680851063,0.0026595744680851063,0.0026595744680851063,0.6569148936170213,0.6808510638297872,0.7367021276595744,0.2579787234042553,0.013297872340425532,0.550531914893617,1981.140374331551,1976.6534653465346
4580,E02001328,0.008733624454148471,0.002183406113537118,0.002183406113537118,0.004366812227074236,0.019650655021834062,0.18995633187772926,0.15283842794759825,0.13973799126637554,0.06550218340611354,0.15065502183406113,0.2052401746724891,0.008733624454148471,0,0,0,0,0,0,0.004366812227074236,0.013100436681222707,0.015283842794759825,0.015283842794759825,0.004366812227074236,0,0.013100436681222707,0.017467248908296942,0.03711790393013101,0.519650655021834,0.5851528384279476,0.7358078602620087,0.2663755458515284,0.002183406113537118,0.17685589519650655,1982.0152505446622,1980.8046875
3830,E02001329,0.005221932114882507,0,0,0,0.0026109660574412533,0.5639686684073107,0.05483028720626632,0.06005221932114883,0.028720626631853787,0.06788511749347259,0.1409921671018277,0,0.0026109660574412533,0,0.0026109660574412533,0.0026109660574412533,0,0,0,0,0.007832898172323759,0.013054830287206266,0.04699738903394256,0.0026109660574412533,0.005221932114882507,0.005221932114882507,0.00783289817232376,0.6866840731070497,0.7154046997389035,0.7832898172323761,0.21932114882506537,0,0.4308093994778068,1974.7343749999998,1962.875
4210,E02001330,0.0023752969121140144,0,0,0.03800475059382423,0.004750593824228029,0.40380047505938244,0.07838479809976247,0.18052256532066507,0.011876484560570071,0.14726840855106887,0.07838479809976247,0.0023752969121140144,0.0023752969121140144,0.004750593824228029,0.019002375296912115,0,0,0,0.011876484560570071,0.004750593824228029,0,0.007125890736342043,0.004750593824228029,0,0.0023752969121140144,0.040380047505938245,0.045130641330166275,0.7078384798099762,0.7197149643705463,0.8669833729216152,0.1353919239904988,0,0.5344418052256532,1974.5355450236966,1969.6666666666667
4590,E02001331,0.04357298474945534,0.002178649237472767,0.002178649237472767,0.002178649237472767,0.008714596949891068,0.5838779956427015,0.06971677559912855,0.030501089324618737,0.08061002178649238,0.0784313725490196,0.058823529411764705,0.002178649237472767,0.004357298474945534,0.002178649237472767,0.002178649237472767,0,0.010893246187363835,0,0,0.002178649237472767,0.002178649237472767,0,0.006535947712418301,0,0.04793028322440088,0.050108932461873645,0.05882352941176471,0.7429193899782135,0.8235294117647058,0.9019607843137254,0.09150326797385622,0.006535947712418301,0.4923747276688453,1965.9364035087717,1961.75
3510,E02001332,0,0,0,0.02564102564102564,0.002849002849002849,0.1225071225071225,0.43874643874643876,0.005698005698005698,0.11396011396011396,0.1111111111111111,0.05698005698005698,0.017094017094017096,0.002849002849002849,0.011396011396011397,0.005698005698005698,0.005698005698005698,0.03418803418803419,0.017094017094017096,0.005698005698005698,0,0,0.019943019943019943,0.005698005698005698,0,0,0.02564102564102564,0.02849002849002849,0.5954415954415955,0.7094017094017094,0.8205128205128205,0.18233618233618232,0.002849002849002849,0.4358974358974359,1979.453125,1970.590909090909
4710,E02001333,0.14225053078556263,0.07006369426751592,0.07855626326963906,0.08280254777070063,0.20169851380042464,0.09341825902335456,0.016985138004246284,0.006369426751592357,0.016985138004246284,0.059447983014861996,0.03821656050955414,0.012738853503184714,0.01910828025477707,0.008492569002123142,0.008492569002123142,0.012738853503184714,0.012738853503184714,0.012738853503184714,0,0,0.012738853503184714,0.06369426751592357,0.02335456475583864,0.0021231422505307855,0.2908704883227176,0.37367303609341823,0.5753715498938429,0.692144373673036,0.7091295116772823,0.7685774946921443,0.22717622080679406,0.006369426751592357,0.33121019108280253,1951.2889125799572,1950.542105263158
2970,E02001334,0,0,0.003367003367003367,0.7912457912457912,0.013468013468013467,0.003367003367003367,0.013468013468013467,0,0.013468013468013467,0.006734006734006734,0.013468013468013467,0.006734006734006734,0.016835016835016835,0.006734006734006734,0,0,0,0.003367003367003367,0.020202020202020204,0.03367003367003367,0.02356902356902357,0.013468013468013467,0.016835016835016835,0.003367003367003367,0.003367003367003367,0.7946127946127945,0.8080808080808081,0.8249158249158249,0.8383838383838385,0.8451178451178452,0.15824915824915828,0.003367003367003367,0.8114478114478114,1949.043624161074,1935.668085106383
3590,E02001335,0.025069637883008356,0.022284122562674095,0.08635097493036212,0.24233983286908078,0.13649025069637882,0.12813370473537605,0.03899721448467967,0.013927576601671309,0.04456824512534819,0.116991643454039,0.04735376044568245,0.022284122562674095,0,0.005571030640668524,0.002785515320334262,0.005571030640668524,0.005571030640668524,0,0.008356545961002786,0.002785515320334262,0.008356545961002786,0.025069637883008356,0.011142061281337047,0.002785515320334262,0.13370473537604458,0.37604456824512533,0.5125348189415042,0.6935933147632313,0.7381615598885795,0.8551532033426185,0.1476323119777159,0.002785515320334262,0.2562674094707521,1959.4152777777779,1953.265306122449
3290,E02001336,0.00303951367781155,0,0.02735562310030395,0.5592705167173252,0.015197568389057751,0.2006079027355623,0.02127659574468085,0,0.00911854103343465,0.04559270516717325,0.03951367781155015,0.00303951367781155,0,0.00911854103343465,0.0060790273556231,0.00303951367781155,0.0060790273556231,0.0425531914893617,0,0.00303951367781155,0.00303951367781155,0.0060790273556231,0,0,0.030395136778115502,0.5896656534954406,0.6048632218844984,0.8267477203647415,0.8358662613981762,0.8814589665653495,0.121580547112462,0,0.6960486322188449,1952.5166666666669,1937.5815217391305
2530,E02001337,0.007905138339920948,0.007905138339920948,0.011857707509881422,0.11462450592885376,0.2964426877470356,0.2608695652173913,0.02766798418972332,0.011857707509881422,0.023715415019762844,0.14624505928853754,0.07114624505928854,0,0,0,0,0,0,0,0,0,0,0.015810276679841896,0.003952569169960474,0,0.02766798418972332,0.1422924901185771,0.43873517786561267,0.7391304347826086,0.7628458498023715,0.909090909090909,0.09090909090909091,0,0.38735177865612647,1962.9367588932807,1957.1136363636363
2760,E02001338,0.025362318840579712,0.007246376811594203,0.014492753623188406,0.5434782608695652,0.018115942028985508,0.025362318840579712,0.17753623188405798,0.036231884057971016,0.021739130434782608,0.0036231884057971015,0.03260869565217391,0,0,0,0,0,0,0.0036231884057971015,0,0,0.018115942028985508,0.03260869565217391,0.03260869565217391,0,0.04710144927536232,0.5905797101449275,0.608695652173913,0.8478260869565217,0.8695652173913043,0.8731884057971014,0.11956521739130435,0.0036231884057971015,0.5905797101449275,1952.0930656934306,1937.44
2810,E02001339,0.017793594306049824,0,0.046263345195729534,0.1103202846975089,0.0711743772241993,0.1708185053380783,0.26334519572953735,0.03202846975088968,0.03914590747330961,0.17793594306049823,0.042704626334519574,0,0,0,0,0,0,0,0,0.0071174377224199285,0,0.0071174377224199285,0.0071174377224199285,0,0.06405693950177936,0.17437722419928825,0.24555160142348753,0.7117437722419928,0.7508896797153024,0.9288256227758006,0.06405693950177936,0.0035587188612099642,0.42704626334519574,1966.510752688172,1967.1283783783783
4180,E02001340,0.004784688995215311,0,0.004784688995215311,0.6578947368421053,0.06698564593301436,0.09090909090909091,0.028708133971291867,0.014354066985645933,0.01674641148325359,0,0.011961722488038277,0,0,0,0,0.014354066985645933,0.019138755980861243,0.014354066985645933,0.014354066985645933,0.014354066985645933,0.019138755980861243,0.007177033492822967,0,0,0.009569377990430622,0.667464114832536,0.7344497607655504,0.8684210526315791,0.8851674641148327,0.8851674641148327,0.11483253588516747,0.0023923444976076554,0.05741626794258373,1949.0837320574165,1936.709090909091
3550,E02001341,0.056338028169014086,0.011267605633802818,0.08450704225352113,0.09859154929577464,0.3154929577464789,0.15211267605633802,0.061971830985915494,0.01971830985915493,0.03943661971830986,0.02535211267605634,0.05352112676056338,0,0,0.014084507042253521,0,0,0.01971830985915493,0,0,0.03380281690140845,0.011267605633802818,0.0028169014084507044,0,0,0.15211267605633805,0.2507042253521127,0.5661971830985916,0.8,0.8394366197183099,0.8647887323943662,0.1352112676056338,0.0028169014084507044,0.4169014084507042,1955.050704225352,1952.111607142857
3370,E02001342,0.03857566765578635,0.008902077151335312,0.008902077151335312,0.19584569732937684,0.08605341246290801,0.22551928783382788,0.02967359050445104,0.026706231454005934,0.12462908011869436,0.10089020771513353,0.032640949554896145,0,0,0.005934718100890208,0.008902077151335312,0.005934718100890208,0.002967359050445104,0.005934718100890208,0.020771513353115726,0.026706231454005934,0.005934718100890208,0.01483679525222552,0.017804154302670624,0.002967359050445104,0.05637982195845698,0.2522255192878338,0.33827893175074186,0.6201780415430268,0.7448071216617211,0.8456973293768547,0.15133531157270028,0.008902077151335312,0.032640949554896145,1965.6190476190477,1961.3947368421052
3120,E02001343,0.0673076923076923,0.035256410256410256,0.016025641025641024,0.0673076923076923,0.016025641025641024,0.13782051282051283,0.13141025641025642,0.13782051282051283,0.057692307692307696,0.1346153846153846,0.14743589743589744,0,0,0,0,0,0.003205128205128205,0,0,0.019230769230769232,0.019230769230769232,0.003205128205128205,0,0,0.11858974358974358,0.1858974358974359,0.20192307692307693,0.608974358974359,0.6666666666666667,0.8012820512820513,0.1923076923076923,0.00641025641025641,0.10256410256410256,1968.5564516129032,1974.6744186046512
2450,E02001344,0.00816326530612245,0,0,0.00816326530612245,0.004081632653061225,0.37551020408163266,0.02040816326530612,0.12244897959183673,0.024489795918367346,0.2857142857142857,0.08163265306122448,0,0.004081632653061225,0,0,0.004081632653061225,0.004081632653061225,0,0.0326530612244898,0.004081632653061225,0.012244897959183673,0.00816326530612245,0,0,0.00816326530612245,0.0163265306122449,0.020408163265306124,0.5387755102040817,0.563265306122449,0.8489795918367347,0.15102040816326529,0,0.2571428571428571,1979.5714285714284,1979.15
2390,E02001345,0.0041841004184100415,0,0.0041841004184100415,0.04602510460251046,0.016736401673640166,0.301255230125523,0.0041841004184100415,0.33472803347280333,0.09205020920502092,0.15481171548117154,0.012552301255230125,0,0,0,0,0,0.008368200836820083,0.016736401673640166,0,0,0,0,0,0,0.008368200836820083,0.05439330543933055,0.07112970711297072,0.7112970711297071,0.803347280334728,0.9581589958158996,0.03765690376569038,0,0.09205020920502092,1973.9453781512607,1976.2625
3390,E02001346,0.0029498525073746312,0.0029498525073746312,0.014749262536873156,0.07374631268436578,0.011799410029498525,0.4749262536873156,0.06784660766961652,0.011799410029498525,0.0855457227138643,0.07669616519174041,0.14454277286135694,0,0.0029498525073746312,0.0058997050147492625,0,0.0029498525073746312,0.011799410029498525,0.008849557522123894,0,0,0,0,0,0,0.02064896755162242,0.0943952802359882,0.10619469026548672,0.6607669616519174,0.7463126843657817,0.8230088495575221,0.17699115044247793,0,0.5221238938053098,1970.7905604719763,1962.4627329192547
3520,E02001347,0.022727272727272728,0.011363636363636364,0.40625,0.09375,0.02556818181818182,0.05397727272727273,0.045454545454545456,0.002840909090909091,0.019886363636363636,0.19602272727272727,0.056818181818181816,0,0.008522727272727272,0,0,0,0.002840909090909091,0.002840909090909091,0.022727272727272728,0.019886363636363636,0.008522727272727272,0,0,0,0.44034090909090906,0.5340909090909091,0.5596590909090908,0.661931818181818,0.6818181818181817,0.877840909090909,0.12215909090909091,0,0.5,1954.1946022727273,1935.7272727272727
