msoa11cd,house_price_median_yrto_dec_95,house_price_median_yrto_sep_21,house_price_mean_median_1995to2000,house_price_mean_median_2017to2021
E02003524,41250,192500,44952.10526315789,182184.2105263158
E02003525,43900,210000,47920.44736842105,193631.57894736843
E02003526,78750,375000,97389.47368421052,352123.6842105263
E02003527,59997.5,265750,83168.15789473684,254276.31578947368
E02003529,55750,280000,66142.1052631579,265612.1052631579
E02003530,52000,265000,67719.71052631579,229629.73684210525
E02003531,54000,249000,59125.52631578947,229789.34210526315
E02003532,45000,250000,53854.34210526316,213765.52631578947
E02003533,42000,188500,46539.21052631579,175171.05263157896
E02003534,48000,237500,55406.05263157895,207524.86842105264
E02003535,43995,194500,50137.63157894737,187552.63157894736
E02003536,39500,162750,45585.13157894737,156506.57894736843
E02003537,54750,264000,61440.81578947369,233236.7105263158
E02003538,41000,186250,46538.94736842105,173416.31578947368
E02003539,39950,200000,44898.55263157895,173533.44736842104
E02003540,53225,255000,58511.44736842105,237439.47368421053
E02003541,39000,173250,47274.73684210526,156064.47368421053
E02003542,48000,234997.5,56193.02631578947,228262.8947368421
E02003543,48000,228747.5,52518.94736842105,206350.92105263157
E02003544,45500,225000,52338.68421052631,207339.15789473685
E02003545,42000,235000,51031.44736842105,197863.15789473685
E02003546,53995,265000,62104.44736842105,242216.55263157896
E02003547,59500,305000,70674.73684210527,261365.7894736842
E02003548,49997,285000,58894.44736842105,235576.31578947368
E02006821,64000,321000,75831.02631578948,295364.4736842105
E02003389,73000,430000,92388.15789473684,407914.4736842105
E02003390,122250,630000,152911.84210526315,592684.2105263158
E02003391,84000,480000,102705.13157894737,417551.3157894737
E02003392,59997.5,347000,80582.76315789473,334431.86842105264
E02003393,59975,340000,81186.84210526316,326550
E02003394,51750,290000,64821.05263157895,278378.94736842107
E02003395,49900,275000,62902.36842105263,271484.2105263158
E02003396,53000,289950,64581.44736842105,270878.94736842107
E02003397,66125,350000,78922.36842105263,316789.4736842105
E02003398,48500,280000,63915.78947368421,272759.2105263158
E02003399,48950,295000,60312.36842105263,276769.2105263158
E02003400,55950,285000,71224.47368421052,280634.2105263158
E02003401,50000,280000,64672.36842105263,271407.8947368421
E02003402,48500,290000,61930.26315789474,283044.7368421053
E02003403,62000,330000,75312.8947368421,300181.5789473684
E02003404,62750,359950,77406.57894736843,306938.84210526315
E02003405,50000,322000,62139.47368421053,323750
E02003406,56000,300000,67649.86842105263,306736.84210526315
E02006375,124500,647500,159898.68421052632,597630.2631578947
E02006376,99150,550000,123790.78947368421,477763.15789473685
E02006377,126500,650000,157125,599578.947368421
E02006378,109500,550000,121368.42105263157,494893.4210526316
E02006379,64000,395000,81482.63157894737,370728.94736842107
E02006380,146950,655000,158610.52631578947,586630.2631578947
E02006381,185000,545000,171478.94736842104,571894.7368421053
E02006382,58500,362500,77697.36842105263,349447.36842105264
E02006383,76725,499950,103642.8947368421,490997.36842105264
E02006384,69875,380000,77898.68421052632,345611.84210526315
E02006385,67650,385000,78209.07894736843,335068.4210526316
E02006386,96700,600000,125169.73684210527,514407.8947368421
E02006387,81975,454000,104082.8947368421,423740.44736842107
E02006388,66000,390000,79978.94736842105,354752.63157894736
E02006389,92000,450000,94597.36842105263,400697.36842105264
E02006390,70000,382500,89930.26315789473,388468.15789473685
E02006391,75500,437000,93144.47368421052,403934.2105263158
E02006392,64500,336000,70003.94736842105,287042.6842105263
E02004392,82000,420000,96427.63157894737,363867.1052631579
E02004393,73500,396250,93111.02631578948,362121.05263157893
E02004394,91000,415260,106009.21052631579,412620.3947368421
E02004395,55000,332500,65386.84210526316,300776.3157894737
E02004396,74000,430000,95156.57894736843,374188.15789473685
E02004397,74000,440000,88838.15789473684,354746.05263157893
E02004398,43950,270000,49694.73684210526,233945.7894736842
E02004399,50000,285000,58469.73684210526,251088.15789473685
E02004400,86500,447000,100065.78947368421,381787.5
E02004401,60000,314000,71804.6052631579,278577.63157894736
E02004402,39000,201975,39775.52631578947,173569
E02006393,74600,417500,102421.18421052632,393788.15789473685
E02006394,83250,435000,115331.44736842105,476223.6842105263
E02006395,75375,395000,92967.1052631579,373980.2631578947
E02006396,109000,480000,120328.94736842105,459473.6842105263
E02006397,230000,850000,284013.15789473685,753197.3684210526
E02006398,73000,353500,88918.42105263157,337473.6842105263
E02006399,86000,422500,98692.1052631579,384990.7894736842
E02006400,105000,560000,142577.1052631579,487631.5789473684
E02006401,75000,410000,89476.31578947368,360092.1052631579
E02006402,89000,500000,109489.47368421052,457473.6842105263
E02004802,60000,309950,74886.84210526316,305811.84210526315
E02004803,49500,266000,60509.18421052631,257947.36842105264
E02004804,65000,329000,79911.71052631579,320328.94736842107
E02004805,77000,392500,98221.42105263157,352955.2631578947
E02004806,83950,362000,102927.81578947368,349853.94736842107
E02004807,59000,350000,73426.31578947368,304144.7368421053
E02004808,64000,300000,79357.63157894737,283760.5263157895
E02004809,48500,268000,57828.31578947369,258380.26315789475
E02004810,56000,300000,68037.92105263157,280103.94736842107
E02004811,59000,315250,67777.63157894737,273947.36842105264
E02004812,67000,360000,81860.52631578948,329133.0263157895
E02004813,59995,290000,70307.63157894737,284048.6842105263
E02005087,77500,390000,88730,370000
E02005088,56500,316750,64161.84210526316,306381.5789473684
E02005089,70000,379250,86214.47368421052,344969.7368421053
E02005090,101250,563500,131327.63157894736,510960.5263157895
E02005091,70000,320525,78769.6052631579,308002.63157894736
E02005093,84995,470000,106070.78947368421,409697.36842105264
E02005094,81000,470000,114865.81578947368,434394.7368421053
E02005095,107500,597500,130139.47368421052,549257.6315789474
E02005096,76000,420000,94989.47368421052,407036.84210526315
E02005097,138500,742500,185493.42105263157,756144.7368421053
E02005098,136500,734000,155444.47368421053,598483.4210526316
E02005099,87000,487500,120053.94736842105,488076.1842105263
E02005100,66500,350000,87838.15789473684,342131.5789473684
E02005101,132000,655000,157861.84210526315,607538.6842105263
E02006832,58000,329250,67569.73684210527,295157.8947368421
E02003407,55000,335000,66838.42105263157,323893.4210526316
E02003408,47950,321475,57313.10526315789,289735.5
E02003409,56500,355000,65020.13157894737,330363.15789473685
E02003410,50000,325000,60460.52631578947,309521.05263157893
E02003411,55000,375000,66985.3947368421,365906.5789473684
E02003412,65000,381500,75164.47368421052,348775
E02003413,52750,352000,62111.60526315789,310526.94736842107
E02003414,59000,339000,78723.28947368421,309972.36842105264
E02003415,50000,256475,57694.44736842105,251632.76315789475
E02003416,59500,480000,69985.52631578948,437055.2631578947
E02003417,57000,345000,63282.89473684211,316703.6842105263
E02003418,59972.5,420000,77584.07894736843,381289.4736842105
E02003419,57000,395000,80151.97368421052,366434.2105263158
E02003420,55000,335000,64153.94736842105,310789.4736842105
E02003688,162500,770000,202718.42105263157,810649.947368421
E02003689,228750,1200000,296340.7894736842,1023092.1052631579
E02003690,90000,550000,117989.47368421052,479850
E02003691,171000,635000,206739.47368421053,675042.1052631579
E02003692,106975,590000,136275,552513.1578947369
E02003693,117125,670251,167533.15789473685,653006.6842105263
E02003694,75475,445000,95065.78947368421,414447.36842105264
E02003695,87000,493750,118632.76315789473,469973.6842105263
E02005958,67000,381975,80480.26315789473,342314.4736842105
E02005959,84850,452500,116485.52631578948,469709.2105263158
E02005960,79995,450000,91030,445722.36842105264
E02005961,80000,485000,111160.52631578948,429855.2631578947
E02005962,96747.5,410000,112082.6052631579,412943.4210526316
E02005963,94000,425000,91156.18421052632,379289.4736842105
E02005964,100000,431500,115747.36842105263,398184.2105263158
E02005965,93000,555000,141144.73684210525,463997.36842105264
E02005966,59097,295000,72823.52631578948,285078.94736842107
E02005967,57000,318500,74126.31578947368,301506.5789473684
E02005968,104000,560000,122276.31578947368,457127.63157894736
E02005969,71500,390012,89736.84210526316,375934.84210526315
E02005970,53997.5,292500,57235,265315.7894736842
E02005971,54500,300000,69165.52631578948,300592.1052631579
E02005972,90000,405000,123423.68421052632,366704.4736842105
E02005973,110000,540000,134051.31578947368,579284.2105263158
E02005974,93250,583000,127739.47368421052,570414.5
E02005975,120000,610000,151868.42105263157,601328.947368421
E02005976,210000,1032500,272682.63157894736,959168.4210526316
E02005977,104000,587497.5,142414.47368421053,516519.6052631579
E02003549,63675,350000,70357.8947368421,342173.6842105263
E02003550,48000,230000,55948.26315789474,217456.2105263158
E02003551,50750,250000,55290.78947368421,218103.94736842104
E02003552,42950,215000,49581.18421052631,201127.63157894736
E02003553,44000,223750,55338.15789473684,222072.36842105264
E02003554,59000,290000,68034.73684210527,251122.8947368421
E02003555,43750,220000,53219.47368421053,208268.42105263157
E02003556,51875,264000,61025,244512.76315789475
E02003557,62500,220000,73416.84210526316,237550
E02003558,40000,217000,47417.10526315789,195723.68421052632
E02003559,74000,380000,89090.26315789473,358855.2631578947
E02003560,37000,200000,45601.31578947369,180273.68421052632
E02003561,43500,224000,52519.47368421053,187530.42105263157
E02003562,52500,255000,57773.68421052631,233131.57894736843
E02003563,45500,233000,53557.76315789474,213815.7894736842
E02003564,47750,245000,55572.10526315789,224907.8947368421
E02003565,52475,223000,62368.42105263158,211315.7894736842
E02003566,51300,240000,56136.84210526316,223197.36842105264
E02003567,46750,235000,57376.05263157895,228977.2105263158
E02003568,50750,218000,59263.86842105263,219116.84210526315
E02003569,44000,175000,48948.68421052631,184842.1052631579
E02003570,34000,210000,44175,190300
E02003571,54150,182750,68145.6052631579,187396.73684210525
E02003572,54500,270000,63138.15789473684,253868.42105263157
E02003573,48500,250000,54684.21052631579,217578.94736842104
E02003574,49500,239000,56514.15789473684,222710.52631578947
E02003575,44500,223250,53959.73684210526,206394.73684210525
E02003576,44000,222250,50781.52631578947,209763.15789473685
E02003577,71500,195000,89832.23684210527,199223.55263157896
E02003578,47000,235000,53341.31578947369,219763.15789473685
E02003579,52500,246000,56260.39473684211,218705.26315789475
E02003580,42000,199500,46806.44736842105,201021.05263157896
E02006403,55000,367750,66028.92105263157,323931.5789473684
E02006404,71225,372500,80703.94736842105,356201.63157894736
E02006405,84000,425000,95948.68421052632,391703
E02006406,74000,406136.5,88680.26315789473,379701.1842105263
E02006407,79475,429000,98013.15789473684,399168.4210526316
E02006408,76125,398725,86959.21052631579,355880.2631578947
E02006409,76000,427500,94486.84210526316,399494.7368421053
E02006410,75500,398000,88600,364131.5789473684
E02006411,87000,438000,108281.57894736843,432815.7894736842
E02006412,113250,622500,129852.63157894737,565434.2105263158
E02006413,80625,475000,102514.47368421052,446381.5789473684
E02006414,92500,437500,107992.1052631579,414444.7368421053
E02006415,107000,512500,122265.78947368421,471268
E02006416,130000,640000,160811.84210526315,599184.2105263158
E02006417,93750,416000,102961.84210526316,376013.15789473685
E02006418,98000,461000,115495.86842105263,458998.6842105263
E02006419,65000,365000,85819.73684210527,351289.4736842105
E02006420,152500,682500,174669.73684210525,592605.2631578947
E02006421,90500,561000,124700,526776.3157894737
E02006422,80750,425000,100847.36842105263,409539.4736842105
E02006423,69950,350000,88986.84210526316,316548.6842105263
E02006424,96000,572500,128170.65789473684,468157.8947368421
E02006425,77000,425000,100154.57894736843,369263.15789473685
E02006426,86500,415000,104042.1052631579,394236.84210526315
E02006427,76500,391500,100611.71052631579,381419.7368421053
E02005115,32000,173000,35459.86842105263,156663.15789473685
E02005116,31500,183500,38968.15789473684,184355.26315789475
E02005117,60000,335000,69499.86842105263,280969.7368421053
E02005118,48450,260000,58100.52631578947,234697.36842105264
E02005119,40500,240000,45999.07894736842,218394.34210526315
E02005120,45000,266250,50535.78947368421,229250
E02005121,41500,266750,57746.31578947369,250393.42105263157
E02005122,65475,350000,85080,327903.94736842107
E02005123,51000,275000,59678.68421052631,250763.15789473685
E02005124,38000,200000,42065.52631578947,183968.2894736842
E02005125,43000,233500,47831.57894736842,218789.47368421053
E02005126,59995,285000,65183.81578947369,264907.63157894736
E02005127,72000,375500,91367.8947368421,339421.05263157893
E02005128,52250,340000,60733.94736842105,287144.7368421053
E02005129,49475,302500,54716.84210526316,260426.31578947368
E02005130,55000,315000,63985,280986.84210526315
E02005131,71000,365000,90588.8947368421,347315.65789473685
E02006429,75600,422000,83768.42105263157,368026.5
E02006430,73000,457000,93463.15789473684,391473.6842105263
E02006431,75250,450000,93312.31578947368,386022.36842105264
E02006432,87750,552500,108173.68421052632,475897.36842105264
E02006433,124000,645000,156312.5,602992.1052631579
E02006434,84000,476500,104910.52631578948,452802.3947368421
E02006435,87500,493750,117362.5,469800
E02006436,84500,416250,106985.52631578948,386425
E02006437,89800,500000,131953.94736842104,473483.15789473685
E02006438,115250,495000,134388.15789473685,462184.2105263158
E02006790,86475,510000,110069.73684210527,451390.7894736842
E02004814,76250,342000,91257.36842105263,296876.3157894737
E02004815,50000,204000,51635.52631578947,190431.57894736843
E02004816,59974.5,285181,66199.94736842105,277530
E02004817,57875,257500,65111.44736842105,236209.2105263158
E02004818,76500,315000,85961.84210526316,287902.63157894736
E02004819,64250,305500,77238.68421052632,280091.84210526315
E02004820,75000,450000,101135.3947368421,378534.2105263158
E02004821,114500,585000,148269.73684210525,512052.63157894736
E02004822,129000,565000,157247.36842105264,532578.947368421
E02004823,58462.5,330000,72363.55263157895,296410.5263157895
E02004824,65250,312250,82114.47368421052,301647.36842105264
E02004825,67100,348000,79782.8947368421,323355.2631578947
E02004826,118000,450000,134913.15789473685,418438.3947368421
E02004827,90625,419000,111822.1052631579,372986.84210526315
E02004828,93975,429133.5,110175,384402.8947368421
E02005132,29500,186000,30584.21052631579,145512.8947368421
E02005133,65000,340000,69222.23684210527,309605.2631578947
E02005134,33000,225000,36366.84210526316,182552.63157894736
E02005135,40000,240000,43639.21052631579,214131.44736842104
E02005136,53000,325000,59057.5,276727.63157894736
E02005137,42000,250000,46960.52631578947,217222.1052631579
E02005138,42875,260000,50710.26315789474,231328.94736842104
E02005139,56000,316000,60548.55263157895,277960
E02005140,52500,375000,60430.92105263158,311597.36842105264
E02005141,56750,365000,66750,340779.86842105264
E02005142,47000,285000,55945.78947368421,256171.05263157896
E02005143,40000,255000,44078.94736842105,222302.5
E02005144,36000,220000,40499.34210526316,194802.63157894736
E02005145,54725,332500,62964.15789473684,283102.63157894736
E02005146,36000,239995,39839.47368421053,207105
E02005147,33000,210000,37955.26315789474,180565.7894736842
E02005148,53000,330000,59327.10526315789,276657.6052631579
E02005149,58400,305000,67753.81578947368,307238.2631578947
E02005150,53000,285000,56294.73684210526,281105.2631578947
E02005151,60000,316000,73718.81578947368,298618.15789473685
E02005153,62950,355000,79270.65789473684,337578.6842105263
E02005154,94000,455000,134288.15789473685,427502.63157894736
E02005155,119950,491500,149691.97368421053,443081.9736842105
E02005156,92250,428000,98768.42105263157,352344.6052631579
E02005157,78250,432500,99460.52631578948,386907.8947368421
E02005158,86375,498000,113756.57894736843,485473.55263157893
E02005159,89500,465500,114215.52631578948,428368.4210526316
E02005160,65000,354888,77814.21052631579,312966.2105263158
E02005161,59000,392500,78494.78947368421,361631.5789473684
E02006833,79000,403500,106505.26315789473,377248.94736842107
E02005162,68000,365000,86432.8947368421,337730.2631578947
E02005163,79500,451250,82188.15789473684,386565.7894736842
E02005164,59000,365000,68428.81578947368,356405.2631578947
E02005165,85000,450000,106865.52631578948,418934.2105263158
E02005166,59950,340000,67543.15789473684,306921.05263157893
E02005167,119950,650000,140376.31578947368,566851.3157894737
E02005168,77000,491350,92399.07894736843,441931.3157894737
E02005169,48000,305000,56573.68421052631,294210.5263157895
E02005170,73250,447750,88175,389434.2105263158
E02005171,56000,342500,65266.97368421053,298631.5789473684
E02005172,112500,552500,144347.36842105264,518289.4736842105
E02005173,91000,640000,123086.84210526316,548310.5263157894
E02005174,81500,386750,107261.84210526316,389052.63157894736
E02005175,85000,467500,91789.47368421052,399920.7894736842
E02005978,133000,490000,127246.1052631579,429533.55263157893
E02005979,70000,437500,95605.26315789473,388302.63157894736
E02005980,93200,470000,121857.86842105263,418140.1052631579
E02005981,69500,360000,82295,342270.2105263158
E02005982,69950,340000,75961.84210526316,330039.4736842105
E02005983,60000,295975,74008.94736842105,284351.3157894737
E02005984,94875,490000,133901.97368421053,445324.86842105264
E02005985,63825,325000,78708.94736842105,300710.5263157895
E02005986,60000,283000,73271.97368421052,269197.36842105264
E02005987,74250,430000,97652.36842105263,385419.4736842105
E02005988,60000,301497.5,73256.57894736843,308439.7368421053
E02005991,68000,315000,91827.63157894737,295052.36842105264
E02005992,87000,382500,101709.21052631579,355907.8947368421
E02006886,103000,412500,110677.63157894737,374578.8157894737
E02006439,68250,412000,88219.73684210527,377815.2631578947
E02006440,78000,455000,99638.15789473684,410797.36842105264
E02006441,81500,485000,103166.84210526316,423234.2105263158
E02006442,130000,875000,175259.2105263158,817985.5263157894
E02006443,71250,410000,90890.78947368421,386627.63157894736
E02006444,86500,620000,117759.21052631579,556973.6842105263
E02006445,81750,450000,98655.26315789473,408920.3947368421
E02006446,130000,732500,165759.2105263158,596502.6315789474
E02006447,95000,597500,120263.15789473684,539076.3157894737
E02006448,95000,525000,122569.73684210527,472659.2105263158
E02006449,103750,555000,127518.42105263157,475032.8947368421
E02006450,140975,628500,189313.15789473685,649822.3684210526
E02006451,81500,500000,110284.21052631579,490698.4210526316
E02006453,143000,552500,152823.68421052632,514630.2631578947
E02006454,145000,557500,153463.94736842104,483157.8947368421
E02006455,67500,495000,86268.42105263157,427934.2105263158
E02006839,124750,649875,170988.15789473685,582559.2105263158
E02004403,105000,530000,117785.52631578948,458644.7368421053
E02004404,106500,645000,137205.26315789475,517828.94736842107
E02004405,81000,400000,107532.8947368421,367473.6842105263
E02004406,109000,478000,111972.23684210527,428592.63157894736
E02004407,128000,550000,129782.8947368421,481128.6842105263
E02004408,64000,365000,75290.78947368421,317302.63157894736
E02004409,134950,589400,155675.07894736843,563086.8421052631
E02004410,123000,590000,149351.31578947368,506226.3157894737
E02004411,59825,320000,72517.1052631579,290657.8947368421
E02004412,64000,357500,79514.47368421052,302153.94736842107
E02004413,76500,372500,93547.36842105263,342971.9736842105
E02004414,80000,355000,91193.42105263157,318406.5789473684
E02004415,124750,565000,148600,485296.05263157893
E02004416,78000,415000,98794.73684210527,352723.6842105263
E02004417,56000,268000,61811.42105263158,248985.52631578947
E02004418,62950,298000,75026.97368421052,274050
E02004419,48250,235000,52964.47368421053,235467.1052631579
E02004420,70747.5,355000,89474.86842105263,332061.84210526315
E02004421,51000,295000,57834.21052631579,264643.4210526316
E02004422,62750,320000,80357.21052631579,298379.86842105264
E02004423,63500,330000,72292.1052631579,293415.7894736842
E02003367,120000,486750,147155.6052631579,470307.8947368421
E02003368,80000,342500,101426.31578947368,291131.5789473684
E02003369,125000,587500,148890.8947368421,577876.3157894737
E02003370,79000,483225,102213.15789473684,418888.15789473685
E02003371,90000,390000,104672.36842105263,370378.94736842107
E02003372,74000,370475,90700,349893.4210526316
E02003373,107250,502500,147848.68421052632,501439.84210526315
E02003374,62000,315000,77969.73684210527,302985.5263157895
E02003375,73750,374500,92940.78947368421,338026.3157894737
E02003376,70500,325000,82312.8947368421,299615.7894736842
E02003377,86500,455000,124529.86842105263,428061.84210526315
E02003378,68750,345000,83417.1052631579,320425
E02003379,65000,315000,75819.47368421052,295544.36842105264
E02003380,63375,315000,76861.84210526316,295925
E02003381,90500,472000,117865.78947368421,442605.2631578947
E02003382,63500,311250,78265.78947368421,280407.8947368421
E02003383,79950,352500,98293.15789473684,329500
E02003384,117500,603250,149026.31578947368,540697.3684210526
E02003385,52125,295000,65821.97368421052,299652.63157894736
E02003386,64000,342500,83602.36842105263,323085.5263157895
E02003387,83750,425000,106740.65789473684,400690.7894736842
E02003388,95000,500000,113496.05263157895,421361.1052631579
E02005993,66225,311250,84072.21052631579,319368.15789473685
E02005994,77000,450000,114263.15789473684,378973.6842105263
E02005995,100000,448750,130952.63157894737,443236.5789473684
E02005996,85000,420000,105002.5,436723.6842105263
E02005997,83250,400000,105946.05263157895,418921.0263157895
E02005998,85500,424500,107432.8947368421,393155.2631578947
E02005999,83500,482500,98005.26315789473,391564.4736842105
E02006000,70000,322250,84626.31578947368,310985.5263157895
E02006001,63950,306000,74319.71052631579,329761.9736842105
E02006002,63300,301000,78338.02631578948,291392.1052631579
E02006003,79275,365000,96573.68421052632,342103.6842105263
E02006004,100000,445000,126640.18421052632,418148.6842105263
E02006005,60000,256250,65343.42105263158,273980.2631578947
E02006006,59850,268000,73872.23684210527,263963.15789473685
E02006007,82500,440000,101892.1052631579,418770.7894736842
E02004829,93500,555000,123159.21052631579,451250
E02004830,111500,516000,125103.94736842105,456684.2105263158
E02004831,106750,580000,115109.21052631579,531268.4210526316
E02004832,84375,452500,113467.1052631579,430860.5263157895
E02004833,88000,640000,122575,617046.052631579
E02004834,62000,392500,81510.5,393174.1052631579
E02004835,82250,526000,109017.63157894737,477791.2105263158
E02004836,128000,415500,91206.57894736843,400330.2631578947
E02004837,83500,515000,97260.52631578948,473373.2894736842
E02004838,83000,505000,119668.42105263157,433526.3157894737
E02004839,123000,625000,154684.2105263158,510657.8947368421
E02004840,75000,350000,90368.42105263157,351730.5263157895
E02004841,123000,354750,93420.42105263157,307264.4736842105
E02004842,73250,345000,90366.44736842105,324107.36842105264
E02003421,98000,545000,127964.47368421052,485717.1052631579
E02003422,122250,710000,171714.47368421053,647339.4736842106
E02003423,76250,450000,91436.84210526316,407171.05263157893
E02003424,119000,425000,141769.73684210525,453410.5263157895
E02003425,69000,407000,87478.94736842105,376786.84210526315
E02003426,96875,515000,123407.8947368421,503245.9736842105
E02003427,75500,433000,88517.1052631579,394578.94736842107
E02003428,89800,455000,113288.02631578948,441282.8947368421
E02003429,125000,610000,152793.42105263157,553594.7368421053
E02003430,92750,499950,117388.15789473684,477180
E02003431,91500,515000,109814.47368421052,436510.5263157895
E02003432,85000,545000,113638.15789473684,493260.5263157895
E02003433,85750,455000,108010.52631578948,427065.7894736842
E02003434,81500,475000,104321.05263157895,422697.36842105264
E02003435,103000,600000,140986.84210526315,575914.3421052631
E02003436,103000,565000,151865.13157894736,523378.94736842107
E02003437,132500,605000,162541.44736842104,608493.4210526316
E02003438,124000,704000,171755.26315789475,706614.8421052631
E02006456,76000,415000,93317.63157894737,384828.94736842107
E02006457,168750,736497.5,186961.84210526315,644261.7105263158
E02006458,147000,693750,165175,671631.5789473684
E02006459,58000,350000,72896.05263157895,326697.36842105264
E02006460,64500,334000,77060.52631578948,317786.84210526315
E02006461,104250,602000,132184.2105263158,550153.947368421
E02006462,70500,400500,94866.44736842105,375296.05263157893
E02006463,63000,412250,74681.57894736843,329947.36842105264
E02006464,74000,381250,89972.23684210527,375934.2105263158
E02006465,80750,610000,106710.52631578948,584460.2631578947
E02006466,78000,420000,92693.42105263157,397393.2894736842
E02006467,119500,560000,151599.86842105264,519039.4736842105
E02003439,140000,632500,158352.63157894736,557507.5
E02003440,93500,502500,123112.8947368421,473526.3157894737
E02003441,83500,455000,110451.31578947368,434260.2105263158
E02003442,84247.5,435000,98132.63157894737,412419.7368421053
E02003443,66975,412500,91283.94736842105,377594.7368421053
E02003444,82500,487000,109523.68421052632,436934.2105263158
E02003445,72000,390000,91503.94736842105,379104.34210526315
E02003446,81000,493750,107523.68421052632,447802.63157894736
E02003447,87750,433000,119727.63157894737,417175
E02003448,97125,461000,131552.8947368421,481342.1052631579
E02003449,69000,355000,83173.42105263157,328731.5789473684
E02003450,79000,400000,92827.5,408444.7368421053
E02003451,73000,387500,91371.05263157895,371294.7368421053
E02003452,104500,450000,126380.26315789473,425943.15789473685
E02003453,106000,550000,134586.84210526315,506184.2105263158
E02003454,81000,415400,103146.05263157895,373863.15789473685
E02003455,105000,425000,131760.52631578947,415865.7894736842
E02003456,128000,445000,131069.6052631579,448409.2105263158
E02003457,122000,574000,150935.52631578947,546605.2631578947
E02003458,119225,535000,145969.6052631579,488315.7894736842
E02006621,77500,445000,96130.26315789473,393233.84210526315
E02006622,61250,360000,72852.63157894737,314096.05263157893
E02006623,53500,305000,62431.57894736842,278078.5789473684
E02006624,77625,485000,90411.84210526316,400263.15789473685
E02006625,50000,335000,60093.42105263158,295141.63157894736
E02006626,51000,300000,62573.55263157895,304262.2368421053
E02006627,57000,323750,70386.84210526316,293117.63157894736
E02006628,42500,302500,54446.05263157895,264835.5263157895
E02006629,45000,313000,57482.89473684211,276193.4210526316
E02006630,38000,235000,44685.52631578947,221025
E02006631,34250,339500,42997.60526315789,223411.84210526315
E02006632,58250,341000,63602.63157894737,291851.3157894737
E02006633,72500,437500,96917.1052631579,402259.05263157893
E02003696,85250,438750,111178.94736842105,415131.5789473684
E02003697,147000,585000,171638.15789473685,560361.7105263158
E02003698,122000,533750,153565.7894736842,495415.2894736842
E02003699,73875,340000,95778.94736842105,346065.7894736842
E02003701,73000,360000,86350,341748.9736842105
E02003702,129250,635000,161991.84210526315,571769.7368421053
E02003703,59950,383500,74228.94736842105,338638.4210526316
E02003704,95000,520000,116305.26315789473,478072.36842105264
E02003705,59000,323500,72064.15789473684,308289.4736842105
E02003706,69000,370000,81180.26315789473,332163.0263157895
E02003707,62500,325000,71448.68421052632,310513.15789473685
E02003708,47000,225000,55532.23684210526,234289.47368421053
E02003709,57000,315000,66612.5,294957.8947368421
E02003710,77000,467000,91343.42105263157,372990.4736842105
E02003711,69000,350000,74106.57894736843,303948.2105263158
E02003712,66500,365000,82176.31578947368,343552.63157894736
E02003713,112750,530000,136085.52631578947,495381.5789473684
E02003714,82000,440000,102980.26315789473,376756.5789473684
E02003715,139500,635000,168397.36842105264,655392.1052631579
E02003716,94950,520500,113713.15789473684,486234.2105263158
E02003717,97125,572500,137072.36842105264,587934.2105263158
E02003718,97500,530000,115735.52631578948,474393.3157894737
E02006824,91500,455000,115727.68421052632,439368.4210526316
E02002985,57250,360000,64200.52631578947,344493.94736842107
E02002986,49000,260000,55748.68421052631,277415.65789473685
E02002987,64950,395000,86830.26315789473,358839.7631578947
E02002988,68500,427000,78937.76315789473,395544.7631578947
E02002989,75750,383750,82538.15789473684,344157.8947368421
E02002990,64650,425000,72511.84210526316,362399.55263157893
E02002991,74975,500000,91988.15789473684,466230.5789473684
E02002992,64875,455000,83750.65789473684,432338.9736842105
E02002993,64750,445000,81910.52631578948,386177.63157894736
E02002994,93500,492500,109815.13157894737,472630.44736842107
E02002995,50000,245000,51723.68421052631,233597.36842105264
E02002996,81000,642500,98815.78947368421,571773.3684210526
E02002997,55750,380000,65854.73684210527,335078.94736842107
E02002998,56000,350000,70449.73684210527,327342.1052631579
E02002999,56500,305000,67713.15789473684,291106.5789473684
E02003000,88250,426000,101328.94736842105,385501.3157894737
E02003001,85000,595000,114921.05263157895,551322.3684210526
E02003002,68500,475000,89710.52631578948,425799.7368421053
E02003003,55850,297950,69016.84210526316,289418.2894736842
E02003004,71500,390000,88321.05263157895,332762.2368421053
E02003005,113250,540000,141921.05263157896,488236.84210526315
E02003006,60000,295000,68248.8947368421,269276.3157894737
E02003007,66475,268000,66826.18421052632,243855.13157894736
E02003008,42000,232500,49065.78947368421,207656.57894736843
E02003009,50975,260000,64666.71052631579,253289.47368421053
E02003010,46000,233750,52730.13157894737,216694.73684210525
E02003011,59000,280000,63559.18421052631,267850.13157894736
E02003172,57650,296000,66577.63157894737,275028.4210526316
E02003173,57000,290000,69511.84210526316,264261.84210526315
E02003174,59999,342500,73911.84210526316,305368.4210526316
E02003175,52500,312500,64527.63157894737,290038.15789473685
E02003176,50000,260000,54761.84210526316,241194.73684210525
E02003177,59000,355000,74627.63157894737,323418.4210526316
E02003178,55950,306250,67556.57894736843,279031.5789473684
E02003179,63750,352000,69173.68421052632,300723.6842105263
E02003180,52500,285000,64022.36842105263,265519.6842105263
E02003181,58625,352000,70563.42105263157,306681.5789473684
E02003182,82500,470000,101880.26315789473,409223.6842105263
E02003183,93250,570000,109131.57894736843,458055.2631578947
E02003184,44000,280000,54535.89473684211,219302.63157894736
