msoa11cd,moss_lead_mean_idw_1990,moss_sample_dist_mean_1990,moss_lead_mean_idw_1995,moss_sample_dist_mean_1995,moss_lead_mean_idw_2000,moss_sample_dist_mean_2000,moss_lead_mean_idw_2005,moss_sample_dist_mean_2005,moss_lead_mean_idw_1990_pl_hy,moss_sample_dist_mean_1990_pl_hy,moss_lead_mean_idw_2000_pl_hy,moss_sample_dist_mean_2000_pl_hy,moss_lead_mean_idw_2005_pl_hy,moss_sample_dist_mean_2005_pl_hy
E02004250,11.040469065968505,59685.70773733959,11.421378562364549,75762.23496345627,4.813536628707778,79594.41937614292,4.034672543723233,90440.8192300923,8.346322066128463,145808.22319977888,3.4061380377141646,98048.66845326278,3.8792471170339353,146671.9363883998
E02004251,11.030651079669104,59720.41302818062,11.31345543365315,76122.7589293726,4.730345225394179,78720.14981747049,4.030429103801801,90453.95869998207,8.337554282952059,144261.09098190622,3.341816132783881,97300.81899232365,3.8805357640431075,145167.037515193
E02004252,11.007835954694876,59850.43576218217,11.140476780664116,76890.75711363029,4.5888698842943905,77826.71577246321,4.130026148042964,90271.38218756474,8.327782601112922,142721.47174922872,3.247409693889157,96480.56186425145,3.8816344747204248,143499.02062099276
E02004253,11.016897356715251,59586.34595812608,11.357334325981634,76512.1021376989,4.746053440828355,79908.39406808691,4.019547147428447,91161.76523324689,8.346842302572364,146555.02125489578,3.369045275055166,98193.00330149743,3.878851854447075,147016.98603368847
E02004254,10.976303394529218,59959.791793677134,10.377159804637017,77895.06844212617,4.357051908305648,77963.61299297222,4.178099922586984,91200.20948150904,8.326743755203944,143331.30026849135,3.1262745624291965,96322.20849849781,3.880561598706586,143358.89209369567
E02004255,11.744348034842513,61311.49680794592,12.445330699207341,70175.97875604733,6.039868706345995,66584.34640833015,4.546797832396113,75041.52776220933,8.103309243423102,116288.37510523456,3.3777644269473934,92266.89622609485,3.9213850305438354,124866.0904159882
E02004256,11.75827833257825,61527.95972219541,12.402527563970258,70243.01000693734,5.998105220887283,67026.58054737675,4.530255980337365,75649.38039740743,8.117833784303535,117114.6507403017,3.372215518753753,92390.4074398199,3.91962961830382,125488.5450666913
E02004257,11.358982007319387,62548.102925677405,12.223440339244032,70651.18933286873,5.816412990792915,69527.15416363702,4.337358021903423,78840.37572227509,8.18058397345687,121313.24953499263,3.5529062541607095,93092.92965727496,3.911390046270761,128784.28700343282
E02004258,11.689095881020036,62566.12122471913,12.40593275835029,72911.91820840616,5.1922056477596605,67056.7290218601,4.403763581575497,77033.27754119098,8.190257753013523,121674.0061644451,3.225925870638542,91641.96497111888,3.9046299267721496,126443.4448466347
E02004259,11.175099491548226,62309.25925236921,11.181830878635429,73151.09454411893,5.364330659718247,70595.15669725311,4.300525268642906,81064.79081066971,8.228125886494423,126144.51831320151,3.1990073715171508,92926.95719832562,3.8998957767545734,130591.2519494919
E02004260,11.186348711809723,61249.24873196059,10.836183998197047,74601.30183515234,4.982841485509996,73448.96843627794,4.13688055438142,85139.85104740827,8.2754419951713,132687.10052782294,3.230448762374418,93892.316855401,3.890993843171397,135383.43149260702
E02004261,11.16683191943672,61493.84226858572,10.784021344428572,74681.50038888458,4.664185509595646,72996.54824432654,4.124140761448323,84682.43259896661,8.271040772712734,132038.12501659006,3.2078100019301066,93696.78562470773,3.891262947457708,134628.73637875568
E02004262,10.785814207833226,63137.556848708155,10.666913912365349,76131.53793302858,4.390795535589435,70323.23545961613,3.8664039604849694,82669.87277997514,8.265999149204937,130682.88306247121,2.981763086602582,92661.42309505437,3.8880950776234804,131857.21832407685
E02004263,10.942729199791925,60488.83704791345,10.130340781277125,78334.06592041928,4.06505206571608,77125.11604680531,3.9998756895813155,90498.7115446799,8.318527210139711,141891.26621445364,2.9730245755103075,95431.73917760988,3.8804167519780832,141528.4820890844
E02004264,10.965062116925592,60064.2063938833,10.263791290843422,79186.51723276282,4.151620262928202,78807.24882102138,4.08249813719835,92456.231099947,8.331391028336157,145124.06206323966,3.0300638947110454,96736.24330069986,3.878574747559235,144309.04718225315
E02004265,10.952705929025608,61032.92435923408,9.970061915188696,80861.0906078517,3.3770558177704966,78641.49158137644,3.5881371447773245,92904.34473403194,8.329504544419553,145479.07864860762,2.7063349072676313,96306.78210703234,3.8756955237418755,143465.68882882062
E02004266,10.237311844920077,62187.12849715372,8.917788598292953,80488.1910825671,2.8742820665386404,75566.12108521859,2.9364462695756073,90470.01361186062,8.32081133609301,142805.8150111118,2.512563355666035,95028.81117110733,3.873173445312486,140083.12063725851
E02004267,11.070888250507872,61150.09403823797,10.16094029396522,84703.2326095922,3.675799566627134,83068.27781420077,3.7739647949761226,97595.43047871832,8.348280013430346,152080.33817871386,2.8726854248910034,99814.40063059397,3.871802230764894,148653.2113067063
E02004268,11.07162578430847,60956.00099866324,10.905319075562186,86816.87760438213,4.070964874099479,86732.96542292535,4.034075139922079,100925.2416638724,8.361684609984142,156913.62380409794,3.10616863314869,102738.7019943148,3.8709702588171355,153011.47745958186
E02004269,11.213163966924585,58021.616572812185,12.751556093365737,73118.0749013863,5.7086208663897295,61765.14598586614,4.6366504261393695,71378.13390460084,7.794332988814872,115944.14036526922,3.625830613796632,90015.67161236188,3.9041932621761823,119714.58949289552
E02004270,11.125991199148908,57385.496310621165,12.664009299797435,74311.36672602025,5.268119123872962,61127.74540815047,4.669325469902197,71124.42098646764,7.8184682010505915,117331.4633011911,3.5924040624797517,89767.82349177977,3.896049451220052,119581.67915226109
E02004271,10.520076429596266,54661.709092655394,12.49947969693229,77950.92953473501,5.089019952627535,57220.57784775334,4.78514004161213,65833.48328301308,7.890539217497474,121486.97132054616,3.8373432731423565,89680.87758102888,3.8659179017614385,118486.13771301712
E02004272,9.755040334744304,62012.94418141674,10.530209762496266,78508.0209679578,4.143379537257243,67866.31743535589,3.8992606144922672,80291.99609892852,7.864798360571794,131334.474019886,2.965285500652929,92903.31793384417,3.8751209626386207,129404.10754517977
E02004273,9.147291448388843,50830.98599406649,12.663353649069105,83431.59929289488,5.170979810413938,54780.543479401,4.931230713292055,61539.96330526443,7.957772279660852,125063.28916211799,3.979950449769845,88710.91147261528,3.8349452087746534,117244.95573972934
E02004274,9.63613255194178,54588.04866721203,12.280571754532561,81244.29638993925,4.954152023657871,58943.52241372742,4.718401399800726,68022.2402411037,7.917633574855153,126628.89683399137,3.8125870355216427,91344.75115009751,3.8536572935367746,121472.08397511108
E02004275,9.634449847962369,54803.51878433263,12.241812817346158,81397.84208718617,4.930945258627526,59343.329848759684,4.700518032067734,68570.47212014461,7.91750477535508,127094.3799428303,3.800892097520093,91636.46446693849,3.8537569522691912,121925.74145222177
E02004276,9.566582064454831,54445.83657320603,12.269004797356333,81790.45321685454,4.944977691745609,59180.3121852987,4.715269520699254,68271.01791242973,7.922112032098558,127313.25268854374,3.81575305075607,91583.84932515434,3.8517812228034596,121836.2913165075
E02004277,9.731006681955124,61944.534196281485,10.129684744322267,80160.25487145026,3.9574870735467655,69066.3662459943,3.750328065695259,82049.78744857045,7.877641516855567,134720.31309584118,2.9101898154954737,94142.79128173663,3.869840133898492,131611.41024442503
E02004278,9.767888537006971,61968.481212817846,9.906044121164818,80215.87557271862,3.8497592284626925,69784.12836776076,3.647373793219574,82842.37578003919,7.876666798032618,135475.39200922564,2.8766641697252378,94234.50411921843,3.870155473277888,132369.17842292818
E02004279,9.881786659502072,62140.89156338939,8.976834527390228,81011.1809472657,3.508440187995213,72223.24802284712,3.2601340207271936,85748.73020818054,8.311930788295905,138660.14538632616,2.761585027246439,95014.35820299148,3.869500823774806,135254.26065689465
E02004280,9.26945701617807,62385.54655017205,10.58378226900567,85153.778860663675,4.134413364038088,71240.12621279381,4.0842390550837315,84400.0017019562,7.9075094470806855,140406.87706974408,3.2567949401489877,97753.8561172186,3.8578393121554013,134804.05696868344
E02004281,9.696344504603145,62283.26166172293,10.179139719107289,83278.5895817378,3.9486746796337098,71115.96860663613,3.8925394665854074,84653.432553512,7.8954515320986784,139224.6256812484,2.9155099163796483,96660.30974793211,3.862597566898604,134499.0135879628
E02004282,9.757757640185044,62427.261339039396,10.06293438833798,83924.38104759906,3.8687400614129563,72407.37280847237,3.73057481236108,86102.32088420729,7.8961817599111495,140788.1234761077,2.8902053253153612,97281.11559058186,3.862218596888705,135856.02651526796
E02004283,9.66865264091421,62598.8349309636,10.38572653528948,84863.69736910389,4.023857751252836,72027.07769966706,3.9862021992285794,85538.65065137779,7.903225115134914,140960.78414202406,2.946288856152904,97965.27600247948,3.8594737074291845,135563.68490866502
E02004284,9.727172175728796,62736.65603788049,10.323601833471445,85396.07785250312,3.970561250994532,73122.95986124493,3.9492206145051734,86892.16381831525,7.90331666961501,142204.6921156727,3.080821863527966,98476.09933137691,3.8593659686563875,136669.58454141475
E02004285,9.67999507481896,62794.015850404525,10.441399997005064,85665.17021725971,4.0348641204819025,72790.60094032218,4.007689288278811,86376.26099144126,7.906014980814321,142047.70526950932,3.11238378151827,98537.02334850574,3.8583299055963654,136362.69020545855
E02004286,9.272449298884455,62882.762739979764,10.475470216802682,86324.56207334813,4.036262259801905,73533.81143868029,4.018608547261717,87210.62654238101,7.907804121053375,143013.21856427382,3.117540411299085,99032.77518432317,3.8575812639528735,137113.88609401
E02004287,9.237475372098379,62915.29400613832,10.567968828873527,86754.0618128748,4.0837660323649265,73520.27148523676,4.062744202191441,87080.67359309967,7.910527892411744,143202.20683822501,3.143021765549667,99244.51758798258,3.8565179389024618,137117.79301938377
E02004288,9.402535073988059,63265.632262016275,10.626097597208748,88920.53623568753,4.051063336607224,76664.86724348168,4.066510479526783,90691.39503039216,7.912975047755725,146770.11847113696,3.1419484489591327,101097.6382058428,3.8553483496741268,140131.66964829058
E02004289,9.41913977310682,63530.88302364395,10.754531122473182,90281.06172302483,4.104118750718116,77813.8792229513,4.120218392139235,91829.0651174264,7.91683832825156,148248.41719378892,3.1773558306411305,102085.78038836062,3.8537592685431705,141206.8958533359
E02004290,5.540240829630754,61966.06414531105,15.333798467768252,50611.89814599052,3.7018329713572986,53447.959341135145,2.7023653031117667,51432.92467381176,5.0601348659557805,70495.5146912489,3.1025361836973606,71975.19995584167,2.814975126056396,60791.77559310228
E02004291,5.514834384863813,61952.62881236046,16.093757722666968,49819.8669836418,3.615207377754321,52799.98298552561,2.691273195339547,50789.42114356503,5.082908420679016,70011.6614654277,3.108178839536855,71609.49484540109,2.78725336978067,60218.08538332091
E02004292,5.550677051644305,63420.96009900857,15.837530974071749,50532.205755124894,3.599232895756246,53623.41610349981,2.6997417984719587,51933.443309839575,5.1372323370828195,71109.96621866219,3.1159976080692537,72740.98343822104,2.784590410930803,61406.21632999945
E02004293,5.527833235902813,63274.8340046175,16.559101872563446,49767.220051085045,3.478348406582503,52949.16217449395,2.6867428671889626,51240.39345055339,5.1550380092450725,70552.49877502755,3.1205472003497126,72297.39994547778,2.7470520429147425,60760.579075552174
E02004294,5.528158205921111,63604.88862947838,16.38990314948724,49702.951501342395,3.4594008183397564,52936.68777596751,2.6863726234810112,51307.686618924585,5.176977670435027,70610.41543901604,3.769436092572117,72367.79220195285,2.742905317196323,60853.11449405856
E02004295,5.879645191592809,65566.7895423339,15.188329702442669,51430.848333264825,3.822093256985059,54753.92027305093,2.7723786574124767,53585.81034728013,4.919318168580183,72389.63757706361,3.8066021899874434,73640.24483719724,2.82231249705686,63199.56014988255
E02004296,5.764614024548639,62741.78651277367,15.890641326986938,47722.20335897162,3.537739484520411,51470.431628329934,2.682529475709601,49680.105830336164,5.208985820103606,68897.1147775258,3.860048023803211,70926.14392803003,2.771018718270956,59296.600542003216
E02004297,5.34537670174861,57070.63121917794,13.773717136963942,48227.73249864546,3.942161781518399,51057.7671507648,2.6551076106098237,47935.317333269064,4.87063360648505,66484.60574671658,3.5119838746317127,67225.79606039907,2.900576564509639,57003.02220391995
E02004298,5.1388148987765,54492.23513512331,13.134646615972686,44696.71450831826,3.919834784148353,48528.20465970807,2.4620633725623953,44571.67203980293,4.475910411624617,62859.43402282193,3.5451251877540715,62821.62794721529,2.919606005726697,53065.6582196969
E02004299,5.402163763358945,59102.451248698155,14.725241523917335,48236.63534609333,3.80844550979057,51067.09794317368,2.6560042954362735,48403.755175917184,4.987476813841746,67451.01966042383,3.52257173853639,68985.77906568303,2.8552565106763277,57771.49123739131
E02004300,5.312348899279121,57619.27883398006,13.925588245361462,46481.81030780961,3.8978949966916314,49825.58333745745,2.5757417605899016,46763.12508159636,4.94958682922878,65697.41321142163,3.5351054368607686,66771.33129549387,2.9010869442254617,56151.847644205
E02004301,5.4014913283157595,59514.42939247506,14.97690551457059,47895.989507726474,3.7697776157294887,50829.36824819639,2.6514840602235954,48252.63405741713,5.021750446522496,67410.2323446808,3.105083560514187,69125.75721098352,2.8430746771582975,57701.32905576059
E02004302,5.361871542569526,58768.88137858548,14.455724310761772,47111.659280287,3.8315476591327084,50270.00756253321,2.6200338357646227,47499.73341854263,5.001214022474649,66589.67189935908,3.533783115905005,68088.33708433913,2.8699887764786243,56955.807279699344
E02004303,5.168579316466598,55349.47631824096,13.276382113030753,44211.319057286186,3.9490343306607194,48398.61240441039,2.3698742814018012,44620.94451035321,4.532290069990299,63171.5830873193,3.5545671990374648,63361.67109941394,2.918350740892411,53430.25347141851
E02004304,5.197780192494648,56076.62029920471,13.348648076334623,44099.48489800474,3.912025778492303,48281.69026437649,2.2553160926556597,44678.00802500115,4.917424036741479,63489.647353305845,3.558806629921384,63972.67741130339,2.91285270053792,53933.243038724926
E02004305,5.126993716796973,54895.68391511777,13.209087007225737,43483.046431805844,3.896818625559961,47880.498337172,2.3335420092857784,43877.04007102474,4.522400372518394,62335.059835297565,3.5657338992530843,62349.28888595724,2.9391682941047144,52411.503091910665
E02004306,5.320913198549715,59016.919166411186,13.965559139288382,45310.893046841804,3.8759076304276845,49138.28528592217,2.5454817617975123,46327.9812509595,5.079853302045902,65330.82998865817,3.5605817159293616,67053.36562777378,2.9098365628762286,55943.81655256817
E02004307,5.704114840055367,61450.1690325757,14.550969997950345,45920.30714488837,3.803744029037453,50204.14064652414,2.667457857996044,48082.45893393501,5.220786780342359,66889.83144159577,3.872385457118162,69048.46238522217,2.8763528703677674,57699.0257279224
E02004308,5.843558704848244,64631.78076146623,14.977814295670903,48731.752595037484,3.753743498120153,52734.408812545254,2.7763708389950756,51547.3756809998,5.321291943667386,70558.17010353015,3.819584428754762,72103.55087912029,2.8343231611620188,61507.65312021425
E02004309,5.826472785723989,64137.909308598646,14.931333635418957,48093.55586102814,3.762660653543539,52179.78608622411,2.773052260737783,50882.50873858295,5.320173076044121,69894.68972563029,3.812737333569572,71643.44875636417,2.8388764979187195,60859.56020071375
E02004310,5.775331377118726,62810.65537039253,14.600990512866677,46563.21369999809,3.8368019436322416,50890.047556857615,2.767602242563663,49245.78722202614,5.307396113225294,68137.78106139017,3.879097005728246,70383.48482237896,2.870605647839793,59198.095598093394
E02004311,5.929613738182146,67170.21659419462,14.264064977099244,50476.02910263687,4.124685755000273,53779.253542403654,2.8822964068210433,53335.398101747276,5.103629677747286,72652.98911038347,3.8848159486855947,73596.74078692481,2.889351900954646,64578.931474236124
E02004312,5.89795835561307,66127.85868537173,14.465990955754775,49632.39359668703,4.061709542476723,53323.457850052815,2.857914342405282,52601.99524552852,5.071201900899189,71838.58748598276,3.86022341992701,72919.0407228967,2.8743949832880946,63304.31158634379
E02004313,5.879375692236274,65433.952348287174,14.469390549218161,48734.60611144028,4.05399832449954,52637.11566650816,2.851185482332264,51774.90758010476,5.403593434069562,70952.60678353246,3.8502265765971084,72282.67925959633,2.876167350237814,62394.92043419298
E02004314,5.859380521280998,64743.557639291044,14.424812856755317,47879.73301081715,4.060440075067993,52012.336249761844,2.8468727437455468,50994.722587374774,5.402729501000449,70036.28079068169,3.839615049946253,71655.06979998232,2.8823148712476625,61505.062561233564
E02004315,5.839275651254269,64189.234789439695,14.427582021277761,47356.7845626904,3.8740740592899026,51629.78284040423,2.802786313814375,50451.45768479284,5.388174925339218,69399.1861983532,4.524152435171421,71194.18214467731,2.883604717614542,60817.280068628905
E02004316,5.703723441609967,61269.99288570165,14.063238548012102,45004.021988407665,3.945074800738265,49639.038674309166,2.7517344670642436,47498.657624834734,5.278964626750323,66080.23977937126,3.8573648833261047,68190.53695231513,2.926370090579836,57306.912611483596
E02004317,5.816062334317162,63283.64705848905,14.085071255472903,45998.08140684157,3.949778735417826,50534.04105813904,2.8161491199468616,49148.336032872874,5.41434635354154,67910.49875967258,4.511580511393193,69788.1196121942,2.921180074284043,59633.549433633154
E02004318,7.217830535010748,66297.32735670672,13.950591510939947,48619.24294891204,4.20719717058321,51865.298758730816,2.9117725962715926,51535.497224873725,5.414545566700821,71078.42417685769,4.578474994859451,72344.33162300714,3.085019274196888,63404.99751465611
E02004319,7.315223480964352,66925.87233415492,13.75724257365498,49123.15818689748,4.269645788955003,51815.561912276426,2.9439893343925805,51922.27284842268,5.503123688922192,71349.38668510852,4.375285439238583,72419.1925360118,3.0822997496313085,64403.87713632277
E02004320,7.354930513134888,71305.68167242025,13.809043258222102,57105.09358787456,4.5015863684506305,58909.328868940924,2.9086917983955614,59052.28089791352,5.037677830042743,77486.15032371433,3.925582807859049,77949.69180675836,2.9071632225051682,70549.5457118363
E02004321,7.408036847252349,72112.44654406543,13.692665299687471,57942.57818030038,4.551531941945527,59273.181766286885,2.92220453668521,59807.26775935254,5.018648792175777,78062.74244287936,3.9528164330388575,78666.90426659957,2.9150208176830468,71814.91299765736
E02004322,7.3710797579947585,71348.8230011232,13.786702081998067,56952.77030704861,4.512540959242317,58712.9872304211,2.9120255255587217,58957.55467998213,5.011331221909355,77408.78953936833,3.93683609382969,77936.372920866,2.9099162449436706,70689.29175939385
E02004323,7.338924432401958,70169.49665259261,13.906966905967046,55007.10910087102,4.1374208866385125,57286.40175905003,2.9006834803344237,57373.00981121039,5.039118552448486,76063.63405422037,3.9311060786882397,76692.92122801437,2.9062558839388655,69072.19937121336
E02004324,7.47126187466085,71600.34457966466,13.640319288954554,56232.21166155037,4.699158063798467,57064.160126755974,2.961804153240194,58482.411423830075,5.125528621010353,76689.23420609687,3.9991644163110154,77887.77690172974,3.074536223190399,71095.2084542145
E02004325,7.522121318165522,71698.58477265705,13.571601496900064,55922.7787200722,4.7311267043417615,56265.28526007227,2.9728266147855598,58102.56917882317,5.180936327468002,76340.68483008568,4.027676581532926,77854.8120788282,3.0862849937444166,71197.83364116565
E02004326,7.425187267323301,69876.60897193306,13.732858954660173,53563.39712027744,4.650511109497905,55143.863641768,2.951686926620086,55992.481604189124,5.172359734250329,74788.97045292395,3.9830156685860434,76108.43498117359,3.0709914646505534,68665.37677397899
E02004327,7.560158287662006,72196.8921889385,13.51675182170857,56443.249628365505,4.757869303570062,56349.309219707255,2.980497029652029,58540.361243607105,5.1975728256138085,76646.14571317358,4.0468980153921255,78292.75784066693,3.092818763045278,71868.12428944353
E02004328,7.498772222655717,71170.48746422004,13.610752925190111,55211.719802581465,4.711660857778995,55868.09954965531,2.968023812491887,57459.47227401138,5.183514281161799,75857.22357922744,4.0169187305332406,77342.5826379105,3.0830975129123765,70472.39070313805
E02004329,7.526167539946139,71134.24818828757,13.573476787286445,54917.88917631345,4.729168256606292,55346.31681608244,2.974507408426549,57141.25538363293,5.2190477459679165,75563.7989393076,4.479079592231937,77158.3531331927,3.090187831578718,70416.5874104587
E02004330,7.5307998128045845,72529.9900870838,13.431706781859209,56966.699455375776,4.799878829321183,56126.79274110978,2.9934541733665614,58932.435767274066,5.24067542426529,76879.12844093288,4.532486264884847,78628.75130859969,3.104656188121759,72744.47107382934
E02004331,7.408947400356415,68959.41433489205,13.735725505605867,52061.713092496255,4.642155318175841,54018.12411598893,2.9517942336259133,54586.94385641968,5.215825146970408,73674.23138622378,4.421256122953286,74957.62305819342,3.075935602212842,67361.07582993091
E02004332,7.514194486112005,70229.32902429844,13.586873553249314,53471.92293022244,4.719841690292519,54232.83448123933,2.974878884850386,55793.40342111964,5.26334854950213,74474.79478918172,4.471525888952411,75855.518347187,3.094062979396426,69170.26039997305
E02004333,6.239625667827438,64080.16908339475,13.72013283194823,46250.520208544825,4.264386883945067,50068.70420624319,2.9301629138113654,49381.22437046531,5.472767118746844,68608.8335130885,3.996569468107864,69864.0047880618,3.13036799901067,60947.580275782806
E02004334,7.487064557352486,68658.17497966677,13.57296824744314,51027.49383668355,4.716840846563884,52530.5312053805,2.9803396932554125,53549.468314252175,5.349979096334318,72604.07741047027,4.4511965001931095,73571.41286905971,3.106236789061205,66999.34191590114
E02004335,6.271528617695048,64573.68774572903,13.684115691390144,46631.217467118535,4.2799312197914565,50158.25864168884,2.942122713197926,49699.99614186758,5.5111169371506685,68899.57331720904,4.012575794073785,70123.74010894261,3.1351303063853755,61598.82380746994
E02004336,6.327507344672224,65722.96061231836,13.634266047631044,47586.63049216839,4.303241278867711,50530.316164721364,2.9598726731858287,50519.99348592397,5.571358997064746,69696.27830509067,4.359550424623359,70811.12244133375,3.1064143054543245,62997.82788089887
E02004337,6.253184078516137,63701.60024456392,13.62254437185971,45819.55782851241,4.293795329732985,49664.58803522711,2.9463570022113124,48980.20577418892,5.512889592704994,68045.3142229627,3.9937346815995847,69268.17517558615,3.1488222264373404,60597.12464399262
E02004338,6.3768668853890915,65411.95240672763,13.510080347480683,47129.97929267021,4.344420448279975,49922.65303987,2.9851149777421058,50087.171908525874,5.666009214803831,68966.63725752063,4.443746284983216,69848.14198811183,3.275076882827593,62669.35621075085
E02004339,7.459767094979135,68055.30718945237,13.46912272834219,49924.79865157032,4.7689739287358375,51325.93469516844,3.005226481158582,52520.68092975937,5.741264735165442,71482.21356584421,4.534690752711022,71778.25284183811,3.2818474997828315,66048.53550133988
E02004340,6.369424187127779,63024.56867252109,13.327894328243165,45004.64340235329,4.395254652090406,48588.71228622611,3.0157673305424164,48213.40288796293,5.729065014647195,66465.97011033665,4.383487146950397,66970.70742950485,3.3142177679887377,59708.62067002543
E02004341,6.437083031172575,64596.51570037235,13.375749600733359,46295.3972157597,4.3894936150240484,49110.58459562314,3.0148018280761066,49342.58716666553,5.785695619591759,67721.68919244519,4.431663746873775,68039.24416961701,3.304299802490924,61484.08598219631
E02004342,6.729424857414947,64428.99011297985,13.352532026696185,46247.77829861989,4.398311064567233,49012.39077716264,3.02104824181074,49301.49950948286,5.816048022854012,67571.03324652818,4.432195834308555,67753.85408700228,3.3090753698323745,61385.2777706771
E02004343,6.756163730886058,65031.193203193274,13.363333126464477,46795.98303197537,4.399080444887443,49243.17695174938,3.0229662036679055,49781.48442186412,5.841975844721254,68070.51108335075,4.452417268290954,68138.55142213278,3.3078242219303866,62103.2654180471
E02004344,6.7549221706429545,64572.76648963792,13.341958397701886,46457.8867803363,4.40465690022044,49043.11563673459,3.0261942877256227,49487.01552106486,5.850849228777296,67682.44600241877,4.441467748889932,67717.33105014396,3.3116833557714087,61634.72837393229
E02004345,6.4992735854737935,59981.229447433114,13.111937644274477,42895.17528931561,4.316253335019964,47751.84983002373,3.124941117967504,46032.76746394679,5.551159694118744,62760.26108069909,4.4029641174827345,63475.784511596816,3.368192411639953,55996.42358310586
E02004346,6.4194218068875895,57088.554713757396,13.118189134260428,41333.90055827146,4.815201326327304,46322.17908862055,3.3882878848707665,42840.364503529236,5.204719957744964,58353.38909081857,4.89933453361212,56155.13706408095,3.5327023399546595,49546.70122548337
E02004347,7.21486683317355,56899.368651018805,12.910824276622787,42272.21788139328,4.451336982829325,46694.107938774076,3.2254453818146405,44264.649963840006,5.563382785263286,59824.48587664694,4.845737725908292,57687.35932565196,3.5200196481639345,52024.01119658754
E02004348,5.058750014862625,56417.85909933986,12.32637019620604,41038.129103592364,4.487447771395879,46899.97687027163,2.9791545221773648,42537.81692063738,4.57228233783791,59600.275567344186,4.060522573968624,58601.98272263933,3.1095665941632014,49193.24033944773
E02004349,6.0245126400908555,60411.801937597134,13.512567393311375,43421.96086515087,4.079407949479379,48593.94732332387,2.8603699737008816,46306.609642247626,5.396855739298943,64301.7888980136,4.031764087377894,65993.58091004289,3.186223345114655,56340.27864121237
E02004350,6.047594575631988,60717.53983823576,13.544257510178477,43623.34844869681,4.073186784741208,48743.50298740164,2.8606566253163708,46615.28559697229,5.418131225229588,64689.48530587171,4.031360025649103,66419.31143888844,3.177653626510129,56733.81764753959
E02004351,6.139548886820564,61904.24471126663,13.608472182158046,44432.79827584648,4.277945454892312,49316.39048119432,2.919457450293531,47812.43934712778,5.515048554726895,66146.53028126084,4.031501384816012,67914.34590028175,3.158812553750339,58277.20906964184
E02004352,6.282720019780732,62575.375502645395,13.40733457858131,44709.976388310286,4.360967591179404,48760.22927186208,2.9893784373022405,47970.438279737195,5.607989493842277,66517.69582193141,4.3633396481020625,67596.14629128863,3.300846625817284,59433.55294600295
E02004353,6.255551063457765,61987.43878597762,13.371920876823054,44243.173324785676,4.368719332889858,48592.33830372895,2.993788769283145,47563.50185112616,5.53215449786234,65988.29691455657,4.345444629149291,67118.13427752435,3.310200363493708,58739.82223850103
E02004354,6.259234464676132,61385.42185503108,13.274449335127052,43752.32783938915,4.40111477041835,48297.789711127,3.0188201105182135,47122.83237889747,5.5616023942696176,64924.06801853081,4.412702796972348,66012.23521406484,3.3311248254818615,57850.69041878573
E02004355,6.275799309043238,62003.64578246283,13.34085856827322,44233.682816233486,4.38096124409893,48501.406264974634,3.0034083179614277,47548.158041122995,5.564478437496711,65887.7047888357,4.347935349839145,66828.27515599359,3.315745785939628,58674.37485129238
E02004356,14.654623652919215,71907.73707388803,12.22271714710913,129005.41029877702,6.886360214072833,77476.20071626123,4.127061493584118,101588.91556296717,7.9282989636103975,224540.97579844203,4.427937307767452,153710.89730252416,4.150932684212301,224338.31833968672
E02004357,14.650112110987699,71344.40869446244,12.228306181159025,128128.8789101698,6.849462484953596,77157.84832063514,4.119967994265874,100883.77944094129,8.07248389554352,223892.06949381068,4.4364832347794625,153096.73238846514,4.151557193470264,223710.17572114168
E02004358,14.675182321424987,72289.11787116506,12.19193963092056,130201.43432350403,6.899901888214666,78507.26784850753,4.130769694358914,102758.54383661372,8.067548684998798,225755.82875813736,4.416733147367471,154809.52412311034,4.151121524381632,225467.4397170216
