msoa11cd,soil_lead_mean,soil_lead_mean_idw,n_soil_grid_cells
E02003780,41.62113468463604,41.60943953978024,26
E02003781,37.337608621475546,38.41337913244567,47
E02003783,45.44077473060757,44.86669931579079,51
E02003784,39.325553410489796,39.895452419565835,71
E02003785,44.330806255340576,52.828066292241026,64
E02003786,42.64373837984525,39.580530511448636,26
E02003787,41.00481539759143,45.819285773655984,116
E02003788,36.22984253918683,35.52599339974236,54
E02003789,36.78278064727783,36.68902253741489,16
E02003790,36.60851810504864,36.678702508823115,154
E02003791,36.444759898715546,36.28268743577116,108
E02003792,34.6088392707739,34.136852286092605,89
E02003793,40.48782371294381,40.030488596888055,101
E02003794,60.74844269525437,62.08786154992676,84
E02003795,76.30419095357259,82.82939351822662,66
E02003796,63.03607025146484,63.74431860627804,10
E02003797,65.01828315041281,65.86094452651149,11
E02003798,72.76601791381836,73.51951342331694,6
E02003799,74.28998565673828,74.5681567390466,7
E02003800,57.83113034566244,57.62612078359202,36
E02003801,64.37248293558757,64.18141142978835,6
E02003802,68.212860107421875,68.28702754600594,5
E02003803,71.79620916193181,71.49554681791503,11
E02003804,65.76162481307983,65.75450938905388,8
E02003805,62.55197973812328,62.581734460578424,34
E02003806,72.75912969252643,69.2570234280247,17
E02003807,72.87242302527794,72.38298116648414,13
E02003808,74.82926686604817,74.7599439546776,6
E02003809,63.44023523475918,60.57909077595792,197
E02003810,55.15750119852465,54.66504757940571,172
E02003811,48.58907850857439,48.310297664762146,116
E02003812,42.66389118541371,41.58587390642251,11
E02003813,63.31742572784424,64.57790628621619,8
E02003814,60.914241790771484,63.405923473456355,12
E02003815,58.358658154805504,56.11935030317647,12
E02003816,50.305062770843506,50.56204304437027,8
E02003817,49.46100997924805,49.53450978893043,10
E02003818,60.562549908955894,57.664478404951076,24
E02003819,53.31873057438777,55.99697742864177,13
E02003820,52.51034097110524,53.40713096026507,17
E02003821,56.71980018615723,58.055407206688116,10
E02003822,48.413778607807465,48.52182818723098,126
E02003823,49.91821241378784,50.85956482275684,16
E02003824,48.26529104059393,48.36941626288944,11
E02003825,58.05622024536133,58.62911769595753,5
E02003826,64.08332273695204,70.16565907641842,9
E02003827,71.7402753829956,71.53392336439843,8
E02003828,60.7571403503418,61.477091732215946,10
E02003829,74.25162783536044,80.30303345328524,11
E02003830,76.47042961120606,77.12444131177078,10
E02003831,50.11452012495561,51.54368413079234,55
E02003832,82.68353271484375,82.32647531579694,6
E02003833,61.48864905039469,62.31181136185255,12
E02003834,68.33476638793945,71.25474960322482,6
E02003835,57.67169291178386,58.49737771062227,15
E02003836,57.706088595920136,57.13813323370614,9
E02003837,49.55458794165095,52.030468050524064,218
E02003838,55.18957773844401,54.11864043418354,18
E02003839,56.72332525253296,56.76164751947665,8
E02003840,48.08218921933855,47.864352834136156,252
E02003841,80.23661786859685,77.29807702268836,22
E02003842,80.56754366556804,74.12544434905307,48
E02003843,66.5216547648112,66.80392241043228,9
E02003844,95.24033519199916,84.47081937592947,14
E02003845,68.65220700777493,68.7262806224759,13
E02003846,65.91988372802734,66.05036442262272,6
E02003847,64.03160007183368,63.00727011877426,13
E02003848,68.8974838256836,68.87025011220128,6
E02003849,70.5386833190918,68.8463948914867,30
E02003850,68.06515121459961,68.49747740567715,4
E02003851,67.13318634033203,67.30583020609896,8
E02003852,69.33825988769532,69.70827089089703,5
E02003853,116.7644157409668,110.93352986100345,46
E02003854,73.29356733957927,74.55444249906503,12
E02003855,87.18986053466797,86.88763856045036,10
E02003856,67.42822753058539,67.28894637469924,18
E02003857,63.72381167941623,63.51116273164153,9
E02003858,61.87550663948059,61.685300537197655,16
E02003859,68.78351109116166,66.1183009921838,216
E02003860,63.264663219451904,63.15618497871865,8
E02003861,54.768769190861626,54.61482512263012,13
E02003862,82.55792999267578,76.49010393640397,53
E02003863,56.13300677708217,56.19388412951227,14
E02003864,59.102815856933596,59.4568976095906,50
E02003865,86.76031067792107,86.13120591233428,17
E02003866,66.00779914855957,62.1212635429627,8
E02003867,66.41223630038175,67.80749716580553,11
E02003868,83.64479991367885,83.03099093688213,14
E02003869,77.89471101760864,78.32136420390451,8
E02003870,92.17564283098493,92.38797976126448,7
E02003871,87.93531672159831,89.80525272426024,6
E02003872,99.31168060586354,105.04259194577614,269
E02003873,137.0306684705946,132.4688469457542,9
E02003874,89.0566234588623,88.135161012139,34
E02003875,59.36063357266513,58.3784693128587,110
E02003876,58.815840530395505,59.94011554559343,10
E02003877,75.14520312112475,85.24509961216391,63
E02003878,54.97574599245761,60.85615187050247,94
E02003879,65.91988778114319,66.68342469419893,16
E02003880,45.817560005187985,47.260441538264246,20
E02003881,57.15119997660319,58.35673654659569,6
E02003882,58.351620483398435,59.1783736404665,10
E02003883,53.966284099378086,54.340238252368835,19
E02003884,57.78019293423357,50.900960203055455,58
E02003885,56.39074367025624,56.15658145662264,46
E02003886,64.05388820872588,65.78106497027265,17
E02003887,58.77447083417107,59.32769093918862,17
E02003888,65.02113342285156,66.05289771645394,9
E02003889,59.48405075073242,61.463959740207386,8
E02003890,69.58380924571644,69.97254909367193,11
E02003891,59.01603346604567,54.57180440141756,104
E02003892,71.30921575185415,69.83239192399925,37
E02003893,63.697785071956304,63.72495513120886,206
E02003894,70.68270894459316,73.98355696101017,56
E02003895,73.174254099528,80.3095780938735,102
E02003896,87.83309104225852,89.37802353534916,11
E02003897,84.52401675118341,90.77652378402092,72
E02003898,61.271323815370216,55.88189947144264,156
E02003899,96.65720113118489,96.92760986923798,3
E02003900,97.9616269198331,97.37856440023306,11
E02003901,70.20982823579207,68.97831899960897,230
E02003902,92.97621536254883,90.85564408775282,6
E02003903,71.96101519266765,67.05278958398344,45
E02003904,59.09718945151881,63.68158899632588,19
E02003905,71.75302245041419,69.0418567416713,145
E02003906,68.53877674738565,62.49505151379678,60
E02003907,75.38099110921225,77.6545293667623,45
E02003908,61.657460403442386,61.813073129999296,10
E02003909,70.05142178742781,71.1564502762306,23
E02003910,65.32905998229981,65.50027857960177,10
E02003911,64.44280455662654,61.31385990848671,104
E02003912,50.680726679888636,50.16281864711555,176
E02003913,69.81703392933991,68.67834074806946,59
E02003914,65.4147272976962,64.8861461025364,11
E02003915,66.64669990539551,66.34560470786451,6
E02003916,62.59058380126953,62.986761572500555,6
E02003917,63.21510072187944,63.34802410074164,11
E02003918,69.13840326769599,68.53937673670583,29
E02003919,72.57228971782483,71.04485957437399,19
E02003920,68.04406077067057,67.66822585252136,15
E02003921,68.12738110468938,68.57642510193405,26
E02003922,64.55901701554008,65.9270661380025,23
E02003923,65.47442160712347,65.3087755801009,9
E02003924,65.75252796041555,65.4985583689268,29
E02003925,58.02806015014649,60.97337098065181,20
E02003926,61.84769038300016,57.11113798019477,134
E02003927,61.165101970325814,63.17225298650071,110
E02003928,72.81290787916917,71.69882634604845,26
E02003929,73.36735299054314,71.62711226224043,68
E02003930,46.94257381618423,42.90184623458705,149
E02003931,40.47797870635986,40.18515862155073,28
E02003932,40.15619194216845,39.84938075211398,287
E02003933,66.61607682623831,74.37362125624313,147
E02003934,53.97746958277532,55.51559102049768,241
E02003935,57.5568151473999,56.23667579052351,20
E02003936,60.89621440196197,57.04587847980268,298
E02003937,70.95324996170724,75.14520331109911,157
E02003938,67.35932705014251,75.25930781893125,86
E02003939,55.6428337097168,55.51520469001941,9
E02003940,69.69587106633007,68.45559195439245,266
E02003941,84.93199062347412,79.93833216557341,20
E02003942,72.19395027160644,72.94697334346309,10
E02003943,61.89193318684896,63.161969674038204,15
E02003944,81.67872837611607,82.82777812572033,21
E02003945,65.12494537065614,65.80464382607076,53
E02003946,87.50564608731112,100.12300306637732,91
E02003947,55.04059289702287,59.55347053069767,141
E02003948,81.24793830284706,82.74660539338777,13
E02003949,81.55814870198567,81.23593041328559,6
E02003950,48.68323760101761,49.53217088431923,69
E02003951,67.23617853437152,68.81937780965625,14
E02003952,77.8951793936796,82.75187529995604,43
E02003953,52.56437437462084,50.31715583484885,132
E02003954,202.9173445268111,258.84848969581543,11
E02003955,198.78658730643136,200.2917005093035,7
E02003956,51.06118532021841,50.05630632699728,96
E02003957,70.55228142426392,68.63479372006123,107
E02003958,65.95684762728416,64.71773725210625,59
E02003959,92.96212005615234,90.55892624335681,15
E02003960,67.73860277448382,68.95321465262418,42
E02003961,83.7432856241862,83.33742470113884,15
E02003962,81.27094340324402,83.690614885405,16
E02003963,90.78719954057173,88.29308025023195,11
E02003964,61.27149322657909,59.52610443577655,103
E02003965,42.99891119365451,43.450372461408485,158
E02003966,73.09064951305687,59.10001718895716,447
E02003967,51.945346952642055,53.39529170141389,206
E02003968,65.93576775827715,63.08385708594427,31
E02003969,65.1722412109375,64.20333941011303,27
E02003970,77.07044362607209,80.09772074369249,115
E02003971,100.61281871795654,92.90786454741354,252
E02003972,68.32542419433594,69.26509214791497,30
E02003973,75.30029158158736,75.89239598264363,11
E02003974,74.96522064208985,75.06775762005884,10
E02003975,78.47798959414165,77.20102585796683,48
E02003976,141.93280002474785,136.81197973031078,256
E02003977,130.59483443366156,123.54167088821855,36
E02003978,114.69156087239584,117.70505620140793,15
E02003979,105.27070793738731,105.60983444592831,13
E02003980,104.53492326002855,105.18494482018568,13
E02003981,104.13058757781982,104.60853973782076,8
E02003982,95.29408632475754,96.13455568740608,29
E02003983,101.95590082804362,101.66980891286032,6
E02003984,102.67099952697754,102.84706234939868,4
E02003985,103.39400143093533,103.29736743228882,9
E02003986,98.3139165242513,100.49161905067976,18
E02003987,53.96153908252716,41.040932907079544,400
E02003988,91.86848950310836,79.39715673791912,317
E02003989,40.60636647542318,40.64596704348964,9
E02003990,39.446107541597804,40.09660099535659,65
E02003991,42.279239453767474,43.29497690474839,76
E02003992,42.202239990234375,42.4533003886482,10
E02003993,67.71321532562489,57.11948368950417,262
E02003994,43.781312465667725,43.67128650659804,8
E02003995,44.242010498046874,44.255660640369015,10
E02003996,43.412039566040036,43.426380213963924,10
E02003997,42.138155195448135,42.302429347240235,9
E02003998,43.7461371421814,43.76002622551167,8
E02003999,49.38949219655182,46.649495106296506,118
E02004000,143.61261528416685,177.90721619183014,38
E02004001,103.19846153259277,101.58791098998503,8
E02004002,114.50270680018834,107.6214025473679,14
E02004003,84.99855013316488,79.50909827812265,203
E02004004,75.81518394068668,76.72728774695985,19
E02004005,69.51789239736704,67.66241515932353,26
E02004006,87.90603298732212,68.67725716802552,350
E02004007,102.98647441583522,89.81027348649839,272
E02004008,153.52338673904356,119.27635373849039,494
E02004009,54.76352196696838,48.74076193623012,279
E02004010,63.12262285672701,62.43833465824529,13
E02004011,52.8180117421336,56.76223487302033,77
E02004012,117.76498012656484,100.55550476047577,503
E02004013,127.22450986706065,91.68869188747699,562
E02004014,137.37299909548128,114.56629311149743,657
E02004015,152.60867354246946,148.8421754068138,222
E02004016,120.96704826670245,111.50631977983817,121
E02004017,97.71421093410916,95.46638971119087,72
E02004018,99.2245626449585,98.72702315496616,8
E02004019,110.72169007980284,96.02934925263631,243
E02004020,94.41810862223308,97.901571602275,12
E02004021,122.76167616794679,126.5499521811211,289
E02004022,150.37740798669358,139.32737920511093,326
E02004023,126.21715823693457,85.59436779196477,343
E02004024,68.38682872493092,66.70115309034672,164
E02004025,82.96411286630938,80.07173221242263,62
E02004026,105.8292002360026,106.19231615338674,15
E02004027,110.98134273952908,105.61591075294477,63
E02004028,118.22308731079102,133.24416125496774,56
E02004029,121.93158340454102,121.73461992570712,12
E02004030,198.95303802490236,204.56828630734307,60
E02004031,93.99218326144748,93.0315110881331,18
E02004032,101.53052847726005,102.94054953700783,14
E02004033,85.10271315141158,82.896961918888607,22
E02004034,104.87134817372198,99.43592866806094,23
E02004035,168.99317338731555,145.9153864254952,81
E02004036,86.38795743669782,84.90538693795519,14
E02004037,107.55950012207032,108.59544749339796,10
E02004038,114.291088328642,110.47944824407136,17
E02004039,105.52553749084473,100.41270376945619,24
E02004040,88.31415777940016,90.6225587705021,26
E02004041,133.3028745651245,130.83741445972086,8
E02004043,94.80620765686035,92.49287351572133,38
E02004044,159.75763808849246,168.38621036249856,86
E02004045,141.72830084598425,158.28621040612174,33
E02004046,162.93906137217647,189.01154449678506,46
E02004047,125.89810874245383,152.07532581273875,22
E02004048,106.68461656570435,97.22313033684071,32
E02004049,84.31158798217774,89.04431816070243,25
E02004050,81.61913032531739,82.78772764850844,10
E02004051,88.62114953994751,80.26848898336245,48
E02004052,77.8167171812894,80.71859205274963,57
E02004053,88.95519955952962,81.36223579912536,12
E02004054,72.5393606821696,67.27639504037971,18
E02004055,95.2208002993935,97.71927107371015,19
E02004056,89.57164764404297,90.31272099665829,19
E02004057,93.19658508300782,95.17860557573536,20
E02004058,107.42422367976262,111.2194534411864,13
E02004059,121.42575127737862,117.8387271621917,14
E02004060,100.05443534851074,103.5040218480665,20
E02004061,132.89837741851807,133.67234410187373,8
E02004062,154.11477830674914,155.3015197925821,9
E02004063,187.03014264787947,188.232284002497,7
E02004064,156.78900146484375,157.24274851633643,11
E02004065,201.03722296820746,206.04616520705287,9
E02004066,143.98233477274576,144.59669084556464,12
E02004067,163.03514535086495,159.700036892078,7
E02004068,282.37878796654024,276.5564718595514,137
E02004069,328.1700015705862,321.436804308706,157
E02004070,356.72305797157486,394.71089979316173,191
E02004071,547.8614749484592,561.9619892741503,45
E02004072,319.97955076156126,305.889298952093,31
E02004073,961.644928803315,736.1869999970162,74
E02004074,378.4602300008138,344.3946510664388,30
E02004075,257.91938659313115,216.0248307904155,215
E02004076,162.42229995727538,156.0148362874545,10
E02004077,89.23675812324977,80.96368058048044,219
E02004078,121.87292385101318,118.53219553715046,8
E02004080,92.12740173339844,90.13376754041468,10
E02004081,144.9697196177947,161.18433165709735,39
E02004082,90.63161701626248,89.40740697958022,36
E02004083,87.10892486572266,86.39309484192887,8
E02004084,83.66241264343262,81.4356378344148,8
E02004085,93.39091539382935,93.17805166246454,32
E02004086,98.69281723920037,100.0089702015165,17
E02004087,101.60097067696708,102.07427299865283,7
E02004088,130.8923201127486,132.73651754506938,11
E02004089,110.6543680826823,108.66429456795613,6
E02004090,215.0527414392542,186.50886666265583,27
E02004091,125.95443846050061,124.68112260841939,19
E02004092,270.9243003845215,236.79916836540082,10
E02004093,222.41621283036244,163.35568172201044,79
E02004094,101.1274897257487,98.82499810461307,9
E02004095,113.52400054931641,114.57310389992351,10
E02004096,151.28466970613687,130.34461571760636,101
E02004097,113.05215020613237,102.69896599425918,44
E02004098,127.39211540222168,112.53652905791897,60
E02004100,149.16992075303023,127.20607971969855,68
E02004102,239.8021751072096,233.86609456484942,23
E02004103,191.07750091552734,193.81193750838497,10
E02004104,164.3268986122281,164.35081556284482,102
E02004105,104.13043212890625,107.71003385695614,16
E02004106,95.7138178208295,94.96990377482923,34
E02004108,98.62136303936994,103.61986211815848,27
E02004109,141.36705713686734,130.04114118964674,69
E02004110,104.00344509548611,104.19327564049922,9
E02004111,104.49974002838135,120.40304342450561,40
E02004112,157.531821307014,175.0549548992698,68
E02004113,82.69798410855807,83.65420504450151,26
E02004114,184.40779174804686,172.08109307580452,75
E02004115,95.92004333496094,92.4542348982473,25
E02004116,117.41668592180524,115.86710132163721,14
E02004117,147.00519374631486,135.83953283275426,53
E02004118,68.5198869537889,62.10400072016152,114
E02004119,68.450297564995,62.3161913190096,41
E02004120,105.21195960044861,112.5963408858399,32
E02004121,153.35106368291946,144.2028339418467,63
E02004122,102.23663883209228,112.54850390838644,80
E02004123,85.32849836349487,80.77491771325765,64
E02004124,81.49563429090712,81.4057833199172,9
E02004125,71.52341969807942,73.70925691866081,15
E02004126,75.79722813197544,75.93534159633084,7
E02004128,60.83161890366498,62.9302208862976,85
E02004129,47.8780885073218,47.83258689345629,202
E02004130,53.65228271484375,59.12125364856131,17
E02004131,51.14497106215533,55.4130762304712,17
E02004132,47.67542419433594,47.77422310792174,145
E02004133,46.47264728030643,48.207659847328074,74
E02004134,51.76752546236113,51.861703283469275,154
E02004135,42.01347197303476,41.6520378383683,129
E02004136,73.04007226912702,70.01496027047213,61
E02004137,48.160050369623136,46.083865128042845,127
E02004138,36.85309934616089,36.31385353298965,8
E02004139,148.52186250686646,127.48338068930617,16
E02004140,154.4975929260254,124.13798111051324,12
E02004141,71.83770174593539,66.02320207713946,74
E02004142,60.035023318396675,57.77070109609919,72
E02004143,53.16879980904715,53.36850645411289,7
E02004144,53.711400168282644,53.67791473654097,7
E02004145,57.98519515991211,58.47369225512319,21
E02004146,54.81837463378906,54.84340945620884,12
E02004147,54.876967112223305,54.883349592147674,3
E02004148,56.1531001499721,55.85027791812509,14
E02004149,78.68398823457606,79.08367544278543,17
E02004150,73.3208991156684,73.86761918747814,9
E02004151,70.81534004211426,71.56136909439586,10
E02004152,84.03170013427734,82.56400727325273,4
E02004153,89.17327041625977,88.4309652773085,10
E02004154,85.43840026855469,84.95928856061538,4
E02004155,87.7947006225586,87.78721025452343,5
E02004156,90.79574415418837,90.99951744031213,9
E02004157,93.42164993286133,93.14183659976071,4
E02004158,111.46309852600098,112.43810780008542,4
E02004159,118.37122835431781,126.02015672788544,14
E02004160,116.02798919677734,124.90376945626741,10
E02004161,103.98981380462646,106.02320383524284,8
E02004162,106.43404134114583,112.12820219772098,12
E02004163,102.46229248046875,102.58333433571205,15
E02004164,45.98415355159812,47.504905824342366,292
E02004165,44.84826885756626,44.75987827939967,93
E02004166,45.333151245117186,45.324145282486285,115
E02004167,45.04542202419705,44.92818399112218,9
E02004168,43.125269376314606,43.8334795258956,26
E02004169,44.48556063873599,43.81273565311663,99
E02004170,41.32537841796875,41.01540415691085,9
E02004171,41.975502418069276,41.35218742322236,170
E02004172,42.21630814086357,41.539524770950486,219
E02004173,46.29997491238007,46.34642963471226,239
E02004174,52.53665438565341,52.4292895186752,11
E02004175,46.18532180786133,47.43087624017799,14
E02004176,42.87999808482635,44.937794103286414,156
E02004177,51.250026371168055,51.500593049266776,23
E02004178,48.699954107906045,45.44983002134222,89
E02004179,38.89195445545933,39.59474186164036,57
E02004180,50.409066322522285,51.72122043233872,234
E02004181,49.187489403618706,49.48778033460269,9
E02004182,51.67983661998402,50.922720681307204,11
E02004183,49.2922004699707,49.20714856173679,10
E02004184,52.20416030883789,52.28641420192279,10
E02004185,44.9198056307706,42.923238666615184,55
E02004186,48.90663977592222,48.17913444199535,93
E02004187,46.711833187407514,51.06043983265094,326
E02004188,44.11197735586959,42.53676492644953,349
E02004189,86.10769988198317,82.91621395574519,131
E02004190,62.82553784052531,60.27471524416865,288
E02004191,52.093621662684846,54.0170460838946,14
E02004192,46.534649943128045,46.0422694690775,162
E02004193,62.07946968078613,62.6375309574116,10
E02004194,46.91201681839792,47.09683833669837,171
E02004195,53.4867701810949,54.14367447695349,17
E02004196,60.09008294382403,58.179465816390866,155
E02004197,79.331750386556,79.05795571089439,75
E02004198,75.99625778198242,70.59684775762189,31
E02004199,58.88845336052679,55.99014959173006,124
E02004200,70.84192443423801,82.10231337062764,90
E02004201,63.06119716735113,67.20871067531489,168
E02004202,58.87240938796211,61.549502423459685,97
E02004203,57.600987116495766,57.65465431036498,228
E02004204,53.32955346980565,52.12511055154312,71
E02004205,50.501262865568464,51.960131506524256,19
E02004206,53.021409352620445,53.066789610514554,21
E02004207,58.36769992283413,59.56307880689568,70
E02004208,54.54446376453746,54.70071248506246,11
E02004209,47.72603289286295,47.71658181467561,12
E02004210,55.52404022216797,55.40956769671385,5
E02004211,53.31893395477871,53.98800969435034,53
E02004212,50.771854400634766,50.871552276442294,11
E02004213,50.04716334267268,50.75172434814307,63
E02004214,51.25962775094168,51.33089902874353,7
E02004215,51.477333068847656,51.410287528788075,12
E02004216,53.18888282775879,53.06751963220475,6
E02004217,62.37226265668869,67.59731332340874,64
E02004218,53.14336462581859,52.24673660853034,34
E02004219,53.134296872722565,51.66650868278667,67
E02004220,40.46328441913311,41.3398314380885,13
E02004221,42.40385786692301,42.48711496468837,12
E02004222,43.22444979349772,43.487724748835,6
E02004223,48.53993969871884,46.7685280264553,63
E02004224,43.36383455537903,40.72791215442201,197
E02004225,50.002069179828354,50.343401888907195,26
E02004226,44.35001911572962,44.42686421586364,298
E02004227,40.00101172227126,38.737693312544984,325
E02004228,46.66160510425836,46.29543183225496,355
E02004229,41.52709110427953,40.74773461395444,318
E02004230,52.97106625956874,51.54286898639852,62
E02004231,68.08406466529483,63.845464662400595,441
E02004232,60.40862704169821,60.163719366435664,338
E02004233,90.50686431884766,88.319387042937,25
E02004234,81.94252361602067,79.40665757680746,213
E02004235,92.66552219390869,93.44825326012733,80
E02004236,46.51521175190554,50.994026504952366,59
E02004237,54.314287185668945,54.359036150005096,8
E02004238,37.89559991019113,37.60640547963408,7
E02004239,40.08608627319336,39.75740322083787,7
E02004240,46.15517520904541,46.39495342933378,8
E02004241,50.40352935791016,50.93469784178587,10
E02004242,43.30649948120117,43.914652215453664,4
E02004243,33.76246264191712,31.334445028200868,147
E02004244,25.3678769331712,26.011395029912425,13
E02004245,26.566312472025555,27.599674854442267,24
E02004246,25.807687986464728,25.137276749895975,42
E02004247,36.17160296561149,37.99663099545009,197
E02004248,27.164176379933078,27.639610120827584,17
E02004249,36.13918972015381,35.93140984580343,20
E02004250,28.82412967681885,28.532699377080075,10
E02004251,33.50154504776001,33.73149447511846,20
E02004252,35.74529944525825,36.02991445115012,9
E02004253,39.00893203735352,36.42230662768083,25
E02004254,28.940191666285198,28.9963424918009,24
E02004255,45.479940287272136,46.49337448714028,15
E02004256,42.66083208719889,43.632196022963775,150
E02004257,40.410983403523765,40.326674810978155,12
E02004258,40.30150660995609,39.955568235400506,121
E02004259,38.45646976702141,37.823738009427494,132
E02004260,38.41224165189834,37.84539373300127,168
E02004261,38.9245304107666,38.83673740668828,10
E02004262,39.837291514979,40.14272730299939,226
E02004263,34.26040193769667,29.82191075242023,108
E02004264,26.771258913237475,26.875024749578948,29
E02004265,29.266165403219368,29.77311644767595,52
E02004266,42.82618608354013,44.66677007954378,158
E02004267,35.09478543021462,34.351158499131365,165
E02004268,44.30159355612362,43.93555120591529,17
E02004269,46.89370608329773,45.829170164884594,16
E02004270,43.88154055987518,45.32923077690736,197
E02004271,35.96326750537234,33.73976740173306,293
E02004272,42.956221427802234,42.872594164104996,331
E02004273,38.75991322701437,39.17470497519435,114
E02004274,34.45364553278143,34.387248794660564,11
E02004275,35.26356908886932,35.2753040039772,172
E02004276,35.05365022023519,34.94870761020859,12
E02004277,49.01980937610973,49.51578161736742,11
E02004278,57.721722496880425,58.496410700820476,9
E02004279,46.642550142349734,43.70040626781166,155
E02004280,40.462418586977066,39.87595834988587,124
E02004281,42.97243118286133,40.84452958651712,16
E02004282,34.98164285932268,36.29171083218125,14
E02004283,38.699452568502984,37.94686401461909,17
E02004284,38.46499888102213,38.467226624641256,3
E02004285,38.27743275960287,38.26274550474129,6
E02004286,38.84013239542643,38.85954358250258,3
E02004287,39.037079620361325,39.09841374514981,5
E02004288,40.176519775390624,40.39154768262985,10
E02004289,40.66888851589627,40.663718213159086,9
E02004290,74.23075846621865,71.18535398349375,19
E02004291,91.04778814315796,91.31984589623518,16
E02004292,93.05885796797902,94.82891586381722,19
E02004293,110.49006779988606,115.36931648621884,12
E02004294,106.46591880104758,111.65397033251608,11
E02004295,91.09549685886928,89.93864953248813,28
E02004296,92.8670148577009,88.01597729940087,35
E02004297,80.03493905836537,80.9531826808431,31
E02004298,85.39386978149415,86.1991779058734,30
E02004299,77.5924809773763,78.60012234695651,21
E02004300,91.97387091318767,96.58921900439779,24
E02004301,87.72436714172363,87.28921163931417,12
E02004302,98.71833502728006,94.7737307533037,23
E02004303,93.1320405847886,93.04250859368257,17
E02004304,99.97416285464638,98.62145659386593,19
E02004305,127.4563991433323,110.53993114359993,101
E02004306,93.5623386700948,84.6467068002809,96
E02004307,87.97812903681888,77.66780225639494,79
E02004308,89.22396423339843,87.0741591656118,25
E02004309,76.431365966796875,76.39965569414561,9
E02004310,78.57641242532169,79.3753414757326,34
E02004311,99.35230654761905,99.70991999308018,63
E02004312,98.36866633097331,98.48717333728942,12
E02004313,99.9238993326823,98.27496112737069,9
E02004314,94.55533554974724,94.1420783870189,17
E02004315,92.30148513228805,92.37792255451394,27
E02004316,75.65135832755796,74.83156884302956,31
E02004317,88.41628389580305,89.1811552152926,43
E02004318,93.33098017374674,92.90237606044242,45
E02004319,86.1277153968811,82.19616788588094,40
E02004320,84.16529998779296,85.67721698586217,20
E02004321,82.4088865007673,82.67909852755471,7
E02004322,79.01260702950614,80.3695680314223,14
E02004323,77.11687160673596,75.42096907763643,21
E02004324,78.01104551745999,77.62542836105847,31
E02004325,82.66649974476208,84.48849546343983,11
E02004326,94.3873622997387,94.58872516571773,37
E02004327,81.69884999593098,81.45008101906555,6
E02004328,91.34671211242676,92.29296562037956,8
E02004329,87.63995971679688,88.46771314394847,10
E02004330,71.5198012131911,72.89905452788649,13
E02004331,92.14434814453125,92.40739670526317,25
E02004332,71.26784839630128,73.39709116937945,60
E02004333,97.07921447753907,97.6432043237204,15
E02004334,77.9394768851144,78.26504235339475,35
E02004335,101.73707241482205,101.18085337964055,18
E02004336,80.93871046367444,84.58421512687491,19
E02004337,124.00418504987444,123.306057259401,35
E02004338,94.53876764634076,95.73068232165663,34
E02004339,69.83356367652095,71.1567840069643,134
E02004340,104.94568420410157,104.57774032180814,25
E02004341,88.33393393622504,87.46585098572834,18
E02004342,83.6146719796317,83.67454807541922,7
E02004343,73.1177001953125,74.86340029092774,15
E02004344,72.06265068054199,76.56658308163584,24
E02004345,151.89598904540208,135.91072814979745,302
E02004346,239.96768252712232,216.71271331252848,677
E02004347,132.701055738661,134.7230423121475,18
E02004348,278.7442012611293,213.11831663312435,478
E02004349,137.5394816297166,128.47501953812838,47
E02004350,94.59948625751571,101.62461536988225,51
E02004351,217.81708478927612,152.7273083743416,32
E02004352,272.42158875642,269.27361842257346,27
E02004353,304.11129106794084,309.13251448610316,7
E02004354,346.04439640045166,261.04057993174166,40
E02004355,197.4148645401001,190.59907307606352,8
E02004356,41.27846654256185,41.176926961410096,6
E02004357,41.79427947998047,41.70976223806983,5
E02004358,41.495349407196045,41.50135779556033,8
E02004359,43.03219985961914,43.02636052844696,10
E02004361,38.826060104370114,39.94654403041203,20
E02004362,45.04988534109933,45.1909126816855,7
E02004363,45.46742248535156,45.77038647588472,9
E02004364,43.02517509460449,43.232498702650354,8
E02004365,44.1857406616211,44.48352251692889,5
E02004366,43.172900390625,43.174374150379855,5
E02004367,37.456828912099205,39.17765819222859,24
E02004368,43.720430227426384,43.239690384801555,13
E02004369,44.57259941101074,44.7398340213376,8
E02004370,44.39673709869385,44.34687460968173,8
E02004371,53.24749215443929,51.58098003255625,12
E02004372,47.245399475097656,47.31838872862112,8
E02004373,44.828814370291575,44.71752870922243,7
E02004374,49.58761978149414,49.433377112491414,5
E02004375,45.87384360177176,45.60896299634817,7
E02004376,46.88670043945312,47.00964236965809,5
E02004377,44.917259979248044,44.99453761049155,10
E02004378,45.73318023681641,45.661528645006335,5
E02004379,54.577273949332856,55.725359310424004,92
E02004380,45.07875179339059,45.59543756876936,158
E02004381,48.60693577357701,52.01506631963161,14
E02004382,43.862457697208114,44.65826697299791,104
E02004383,50.31912663777669,51.79704280774493,15
E02004384,39.72252689708363,39.933976360640386,11
E02004385,39.32242856706892,39.382521559763724,7
E02004386,33.82700018449263,33.28479220974795,11
E02004387,34.90123335520426,34.590896542472656,6
E02004388,37.415799617767334,37.757669808122216,8
E02004389,32.39131576136539,32.51842581422162,19
E02004390,32.064316749572754,31.742846098718232,18
E02004391,33.0021333694458,32.99011576297065,6
E02004392,50.06979902859392,49.900318414871784,116
E02004393,39.88277053833008,42.26811540042274,136
E02004394,48.827133201830314,49.14095209945315,165
