state,zip,year,tested,BLL_geq_10
MI,49665,2014,,
MI,49665,2015,,
MI,49666,2005,,
MI,49666,2006,,
MI,49666,2007,,
MI,49666,2008,,
MI,49666,2009,,
MI,49666,2010,,
MI,49666,2011,,
MI,49666,2012,,
MI,49666,2013,,
MI,49666,2014,,
MI,49666,2015,,
MI,49667,2005,,
MI,49667,2006,,
MI,49667,2007,,
MI,49667,2008,,
MI,49667,2009,,
MI,49667,2010,,
MI,49667,2011,,
MI,49667,2012,,
MI,49667,2013,,
MI,49667,2014,,
MI,49667,2015,,
MI,49668,2005,,
MI,49668,2006,,
MI,49668,2007,,
MI,49668,2008,,
MI,49668,2009,,
MI,49668,2010,,
MI,49668,2011,,
MI,49668,2012,,
MI,49668,2013,,
MI,49668,2014,,
MI,49668,2015,,
MI,49668,2005,,
MI,49668,2006,,
MI,49668,2007,,
MI,49668,2008,,
MI,49668,2009,,
MI,49668,2010,,
MI,49668,2011,,
MI,49668,2012,,
MI,49668,2013,,
MI,49668,2014,,
MI,49668,2015,,
MI,49670,2005,,
MI,49670,2006,,
MI,49670,2007,,
MI,49670,2008,,
MI,49670,2009,,
MI,49670,2010,,
MI,49670,2011,,
MI,49670,2012,,
MI,49670,2013,,
MI,49670,2014,,
MI,49670,2015,,
MI,49673,2005,,
MI,49673,2006,,
MI,49673,2007,,
MI,49673,2008,,
MI,49673,2009,,
MI,49673,2010,,
MI,49673,2011,,
MI,49673,2012,,
MI,49673,2013,,
MI,49673,2014,,
MI,49673,2015,,
MI,49674,2005,,
MI,49674,2006,,
MI,49674,2007,,
MI,49674,2008,,
MI,49674,2009,,
MI,49674,2010,,
MI,49674,2011,,
MI,49674,2012,,
MI,49674,2013,,
MI,49674,2014,,
MI,49674,2015,,
MI,49675,2005,,
MI,49675,2006,,
MI,49675,2007,,
MI,49675,2008,,
MI,49675,2009,,
MI,49675,2010,,
MI,49675,2011,,
MI,49675,2012,,
MI,49675,2013,,
MI,49675,2014,,
MI,49675,2015,,
MI,49676,2005,,
MI,49676,2006,,
MI,49676,2007,,
MI,49676,2008,,
MI,49676,2009,,
MI,49676,2010,,
MI,49676,2011,,
MI,49676,2012,,
MI,49676,2013,,
MI,49676,2014,,
MI,49676,2015,,
MI,49676,2005,,
MI,49676,2006,,
MI,49676,2007,,
MI,49676,2008,,
MI,49676,2009,,
MI,49676,2010,,
MI,49676,2011,,
MI,49676,2012,,
MI,49676,2013,,
MI,49676,2014,,
MI,49676,2015,,
MI,49677,2005,,
MI,49677,2006,,
MI,49677,2007,,
MI,49677,2008,,
MI,49677,2009,,
MI,49677,2010,,
MI,49677,2011,,
MI,49677,2012,,
MI,49677,2013,,
MI,49677,2014,,
MI,49677,2015,,
MI,49677,2005,,
MI,49677,2006,,
MI,49677,2007,,
MI,49677,2008,,
MI,49677,2009,,
MI,49677,2010,,
MI,49677,2011,,
MI,49677,2012,,
MI,49677,2013,,
MI,49677,2014,,
MI,49677,2015,,
MI,49677,2005,,
MI,49677,2006,,
MI,49677,2007,,
MI,49677,2008,,
MI,49677,2009,,
MI,49677,2010,,
MI,49677,2011,,
MI,49677,2012,,
MI,49677,2013,,
MI,49677,2014,,
MI,49677,2015,,
MI,49677,2005,,
MI,49677,2006,,
MI,49677,2007,,
MI,49677,2008,,
MI,49677,2009,,
MI,49677,2010,,
MI,49677,2011,,
MI,49677,2012,,
MI,49677,2013,,
MI,49677,2014,,
MI,49677,2015,,
MI,49679,2005,,
MI,49679,2006,,
MI,49679,2007,,
MI,49679,2008,,
MI,49679,2009,,
MI,49679,2010,,
MI,49679,2011,,
MI,49679,2012,,
MI,49679,2013,,
MI,49679,2014,,
MI,49679,2015,,
MI,49680,2005,,
MI,49680,2006,,
MI,49680,2007,,
MI,49680,2008,,
MI,49680,2009,,
MI,49680,2010,,
MI,49680,2011,,
MI,49680,2012,,
MI,49680,2013,,
MI,49680,2014,,
MI,49680,2015,,
MI,49680,2005,,
MI,49680,2006,,
MI,49680,2007,,
MI,49680,2008,,
MI,49680,2009,,
MI,49680,2010,,
MI,49680,2011,,
MI,49680,2012,,
MI,49680,2013,,
MI,49680,2014,,
MI,49680,2015,,
MI,49682,2005,,
MI,49682,2006,,
MI,49682,2007,,
MI,49682,2008,,
MI,49682,2009,,
MI,49682,2010,,
MI,49682,2011,,
MI,49682,2012,,
MI,49682,2013,,
MI,49682,2014,,
MI,49682,2015,,
MI,49683,2005,,
MI,49683,2006,,
MI,49683,2007,,
MI,49683,2008,,
MI,49683,2009,,
MI,49683,2010,,
MI,49683,2011,,
MI,49683,2012,,
MI,49683,2013,,
MI,49683,2014,,
MI,49683,2015,,
MI,49683,2005,,
MI,49683,2006,,
MI,49683,2007,,
MI,49683,2008,,
MI,49683,2009,,
MI,49683,2010,,
MI,49683,2011,,
MI,49683,2012,,
MI,49683,2013,,
MI,49683,2014,,
MI,49683,2015,,
MI,49683,2005,,
MI,49683,2006,,
MI,49683,2007,,
MI,49683,2008,,
MI,49683,2009,,
MI,49683,2010,,
MI,49683,2011,,
MI,49683,2012,,
MI,49683,2013,,
MI,49683,2014,,
MI,49683,2015,,
MI,49683,2005,,
MI,49683,2006,,
MI,49683,2007,,
MI,49683,2008,,
MI,49683,2009,,
MI,49683,2010,,
MI,49683,2011,,
MI,49683,2012,,
MI,49683,2013,,
MI,49683,2014,,
MI,49683,2015,,
MI,49684,2005,,
MI,49684,2006,,
MI,49684,2007,,
MI,49684,2008,,
MI,49684,2009,,
MI,49684,2010,,
MI,49684,2011,,
MI,49684,2012,,
MI,49684,2013,,
MI,49684,2014,,
MI,49684,2015,,
MI,49684,2005,,
MI,49684,2006,,
MI,49684,2007,,
MI,49684,2008,,
MI,49684,2009,,
MI,49684,2010,,
MI,49684,2011,,
MI,49684,2012,,
MI,49684,2013,,
MI,49684,2014,,
MI,49684,2015,,
MI,49685,2005,,
MI,49685,2006,,
MI,49685,2007,,
MI,49685,2008,,
MI,49685,2009,,
MI,49685,2010,,
MI,49685,2011,,
MI,49685,2012,,
MI,49685,2013,,
MI,49685,2014,,
MI,49685,2015,,
MI,49685,2005,,
MI,49685,2006,,
MI,49685,2007,,
MI,49685,2008,,
MI,49685,2009,,
MI,49685,2010,,
MI,49685,2011,,
MI,49685,2012,,
MI,49685,2013,,
MI,49685,2014,,
MI,49685,2015,,
MI,49686,2005,,
MI,49686,2006,,
MI,49686,2007,,
MI,49686,2008,,
MI,49686,2009,,
MI,49686,2010,,
MI,49686,2011,,
MI,49686,2012,,
MI,49686,2013,,
MI,49686,2014,,
MI,49686,2015,,
MI,49686,2005,,
MI,49686,2006,,
MI,49686,2007,,
MI,49686,2008,,
MI,49686,2009,,
MI,49686,2010,,
MI,49686,2011,,
MI,49686,2012,,
MI,49686,2013,,
MI,49686,2014,,
MI,49686,2015,,
MI,49688,2005,,
MI,49688,2006,,
MI,49688,2007,,
MI,49688,2008,,
MI,49688,2009,,
MI,49688,2010,,
MI,49688,2011,,
MI,49688,2012,,
MI,49688,2013,,
MI,49688,2014,,
MI,49688,2015,,
MI,49688,2005,,
MI,49688,2006,,
MI,49688,2007,,
MI,49688,2008,,
MI,49688,2009,,
MI,49688,2010,,
MI,49688,2011,,
MI,49688,2012,,
MI,49688,2013,,
MI,49688,2014,,
MI,49688,2015,,
MI,49688,2005,,
MI,49688,2006,,
MI,49688,2007,,
MI,49688,2008,,
MI,49688,2009,,
MI,49688,2010,,
MI,49688,2011,,
MI,49688,2012,,
MI,49688,2013,,
MI,49688,2014,,
MI,49688,2015,,
MI,49689,2005,,
MI,49689,2006,,
MI,49689,2007,,
MI,49689,2008,,
MI,49689,2009,,
MI,49689,2010,,
MI,49689,2011,,
MI,49689,2012,,
MI,49689,2013,,
MI,49689,2014,,
MI,49689,2015,,
MI,49689,2005,,
MI,49689,2006,,
MI,49689,2007,,
MI,49689,2008,,
MI,49689,2009,,
MI,49689,2010,,
MI,49689,2011,,
MI,49689,2012,,
MI,49689,2013,,
MI,49689,2014,,
MI,49689,2015,,
MI,49690,2005,,
MI,49690,2006,,
MI,49690,2007,,
MI,49690,2008,,
MI,49690,2009,,
MI,49690,2010,,
MI,49690,2011,,
MI,49690,2012,,
MI,49690,2013,,
MI,49690,2014,,
MI,49690,2015,,
MI,49690,2005,,
MI,49690,2006,,
MI,49690,2007,,
MI,49690,2008,,
MI,49690,2009,,
MI,49690,2010,,
MI,49690,2011,,
MI,49690,2012,,
MI,49690,2013,,
MI,49690,2014,,
MI,49690,2015,,
MI,49690,2005,,
MI,49690,2006,,
MI,49690,2007,,
MI,49690,2008,,
MI,49690,2009,,
MI,49690,2010,,
MI,49690,2011,,
MI,49690,2012,,
MI,49690,2013,,
MI,49690,2014,,
MI,49690,2015,,
MI,49692,2005,,
MI,49692,2006,,
MI,49692,2007,,
MI,49692,2008,,
MI,49692,2009,,
MI,49692,2010,,
MI,49692,2011,,
MI,49692,2012,,
MI,49692,2013,,
MI,49692,2014,,
MI,49692,2015,,
MI,49696,2005,,
MI,49696,2006,,
MI,49696,2007,,
MI,49696,2008,,
MI,49696,2009,,
MI,49696,2010,,
MI,49696,2011,,
MI,49696,2012,,
MI,49696,2013,,
MI,49696,2014,,
MI,49696,2015,,
MI,49698,2005,,
MI,49698,2006,,
MI,49698,2007,,
MI,49698,2008,,
MI,49698,2009,,
MI,49698,2010,,
MI,49698,2011,,
MI,49698,2012,,
MI,49698,2013,,
MI,49698,2014,,
MI,49698,2015,,
MI,49701,2005,,
MI,49701,2006,,
MI,49701,2007,,
MI,49701,2008,,
MI,49701,2009,,
MI,49701,2010,,
MI,49701,2011,,
MI,49701,2012,,
MI,49701,2013,,
MI,49701,2014,,
MI,49701,2015,,
MI,49701,2005,,
MI,49701,2006,,
MI,49701,2007,,
MI,49701,2008,,
MI,49701,2009,,
MI,49701,2010,,
MI,49701,2011,,
MI,49701,2012,,
MI,49701,2013,,
MI,49701,2014,,
MI,49701,2015,,
MI,49705,2005,,
MI,49705,2006,,
MI,49705,2007,,
MI,49705,2008,,
MI,49705,2009,,
MI,49705,2010,,
MI,49705,2011,,
MI,49705,2012,,
MI,49705,2013,,
MI,49705,2014,,
MI,49705,2015,,
MI,49706,2005,,
MI,49706,2006,,
MI,49706,2007,,
MI,49706,2008,,
MI,49706,2009,,
MI,49706,2010,,
MI,49706,2011,,
MI,49706,2012,,
MI,49706,2013,,
MI,49706,2014,,
MI,49706,2015,,
MI,49706,2005,,
MI,49706,2006,,
MI,49706,2007,,
MI,49706,2008,,
MI,49706,2009,,
MI,49706,2010,,
MI,49706,2011,,
MI,49706,2012,,
MI,49706,2013,,
MI,49706,2014,,
MI,49706,2015,,
MI,49707,2005,,
MI,49707,2006,,
MI,49707,2007,,
MI,49707,2008,,
MI,49707,2009,,
MI,49707,2010,,
MI,49707,2011,,
MI,49707,2012,,
MI,49707,2013,,
MI,49707,2014,,
MI,49707,2015,,
MI,49707,2005,,
MI,49707,2006,,
MI,49707,2007,,
MI,49707,2008,,
MI,49707,2009,,
MI,49707,2010,,
MI,49707,2011,,
MI,49707,2012,,
MI,49707,2013,,
MI,49707,2014,,
MI,49707,2015,,
MI,49707,2005,,
MI,49707,2006,,
MI,49707,2007,,
MI,49707,2008,,
MI,49707,2009,,
MI,49707,2010,,
MI,49707,2011,,
MI,49707,2012,,
MI,49707,2013,,
MI,49707,2014,,
MI,49707,2015,,
MI,49709,2005,,
MI,49709,2006,,
MI,49709,2007,,
MI,49709,2008,,
MI,49709,2009,,
MI,49709,2010,,
MI,49709,2011,,
MI,49709,2012,,
MI,49709,2013,,
MI,49709,2014,,
MI,49709,2015,,
MI,49709,2005,,
MI,49709,2006,,
MI,49709,2007,,
MI,49709,2008,,
MI,49709,2009,,
MI,49709,2010,,
MI,49709,2011,,
MI,49709,2012,,
MI,49709,2013,,
MI,49709,2014,,
MI,49709,2015,,
MI,49710,2005,,
MI,49710,2006,,
MI,49710,2007,,
MI,49710,2008,,
MI,49710,2009,,
MI,49710,2010,,
MI,49710,2011,,
MI,49710,2012,,
MI,49710,2013,,
MI,49710,2014,,
MI,49710,2015,,
MI,49711,2005,,
MI,49711,2006,,
MI,49711,2007,,
MI,49711,2008,,
MI,49711,2009,,
MI,49711,2010,,
MI,49711,2011,,
MI,49711,2012,,
MI,49711,2013,,
MI,49711,2014,,
MI,49711,2015,,
MI,49712,2005,,
MI,49712,2006,,
MI,49712,2007,,
MI,49712,2008,,
MI,49712,2009,,
MI,49712,2010,,
MI,49712,2011,,
MI,49712,2012,,
MI,49712,2013,,
MI,49712,2014,,
MI,49712,2015,,
MI,49712,2005,,
MI,49712,2006,,
MI,49712,2007,,
MI,49712,2008,,
MI,49712,2009,,
MI,49712,2010,,
MI,49712,2011,,
MI,49712,2012,,
MI,49712,2013,,
MI,49712,2014,,
MI,49712,2015,,
MI,49712,2005,,
MI,49712,2006,,
MI,49712,2007,,
MI,49712,2008,,
MI,49712,2009,,
MI,49712,2010,,
MI,49712,2011,,
MI,49712,2012,,
MI,49712,2013,,
MI,49712,2014,,
MI,49712,2015,,
MI,49713,2005,,
MI,49713,2006,,
MI,49713,2007,,
MI,49713,2008,,
MI,49713,2009,,
MI,49713,2010,,
MI,49713,2011,,
MI,49713,2012,,
MI,49713,2013,,
MI,49713,2014,,
MI,49713,2015,,
MI,49713,2005,,
MI,49713,2006,,
MI,49713,2007,,
MI,49713,2008,,
MI,49713,2009,,
MI,49713,2010,,
MI,49713,2011,,
MI,49713,2012,,
MI,49713,2013,,
MI,49713,2014,,
MI,49713,2015,,
MI,49715,2005,,
MI,49715,2006,,
MI,49715,2007,,
MI,49715,2008,,
MI,49715,2009,,
MI,49715,2010,,
MI,49715,2011,,
MI,49715,2012,,
MI,49715,2013,,
MI,49715,2014,,
MI,49715,2015,,
MI,49716,2005,,
MI,49716,2006,,
MI,49716,2007,,
MI,49716,2008,,
MI,49716,2009,,
MI,49716,2010,,
MI,49716,2011,,
MI,49716,2012,,
MI,49716,2013,,
MI,49716,2014,,
MI,49716,2015,,
MI,49716,2005,,
MI,49716,2006,,
MI,49716,2007,,
MI,49716,2008,,
MI,49716,2009,,
MI,49716,2010,,
MI,49716,2011,,
MI,49716,2012,,
MI,49716,2013,,
MI,49716,2014,,
MI,49716,2015,,
MI,49717,2005,,
MI,49717,2006,,
MI,49717,2007,,
MI,49717,2008,,
MI,49717,2009,,
MI,49717,2010,,
MI,49717,2011,,
MI,49717,2012,,
MI,49717,2013,,
MI,49717,2014,,
MI,49717,2015,,
MI,49718,2005,,
MI,49718,2006,,
MI,49718,2007,,
MI,49718,2008,,
MI,49718,2009,,
MI,49718,2010,,
MI,49718,2011,,
MI,49718,2012,,
MI,49718,2013,,
MI,49718,2014,,
MI,49718,2015,,
MI,49718,2005,,
MI,49718,2006,,
MI,49718,2007,,
MI,49718,2008,,
MI,49718,2009,,
MI,49718,2010,,
MI,49718,2011,,
MI,49718,2012,,
MI,49718,2013,,
MI,49718,2014,,
MI,49718,2015,,
MI,49719,2005,,
MI,49719,2006,,
MI,49719,2007,,
MI,49719,2008,,
MI,49719,2009,,
MI,49719,2010,,
MI,49719,2011,,
MI,49719,2012,,
MI,49719,2013,,
MI,49719,2014,,
MI,49719,2015,,
MI,49719,2005,,
MI,49719,2006,,
MI,49719,2007,,
MI,49719,2008,,
MI,49719,2009,,
MI,49719,2010,,
MI,49719,2011,,
MI,49719,2012,,
MI,49719,2013,,
MI,49719,2014,,
MI,49719,2015,,
MI,49720,2005,,
MI,49720,2006,,
MI,49720,2007,,
MI,49720,2008,,
MI,49720,2009,,
MI,49720,2010,,
MI,49720,2011,,
MI,49720,2012,,
MI,49720,2013,,
MI,49720,2014,,
MI,49720,2015,,
MI,49720,2005,,
MI,49720,2006,,
MI,49720,2007,,
MI,49720,2008,,
MI,49720,2009,,
MI,49720,2010,,
MI,49720,2011,,
MI,49720,2012,,
MI,49720,2013,,
MI,49720,2014,,
MI,49720,2015,,
MI,49721,2005,,
MI,49721,2006,,
MI,49721,2007,,
MI,49721,2008,,
MI,49721,2009,,
MI,49721,2010,,
MI,49721,2011,,
MI,49721,2012,,
MI,49721,2013,,
MI,49721,2014,,
MI,49721,2015,,
MI,49721,2005,,
MI,49721,2006,,
MI,49721,2007,,
MI,49721,2008,,
MI,49721,2009,,
MI,49721,2010,,
MI,49721,2011,,
MI,49721,2012,,
MI,49721,2013,,
MI,49721,2014,,
MI,49721,2015,,
MI,49721,2005,,
MI,49721,2006,,
MI,49721,2007,,
MI,49721,2008,,
MI,49721,2009,,
MI,49721,2010,,
MI,49721,2011,,
MI,49721,2012,,
MI,49721,2013,,
MI,49721,2014,,
MI,49721,2015,,
MI,49722,2005,,
MI,49722,2006,,
MI,49722,2007,,
MI,49722,2008,,
MI,49722,2009,,
MI,49722,2010,,
MI,49722,2011,,
MI,49722,2012,,
MI,49722,2013,,
MI,49722,2014,,
MI,49722,2015,,
MI,49723,2005,,
MI,49723,2006,,
MI,49723,2007,,
MI,49723,2008,,
MI,49723,2009,,
MI,49723,2010,,
MI,49723,2011,,
MI,49723,2012,,
MI,49723,2013,,
MI,49723,2014,,
MI,49723,2015,,
MI,49724,2005,,
MI,49724,2006,,
MI,49724,2007,,
MI,49724,2008,,
MI,49724,2009,,
MI,49724,2010,,
MI,49724,2011,,
MI,49724,2012,,
MI,49724,2013,,
MI,49724,2014,,
MI,49724,2015,,
MI,49725,2005,,
MI,49725,2006,,
MI,49725,2007,,
MI,49725,2008,,
MI,49725,2009,,
MI,49725,2010,,
MI,49725,2011,,
MI,49725,2012,,
MI,49725,2013,,
MI,49725,2014,,
MI,49725,2015,,
MI,49726,2005,,
MI,49726,2006,,
MI,49726,2007,,
MI,49726,2008,,
MI,49726,2009,,
MI,49726,2010,,
MI,49726,2011,,
MI,49726,2012,,
MI,49726,2013,,
MI,49726,2014,,
MI,49726,2015,,
MI,49727,2005,,
MI,49727,2006,,
MI,49727,2007,,
MI,49727,2008,,
MI,49727,2009,,
MI,49727,2010,,
MI,49727,2011,,
MI,49727,2012,,
MI,49727,2013,,
MI,49727,2014,,
MI,49727,2015,,
MI,49727,2005,,
MI,49727,2006,,
MI,49727,2007,,
MI,49727,2008,,
MI,49727,2009,,
MI,49727,2010,,
MI,49727,2011,,
MI,49727,2012,,
MI,49727,2013,,
MI,49727,2014,,
MI,49727,2015,,
MI,49728,2005,,
MI,49728,2006,,
MI,49728,2007,,
MI,49728,2008,,
MI,49728,2009,,
MI,49728,2010,,
MI,49728,2011,,
MI,49728,2012,,
MI,49728,2013,,
MI,49728,2014,,
MI,49728,2015,,
MI,49729,2005,,
MI,49729,2006,,
MI,49729,2007,,
MI,49729,2008,,
MI,49729,2009,,
MI,49729,2010,,
MI,49729,2011,,
MI,49729,2012,,
MI,49729,2013,,
MI,49729,2014,,
MI,49729,2015,,
MI,49729,2005,,
MI,49729,2006,,
MI,49729,2007,,
MI,49729,2008,,
MI,49729,2009,,
MI,49729,2010,,
MI,49729,2011,,
MI,49729,2012,,
MI,49729,2013,,
MI,49729,2014,,
MI,49729,2015,,
MI,49730,2005,,
MI,49730,2006,,
MI,49730,2007,,
MI,49730,2008,,
MI,49730,2009,,
MI,49730,2010,,
MI,49730,2011,,
MI,49730,2012,,
MI,49730,2013,,
MI,49730,2014,,
MI,49730,2015,,
MI,49730,2005,,
MI,49730,2006,,
MI,49730,2007,,
MI,49730,2008,,
MI,49730,2009,,
MI,49730,2010,,
MI,49730,2011,,
MI,49730,2012,,
MI,49730,2013,,
MI,49730,2014,,
MI,49730,2015,,
MI,49730,2005,,
MI,49730,2006,,
MI,49730,2007,,
MI,49730,2008,,
MI,49730,2009,,
MI,49730,2010,,
MI,49730,2011,,
MI,49730,2012,,
MI,49730,2013,,
MI,49730,2014,,
MI,49730,2015,,
MI,49733,2005,,
MI,49733,2006,,
MI,49733,2007,,
MI,49733,2008,,
MI,49733,2009,,
MI,49733,2010,,
MI,49733,2011,,
MI,49733,2012,,
MI,49733,2013,,
MI,49733,2014,,
MI,49733,2015,,
MI,49733,2005,,
MI,49733,2006,,
MI,49733,2007,,
MI,49733,2008,,
MI,49733,2009,,
MI,49733,2010,,
MI,49733,2011,,
MI,49733,2012,,
MI,49733,2013,,
MI,49733,2014,,
MI,49733,2015,,
MI,49734,2005,,
MI,49734,2006,,
MI,49734,2007,,
MI,49734,2008,,
MI,49734,2009,,
MI,49734,2010,,
MI,49734,2011,,
MI,49734,2012,,
MI,49734,2013,,
MI,49734,2014,,
MI,49734,2015,,
MI,49735,2005,,
MI,49735,2006,,
MI,49735,2007,,
MI,49735,2008,,
MI,49735,2009,,
MI,49735,2010,,
MI,49735,2011,,
MI,49735,2012,,
MI,49735,2013,,
MI,49735,2014,,
MI,49735,2015,,
MI,49736,2005,,
MI,49736,2006,,
MI,49736,2007,,
MI,49736,2008,,
MI,49736,2009,,
MI,49736,2010,,
MI,49736,2011,,
MI,49736,2012,,
MI,49736,2013,,
MI,49736,2014,,
MI,49736,2015,,
MI,49737,2005,,
MI,49737,2006,,
MI,49737,2007,,
MI,49737,2008,,
MI,49737,2009,,
MI,49737,2010,,
MI,49737,2011,,
MI,49737,2012,,
MI,49737,2013,,
MI,49737,2014,,
MI,49737,2015,,
MI,49738,2005,,
MI,49738,2006,,
MI,49738,2007,,
MI,49738,2008,,
MI,49738,2009,,
MI,49738,2010,,
MI,49738,2011,,
MI,49738,2012,,
MI,49738,2013,,
MI,49738,2014,,
MI,49738,2015,,
MI,49738,2005,,
MI,49738,2006,,
MI,49738,2007,,
MI,49738,2008,,
MI,49738,2009,,
MI,49738,2010,,
MI,49738,2011,,
MI,49738,2012,,
MI,49738,2013,,
MI,49738,2014,,
MI,49738,2015,,
MI,49738,2005,,
MI,49738,2006,,
MI,49738,2007,,
MI,49738,2008,,
MI,49738,2009,,
MI,49738,2010,,
MI,49738,2011,,
MI,49738,2012,,
MI,49738,2013,,
MI,49738,2014,,
MI,49738,2015,,
MI,49739,2005,,
MI,49739,2006,,
MI,49739,2007,,
MI,49739,2008,,
MI,49739,2009,,
MI,49739,2010,,
MI,49739,2011,,
MI,49739,2012,,
MI,49739,2013,,
MI,49739,2014,,
MI,49739,2015,,
MI,49740,2005,,
MI,49740,2006,,
MI,49740,2007,,
MI,49740,2008,,
MI,49740,2009,,
MI,49740,2010,,
MI,49740,2011,,
MI,49740,2012,,
MI,49740,2013,,
MI,49740,2014,,
MI,49740,2015,,
MI,49743,2005,,
MI,49743,2006,,
MI,49743,2007,,
MI,49743,2008,,
MI,49743,2009,,
MI,49743,2010,,
MI,49743,2011,,
MI,49743,2012,,
MI,49743,2013,,
MI,49743,2014,,
MI,49743,2015,,
MI,49743,2005,,
MI,49743,2006,,
MI,49743,2007,,
MI,49743,2008,,
MI,49743,2009,,
MI,49743,2010,,
MI,49743,2011,,
MI,49743,2012,,
MI,49743,2013,,
MI,49743,2014,,
MI,49743,2015,,
MI,49744,2005,,
MI,49744,2006,,
MI,49744,2007,,
MI,49744,2008,,
MI,49744,2009,,
MI,49744,2010,,
MI,49744,2011,,
MI,49744,2012,,
MI,49744,2013,,
MI,49744,2014,,
MI,49744,2015,,
MI,49745,2005,,
MI,49745,2006,,
MI,49745,2007,,
MI,49745,2008,,
MI,49745,2009,,
MI,49745,2010,,
MI,49745,2011,,
MI,49745,2012,,
MI,49745,2013,,
MI,49745,2014,,
MI,49745,2015,,
MI,49746,2005,,
MI,49746,2006,,
MI,49746,2007,,
MI,49746,2008,,
MI,49746,2009,,
MI,49746,2010,,
MI,49746,2011,,
MI,49746,2012,,
MI,49746,2013,,
MI,49746,2014,,
MI,49746,2015,,
MI,49746,2005,,
MI,49746,2006,,
MI,49746,2007,,
MI,49746,2008,,
MI,49746,2009,,
MI,49746,2010,,
MI,49746,2011,,
MI,49746,2012,,
MI,49746,2013,,
MI,49746,2014,,
MI,49746,2015,,
MI,49746,2005,,
MI,49746,2006,,
MI,49746,2007,,
MI,49746,2008,,
MI,49746,2009,,
MI,49746,2010,,
MI,49746,2011,,
MI,49746,2012,,
MI,49746,2013,,
MI,49746,2014,,
MI,49746,2015,,
MI,49747,2005,,
MI,49747,2006,,
MI,49747,2007,,
MI,49747,2008,,
MI,49747,2009,,
MI,49747,2010,,
MI,49747,2011,,
MI,49747,2012,,
MI,49747,2013,,
MI,49747,2014,,
MI,49747,2015,,
MI,49747,2005,,
MI,49747,2006,,
MI,49747,2007,,
MI,49747,2008,,
MI,49747,2009,,
MI,49747,2010,,
MI,49747,2011,,
MI,49747,2012,,
MI,49747,2013,,
MI,49747,2014,,
MI,49747,2015,,
MI,49748,2005,,
MI,49748,2006,,
MI,49748,2007,,
MI,49748,2008,,
MI,49748,2009,,
MI,49748,2010,,
MI,49748,2011,,
MI,49748,2012,,
MI,49748,2013,,
MI,49748,2014,,
MI,49748,2015,,
MI,49749,2005,,
MI,49749,2006,,
MI,49749,2007,,
MI,49749,2008,,
MI,49749,2009,,
MI,49749,2010,,
MI,49749,2011,,
MI,49749,2012,,
MI,49749,2013,,
MI,49749,2014,,
MI,49749,2015,,
MI,49749,2005,,
MI,49749,2006,,
MI,49749,2007,,
MI,49749,2008,,
MI,49749,2009,,
MI,49749,2010,,
MI,49749,2011,,
MI,49749,2012,,
MI,49749,2013,,
MI,49749,2014,,
MI,49749,2015,,
MI,49751,2005,,
MI,49751,2006,,
MI,49751,2007,,
MI,49751,2008,,
MI,49751,2009,,
MI,49751,2010,,
MI,49751,2011,,
MI,49751,2012,,
MI,49751,2013,,
MI,49751,2014,,
MI,49751,2015,,
MI,49751,2005,,
MI,49751,2006,,
MI,49751,2007,,
MI,49751,2008,,
MI,49751,2009,,
MI,49751,2010,,
MI,49751,2011,,
MI,49751,2012,,
MI,49751,2013,,
MI,49751,2014,,
MI,49751,2015,,
MI,49752,2005,,
MI,49752,2006,,
MI,49752,2007,,
MI,49752,2008,,
MI,49752,2009,,
MI,49752,2010,,
MI,49752,2011,,
MI,49752,2012,,
MI,49752,2013,,
MI,49752,2014,,
MI,49752,2015,,
MI,49753,2005,,
MI,49753,2006,,
MI,49753,2007,,
MI,49753,2008,,
MI,49753,2009,,
MI,49753,2010,,
MI,49753,2011,,
MI,49753,2012,,
MI,49753,2013,,
MI,49753,2014,,
MI,49753,2015,,
MI,49755,2005,,
MI,49755,2006,,
MI,49755,2007,,
MI,49755,2008,,
MI,49755,2009,,
MI,49755,2010,,
MI,49755,2011,,
MI,49755,2012,,
MI,49755,2013,,
MI,49755,2014,,
MI,49755,2015,,
MI,49755,2005,,
MI,49755,2006,,
MI,49755,2007,,
MI,49755,2008,,
MI,49755,2009,,
MI,49755,2010,,
MI,49755,2011,,
MI,49755,2012,,
MI,49755,2013,,
MI,49755,2014,,
MI,49755,2015,,
MI,49756,2005,,
MI,49756,2006,,
MI,49756,2007,,
MI,49756,2008,,
MI,49756,2009,,
MI,49756,2010,,
MI,49756,2011,,
MI,49756,2012,,
MI,49756,2013,,
MI,49756,2014,,
MI,49756,2015,,
MI,49756,2005,,
MI,49756,2006,,
MI,49756,2007,,
MI,49756,2008,,
MI,49756,2009,,
MI,49756,2010,,
MI,49756,2011,,
MI,49756,2012,,
MI,49756,2013,,
MI,49756,2014,,
MI,49756,2015,,
MI,49757,2005,,
MI,49757,2006,,
MI,49757,2007,,
MI,49757,2008,,
MI,49757,2009,,
MI,49757,2010,,
MI,49757,2011,,
MI,49757,2012,,
MI,49757,2013,,
MI,49757,2014,,
MI,49757,2015,,
MI,49759,2005,,
MI,49759,2006,,
MI,49759,2007,,
MI,49759,2008,,
MI,49759,2009,,
MI,49759,2010,,
MI,49759,2011,,
MI,49759,2012,,
MI,49759,2013,,
MI,49759,2014,,
MI,49759,2015,,
MI,49760,2005,,
MI,49760,2006,,
MI,49760,2007,,
MI,49760,2008,,
