tract,year,tested,BLL_geq_5
18097330109,2008,23,0
18097330109,2009,23,1
18097330109,2010,38,0
18097330109,2011,28,0
18097330109,2012,31,0
18097330109,2013,28,0
18097330109,2014,25,0
18097330109,2015,42,0
18153050300,2005,29,3
18153050300,2006,24,1
18153050300,2007,54,4
18153050300,2008,36,4
18153050300,2009,39,2
18153050300,2010,26,2
18153050300,2011,31,1
18153050300,2012,17,0
18153050300,2013,20,1
18153050300,2014,5,1
18153050300,2015,10,0
18177010600,2005,25,2
18177010600,2006,30,3
18177010600,2007,26,1
18177010600,2008,30,4
18177010600,2009,33,3
18177010600,2010,25,5
18177010600,2011,37,4
18177010600,2012,31,4
18177010600,2013,22,2
18177010600,2014,3,0
18177010600,2015,29,1
18043071104,2005,24,2
18043071104,2006,20,1
18043071104,2007,19,0
18043071104,2008,15,0
18043071104,2009,9,0
18043071104,2010,53,1
18043071104,2011,33,0
18043071104,2012,25,1
18043071104,2013,28,1
18043071104,2014,38,1
18043071104,2015,29,0
18157010902,2005,14,1
18157010902,2006,20,3
18157010902,2007,39,3
18157010902,2008,29,0
18157010902,2009,41,0
18157010902,2010,25,1
18157010902,2011,33,2
18157010902,2012,35,2
18157010902,2013,19,2
18157010902,2014,12,0
18157010902,2015,26,1
18019050803,2005,5,0
18019050803,2006,16,2
18019050803,2007,15,0
18019050803,2008,29,0
18019050803,2009,30,1
18019050803,2010,50,0
18019050803,2011,40,1
18019050803,2012,27,0
18019050803,2013,27,0
18019050803,2014,27,0
18019050803,2015,28,0
18065975800,2005,26,2
18065975800,2006,12,0
18065975800,2007,41,2
18065975800,2008,32,0
18065975800,2009,27,1
18065975800,2010,29,1
18065975800,2011,25,1
18065975800,2012,35,3
18065975800,2013,32,4
18065975800,2014,4,1
18065975800,2015,31,0
18129040400,2005,18,0
18129040400,2006,19,2
18129040400,2007,26,2
18129040400,2008,22,0
18129040400,2009,29,0
18129040400,2010,36,1
18129040400,2011,40,3
18129040400,2012,30,0
18129040400,2013,24,1
18129040400,2014,26,0
18129040400,2015,24,0
18175967600,2005,23,1
18175967600,2006,20,0
18175967600,2007,44,3
18175967600,2008,28,2
18175967600,2009,31,1
18175967600,2010,37,1
18175967600,2011,34,0
18175967600,2012,30,0
18175967600,2013,19,1
18175967600,2014,12,0
18175967600,2015,16,0
18003010807,2005,17,2
18003010807,2006,28,0
18003010807,2007,28,3
18003010807,2008,41,0
18003010807,2009,39,0
18003010807,2010,15,1
18003010807,2011,33,0
18003010807,2012,20,1
18003010807,2013,30,0
18003010807,2014,19,0
18003010807,2015,25,0
18057110600,2005,52,4
18057110600,2006,53,2
18057110600,2007,54,3
18057110600,2008,28,0
18057110600,2009,34,1
18057110600,2010,15,0
18057110600,2011,8,0
18057110600,2012,16,0
18057110600,2013,12,0
18057110600,2014,8,0
18057110600,2015,15,0
18057110805,2005,10,0
18057110805,2006,4,0
18057110805,2007,28,0
18057110805,2008,11,0
18057110805,2009,37,5
18057110805,2010,28,0
18057110805,2011,25,1
18057110805,2012,33,1
18057110805,2013,49,0
18057110805,2014,29,0
18057110805,2015,41,0
18059410900,2005,12,0
18059410900,2006,15,0
18059410900,2007,38,0
18059410900,2008,36,2
18059410900,2009,25,0
18059410900,2010,38,1
18059410900,2011,18,0
18059410900,2012,35,0
18059410900,2013,27,0
18059410900,2014,15,0
18059410900,2015,36,0
18109510100,2005,13,2
18109510100,2006,27,1
18109510100,2007,45,4
18109510100,2008,45,1
18109510100,2009,30,1
18109510100,2010,28,1
18109510100,2011,18,1
18109510100,2012,24,0
18109510100,2013,27,0
18109510100,2014,7,0
18109510100,2015,31,0
18035000300,2005,31,7
18035000300,2006,41,8
18035000300,2007,52,11
18035000300,2008,38,8
18035000300,2009,22,5
18035000300,2010,40,3
18035000300,2011,28,1
18035000300,2012,8,0
18035000300,2013,11,1
18035000300,2014,11,2
18035000300,2015,14,1
18167001500,2005,19,4
18167001500,2006,19,5
18167001500,2007,27,1
18167001500,2008,40,5
18167001500,2009,40,4
18167001500,2010,46,2
18167001500,2011,37,3
18167001500,2012,24,0
18167001500,2013,21,4
18167001500,2014,7,3
18167001500,2015,16,0
18035000800,2005,15,5
18035000800,2006,25,1
18035000800,2007,34,1
18035000800,2008,37,4
18035000800,2009,32,4
18035000800,2010,34,2
18035000800,2011,32,1
18035000800,2012,26,0
18035000800,2013,26,2
18035000800,2014,18,2
18035000800,2015,18,1
18083955900,2005,21,4
18083955900,2006,30,2
18083955900,2007,30,2
18083955900,2008,27,1
18083955900,2009,27,3
18083955900,2010,40,4
18083955900,2011,35,1
18083955900,2012,24,2
18083955900,2013,20,0
18083955900,2014,12,0
18083955900,2015,31,0
18089011300,2005,26,4
18089011300,2006,30,6
18089011300,2007,36,4
18089011300,2008,33,4
18089011300,2009,33,4
18089011300,2010,38,4
18089011300,2011,35,3
18089011300,2012,21,3
18089011300,2013,25,1
18089011300,2014,9,4
18089011300,2015,11,1
18097390404,2005,18,0
18097390404,2006,25,1
18097390404,2007,41,0
18097390404,2008,35,1
18097390404,2009,28,1
18097390404,2010,32,1
18097390404,2011,28,2
18097390404,2012,31,1
18097390404,2013,33,0
18097390404,2014,6,0
18097390404,2015,20,0
18097321400,2005,23,2
18097321400,2006,18,0
18097321400,2007,29,0
18097321400,2008,17,1
18097321400,2009,29,2
18097321400,2010,32,2
18097321400,2011,46,1
18097321400,2012,35,0
18097321400,2013,22,0
18097321400,2014,15,0
18097321400,2015,31,1
18135951600,2005,27,4
18135951600,2006,30,1
18135951600,2007,32,1
18135951600,2008,43,2
18135951600,2009,32,3
18135951600,2010,38,1
18135951600,2011,13,2
18135951600,2012,30,0
18135951600,2013,38,1
18135951600,2014,6,0
18135951600,2015,8,0
18005011300,2005,15,0
18005011300,2006,16,2
18005011300,2007,11,0
18005011300,2008,43,2
18005011300,2009,31,1
18005011300,2010,29,0
18005011300,2011,32,1
18005011300,2012,27,0
18005011300,2013,42,2
18005011300,2014,13,0
18005011300,2015,39,0
18029080300,2005,18,0
18029080300,2006,22,1
18029080300,2007,29,2
18029080300,2008,53,6
18029080300,2009,32,6
18029080300,2010,40,1
18029080300,2011,27,1
18029080300,2012,19,0
18029080300,2013,22,3
18029080300,2014,7,0
18029080300,2015,29,1
18003390200,2005,111,9
18003390200,2006,31,1
18003390200,2007,48,2
18003390200,2008,33,2
18003390200,2009,20,1
18003390200,2010,15,0
18003390200,2011,7,0
18003390200,2012,15,1
18003390200,2013,3,1
18003390200,2014,3,0
18003390200,2015,13,1
18085961200,2005,16,1
18085961200,2006,20,0
18085961200,2007,32,0
18085961200,2008,35,0
18085961200,2009,24,2
18085961200,2010,22,0
18085961200,2011,32,0
18085961200,2012,46,2
18085961200,2013,26,1
18085961200,2014,14,1
18085961200,2015,32,0
18137968600,2005,16,1
18137968600,2006,26,1
18137968600,2007,20,0
18137968600,2008,36,3
18137968600,2009,32,2
18137968600,2010,39,1
18137968600,2011,34,4
18137968600,2012,30,2
18137968600,2013,29,3
18137968600,2014,7,0
18137968600,2015,30,0
18097310110,2005,18,0
18097310110,2006,24,3
18097310110,2007,40,1
18097310110,2008,25,0
18097310110,2009,26,0
18097310110,2010,21,0
18097310110,2011,44,0
18097310110,2012,29,0
18097310110,2013,44,0
18097310110,2014,12,0
18097310110,2015,17,1
18003010819,2005,23,0
18003010819,2006,31,1
18003010819,2007,42,2
18003010819,2008,28,0
18003010819,2009,26,2
18003010819,2010,27,1
18003010819,2011,40,2
18003010819,2012,23,0
18003010819,2013,17,0
18003010819,2014,17,0
18003010819,2015,27,1
18177010400,2005,19,1
18177010400,2006,28,0
18177010400,2007,18,1
18177010400,2008,32,4
18177010400,2009,32,0
18177010400,2010,39,3
18177010400,2011,55,5
18177010400,2012,38,4
18177010400,2013,22,2
18177010400,2014,3,0
18177010400,2015,15,1
18051050501,2005,52,10
18051050501,2006,35,4
18051050501,2007,35,1
18051050501,2008,31,2
18051050501,2009,23,4
18051050501,2010,26,1
18051050501,2011,23,3
18051050501,2012,27,2
18051050501,2013,12,0
18051050501,2014,6,1
18051050501,2015,32,0
18167001600,2005,11,2
18167001600,2006,15,2
18167001600,2007,36,2
18167001600,2008,31,1
18167001600,2009,52,2
18167001600,2010,38,0
18167001600,2011,39,2
18167001600,2012,23,1
18167001600,2013,27,0
18167001600,2014,6,1
18167001600,2015,24,0
18141030200,2005,16,0
18141030200,2006,25,3
18141030200,2007,41,2
18141030200,2008,34,3
18141030200,2009,43,1
18141030200,2010,24,1
18141030200,2011,32,1
18141030200,2012,41,1
18141030200,2013,30,2
18141030200,2014,6,0
18141030200,2015,11,0
18097350900,2005,50,20
18097350900,2006,41,17
18097350900,2007,29,9
18097350900,2008,43,7
18097350900,2009,29,7
18097350900,2010,26,5
18097350900,2011,29,3
18097350900,2012,17,1
18097350900,2013,18,1
18097350900,2014,12,0
18097350900,2015,10,1
18141002100,2005,27,7
18141002100,2006,33,9
18141002100,2007,29,9
18141002100,2008,24,7
18141002100,2009,34,8
18141002100,2010,33,6
18141002100,2011,34,7
18141002100,2012,27,4
18141002100,2013,32,4
18141002100,2014,7,1
18141002100,2015,24,6
18141010100,2005,21,3
18141010100,2006,22,2
18141010100,2007,33,1
18141010100,2008,29,3
18141010100,2009,42,1
18141010100,2010,38,6
18141010100,2011,37,4
18141010100,2012,45,2
18141010100,2013,24,2
18141010100,2014,7,0
18141010100,2015,6,0
18163002400,2005,36,3
18163002400,2006,41,3
18163002400,2007,42,3
18163002400,2008,51,2
18163002400,2009,36,3
18163002400,2010,22,1
18163002400,2011,28,0
18163002400,2012,20,0
18163002400,2013,17,1
18163002400,2014,3,0
18163002400,2015,8,1
18003000900,2005,44,7
18003000900,2006,35,5
18003000900,2007,51,8
18003000900,2008,37,9
18003000900,2009,33,6
18003000900,2010,31,5
18003000900,2011,11,1
18003000900,2012,16,3
18003000900,2013,16,5
18003000900,2014,17,6
18003000900,2015,14,2
18081610802,2005,5,1
18081610802,2006,13,1
18081610802,2007,42,1
18081610802,2008,43,3
18081610802,2009,35,1
18081610802,2010,31,0
18081610802,2011,42,0
18081610802,2012,34,3
18081610802,2013,24,0
18081610802,2014,8,1
18081610802,2015,28,1
18097390800,2005,10,0
18097390800,2006,27,2
18097390800,2007,44,2
18097390800,2008,38,2
18097390800,2009,29,1
18097390800,2010,45,1
18097390800,2011,26,0
18097390800,2012,32,2
18097390800,2013,27,1
18097390800,2014,9,0
18097390800,2015,18,0
18141010700,2005,20,2
18141010700,2006,30,2
18141010700,2007,29,4
18141010700,2008,30,3
18141010700,2009,33,6
18141010700,2010,26,0
18141010700,2011,45,3
18141010700,2012,35,2
18141010700,2013,30,0
18141010700,2014,12,2
18141010700,2015,16,0
18077966300,2005,35,1
18077966300,2006,32,1
18077966300,2007,29,1
18077966300,2008,45,2
18077966300,2009,26,1
18077966300,2010,45,0
18077966300,2011,22,0
18077966300,2012,24,0
18077966300,2013,26,1
18077966300,2014,3,0
18077966300,2015,20,0
18005011000,2005,15,2
18005011000,2006,14,1
18005011000,2007,16,0
18005011000,2008,33,1
18005011000,2009,37,5
18005011000,2010,34,2
18005011000,2011,44,0
18005011000,2012,30,0
18005011000,2013,34,0
18005011000,2014,14,0
18005011000,2015,37,1
18079960500,2005,22,2
18079960500,2006,25,1
18079960500,2007,37,2
18079960500,2008,42,4
18079960500,2009,38,1
18079960500,2010,53,4
18079960500,2011,15,0
18079960500,2012,26,3
18079960500,2013,36,2
18079960500,2014,7,1
18079960500,2015,7,2
18097361100,2005,28,4
18097361100,2006,19,1
18097361100,2007,51,5
18097361100,2008,33,4
18097361100,2009,28,3
18097361100,2010,37,1
18097361100,2011,20,1
18097361100,2012,20,1
18097361100,2013,22,1
18097361100,2014,17,0
18097361100,2015,33,2
18109510701,2005,7,1
18109510701,2006,17,2
18109510701,2007,46,2
18109510701,2008,47,3
18109510701,2009,30,2
18109510701,2010,30,1
18109510701,2011,24,0
18109510701,2012,29,1
18109510701,2013,32,1
18109510701,2014,22,0
18109510701,2015,24,0
18123952500,2005,19,0
18123952500,2006,22,0
18123952500,2007,29,0
18123952500,2008,40,3
18123952500,2009,48,0
18123952500,2010,38,1
18123952500,2011,41,2
18123952500,2012,27,0
18123952500,2013,25,0
18123952500,2014,0,0
18123952500,2015,19,1
18097322200,2005,34,8
18097322200,2006,29,6
18097322200,2007,50,9
18097322200,2008,41,7
18097322200,2009,27,4
18097322200,2010,35,4
18097322200,2011,34,2
18097322200,2012,21,2
18097322200,2013,10,0
18097322200,2014,13,1
18097322200,2015,15,0
18097330103,2005,20,1
18097330103,2006,21,1
18097330103,2007,41,3
18097330103,2008,18,0
18097330103,2009,24,1
18097330103,2010,30,0
18097330103,2011,39,0
18097330103,2012,30,0
18097330103,2013,31,0
18097330103,2014,26,0
18097330103,2015,30,0
18089010205,2005,29,9
18089010205,2006,25,9
18089010205,2007,23,4
18089010205,2008,48,5
18089010205,2009,41,7
18089010205,2010,34,1
18089010205,2011,29,2
18089010205,2012,30,5
18089010205,2013,14,0
18089010205,2014,16,2
18089010205,2015,22,2
18089020100,2005,46,5
18089020100,2006,30,8
18089020100,2007,27,4
18089020100,2008,39,4
18089020100,2009,24,2
18089020100,2010,33,1
18089020100,2011,26,0
18089020100,2012,25,1
18089020100,2013,26,2
18089020100,2014,7,1
18089020100,2015,28,2
18097390403,2005,10,0
18097390403,2006,11,0
18097390403,2007,57,1
18097390403,2008,44,1
18097390403,2009,32,1
18097390403,2010,30,1
18097390403,2011,24,1
18097390403,2012,38,0
18097390403,2013,28,0
18097390403,2014,11,0
18097390403,2015,27,0
18051050200,2005,20,3
18051050200,2006,19,0
18051050200,2007,31,4
18051050200,2008,43,0
18051050200,2009,30,0
18051050200,2010,33,0
18051050200,2011,46,1
18051050200,2012,32,2
18051050200,2013,21,1
18051050200,2014,5,0
18051050200,2015,33,1
18143966900,2005,27,3
18143966900,2006,28,2
18143966900,2007,46,1
18143966900,2008,39,0
18143966900,2009,38,5
18143966900,2010,33,4
18143966900,2011,33,0
18143966900,2012,24,0
18143966900,2013,12,1
18143966900,2014,13,0
18143966900,2015,20,0
18097360601,2005,16,1
18097360601,2006,27,0
18097360601,2007,31,0
18097360601,2008,21,3
18097360601,2009,32,2
18097360601,2010,35,1
18097360601,2011,25,1
18097360601,2012,31,0
18097360601,2013,31,1
18097360601,2014,28,0
18097360601,2015,37,0
18085962000,2005,21,1
18085962000,2006,26,0
18085962000,2007,49,5
18085962000,2008,28,1
18085962000,2009,24,1
18085962000,2010,34,2
18085962000,2011,25,2
18085962000,2012,34,0
18085962000,2013,31,0
18085962000,2014,11,4
18085962000,2015,32,0
18127050508,2005,37,2
18127050508,2006,27,0
18127050508,2007,33,1
18127050508,2008,33,0
18127050508,2009,32,0
18127050508,2010,27,0
18127050508,2011,49,0
18127050508,2012,38,1
18127050508,2013,15,0
18127050508,2014,4,1
18127050508,2015,20,0
18103952900,2005,15,0
18103952900,2006,25,0
18103952900,2007,32,3
18103952900,2008,29,0
18103952900,2009,29,1
18103952900,2010,56,0
18103952900,2011,34,1
18103952900,2012,37,1
18103952900,2013,17,0
18103952900,2014,7,1
18103952900,2015,35,0
18169102200,2005,25,1
18169102200,2006,35,1
18169102200,2007,29,0
18169102200,2008,30,0
18169102200,2009,37,5
18169102200,2010,43,3
18169102200,2011,26,0
18169102200,2012,32,0
18169102200,2013,30,0
18169102200,2014,6,0
18169102200,2015,23,2
18175967400,2005,24,4
18175967400,2006,35,1
18175967400,2007,42,3
18175967400,2008,24,0
18175967400,2009,21,0
18175967400,2010,27,2
18175967400,2011,33,2
18175967400,2012,48,1
18175967400,2013,24,0
18175967400,2014,15,0
18175967400,2015,23,2
18019050902,2005,20,1
18019050902,2006,18,0
18019050902,2007,29,1
18019050902,2008,47,1
18019050902,2009,43,5
18019050902,2010,50,1
18019050902,2011,46,2
18019050902,2012,12,0
18019050902,2013,18,1
18019050902,2014,17,0
18019050902,2015,17,0
18041954600,2005,11,0
18041954600,2006,27,3
18041954600,2007,29,3
18041954600,2008,37,4
18041954600,2009,44,1
18041954600,2010,33,3
18041954600,2011,42,3
18041954600,2012,38,0
18041954600,2013,18,0
18041954600,2014,10,0
18041954600,2015,28,1
18107957000,2005,16,2
18107957000,2006,24,1
18107957000,2007,54,7
18107957000,2008,20,2
18107957000,2009,32,5
18107957000,2010,34,1
18107957000,2011,43,3
18107957000,2012,18,1
18107957000,2013,24,1
18107957000,2014,26,3
18107957000,2015,26,3
18141000500,2005,25,8
18141000500,2006,26,12
18141000500,2007,32,9
18141000500,2008,38,5
18141000500,2009,39,4
18141000500,2010,33,3
18141000500,2011,36,6
18141000500,2012,31,3
18141000500,2013,24,1
18141000500,2014,7,1
18141000500,2015,26,3
18035001500,2005,24,4
18035001500,2006,29,3
18035001500,2007,33,2
18035001500,2008,42,4
18035001500,2009,40,6
18035001500,2010,42,5
18035001500,2011,37,6
18035001500,2012,20,0
18035001500,2013,21,3
18035001500,2014,11,4
18035001500,2015,19,3
18035002800,2005,40,10
18035002800,2006,40,4
18035002800,2007,45,7
18035002800,2008,29,9
18035002800,2009,50,12
18035002800,2010,32,4
18035002800,2011,32,5
18035002800,2012,11,4
18035002800,2013,13,2
18035002800,2014,14,5
18035002800,2015,12,2
18081610401,2005,12,0
18081610401,2006,12,0
18081610401,2007,56,2
18081610401,2008,40,3
18081610401,2009,34,3
18081610401,2010,41,1
18081610401,2011,32,2
18081610401,2012,41,3
18081610401,2013,24,1
18081610401,2014,1,0
18081610401,2015,25,0
18097350700,2005,36,7
18097350700,2006,37,5
18097350700,2007,38,3
18097350700,2008,42,6
18097350700,2009,31,2
18097350700,2010,30,3
18097350700,2011,28,1
18097350700,2012,21,0
18097350700,2013,19,0
18097350700,2014,11,1
18097350700,2015,25,1
18141010400,2005,18,1
18141010400,2006,21,0
18141010400,2007,36,2
18141010400,2008,43,4
18141010400,2009,47,2
18141010400,2010,34,1
18141010400,2011,37,2
18141010400,2012,35,0
18141010400,2013,28,0
18141010400,2014,14,3
18141010400,2015,5,0
18097353600,2005,40,10
18097353600,2006,37,6
18097353600,2007,38,8
18097353600,2008,28,6
18097353600,2009,24,1
18097353600,2010,39,4
18097353600,2011,33,3
18097353600,2012,18,2
18097353600,2013,23,2
18097353600,2014,24,5
18097353600,2015,15,0
18097320901,2005,12,0
18097320901,2006,30,0
18097320901,2007,48,1
18097320901,2008,37,0
18097320901,2009,32,2
18097320901,2010,35,2
18097320901,2011,23,2
18097320901,2012,31,0
18097320901,2013,19,2
18097320901,2014,30,0
18097320901,2015,22,0
18021040200,2005,13,0
18021040200,2006,47,2
18021040200,2007,36,4
18021040200,2008,47,4
18021040200,2009,40,3
18021040200,2010,29,1
18021040200,2011,26,5
18021040200,2012,30,1
18021040200,2013,21,1
18021040200,2014,6,0
18021040200,2015,25,0
18067000600,2005,20,1
18067000600,2006,26,0
18067000600,2007,39,2
18067000600,2008,49,1
18067000600,2009,33,3
18067000600,2010,42,0
18067000600,2011,30,1
18067000600,2012,44,0
18067000600,2013,20,0
18067000600,2014,2,0
18067000600,2015,15,0
18093950900,2005,45,8
18093950900,2006,33,1
18093950900,2007,35,4
18093950900,2008,36,2
18093950900,2009,28,1
18093950900,2010,26,1
18093950900,2011,29,0
18093950900,2012,26,1
18093950900,2013,32,1
18093950900,2014,13,0
18093950900,2015,17,2
18089042403,2005,26,1
18089042403,2006,22,1
18089042403,2007,24,0
18089042403,2008,26,3
18089042403,2009,30,1
18089042403,2010,43,3
18089042403,2011,46,5
18089042403,2012,40,1
18089042403,2013,30,0
18089042403,2014,12,1
18089042403,2015,22,0
18091041800,2005,18,0
18091041800,2006,14,2
18091041800,2007,23,1
18091041800,2008,35,1
18091041800,2009,44,1
18091041800,2010,44,0
18091041800,2011,41,1
18091041800,2012,42,1
18091041800,2013,45,1
18091041800,2014,4,0
18091041800,2015,11,0
18097322000,2005,30,6
18097322000,2006,35,5
18097322000,2007,44,5
18097322000,2008,37,3
18097322000,2009,35,8
18097322000,2010,32,4
18097322000,2011,31,1
18097322000,2012,20,1
18097322000,2013,30,2
18097322000,2014,11,0
18097322000,2015,16,0
18001030200,2005,25,3
18001030200,2006,34,2
18001030200,2007,62,5
18001030200,2008,49,0
18001030200,2009,32,1
18001030200,2010,23,0
18001030200,2011,28,1
18001030200,2012,17,0
18001030200,2013,10,1
18001030200,2014,10,0
18001030200,2015,34,1
18003010803,2005,27,1
18003010803,2006,36,2
18003010803,2007,60,1
18003010803,2008,37,1
18003010803,2009,34,2
18003010803,2010,20,2
18003010803,2011,32,1
18003010803,2012,20,0
18003010803,2013,18,0
18003010803,2014,13,0
18003010803,2015,27,0
18033020602,2005,25,4
18033020602,2006,29,0
18033020602,2007,28,1
18033020602,2008,36,0
18033020602,2009,25,1
18033020602,2010,40,1
18033020602,2011,46,2
18033020602,2012,32,2
18033020602,2013,22,3
18033020602,2014,8,0
18033020602,2015,33,2
18097321600,2005,16,1
18097321600,2006,23,2
18097321600,2007,43,4
18097321600,2008,37,1
18097321600,2009,37,1
18097321600,2010,38,1
18097321600,2011,31,0
18097321600,2012,25,1
18097321600,2013,26,1
18097321600,2014,15,2
18097321600,2015,33,0
18097360402,2005,30,2
18097360402,2006,52,8
18097360402,2007,39,4
18097360402,2008,37,1
18097360402,2009,31,0
18097360402,2010,31,3
18097360402,2011,22,0
18097360402,2012,28,0
18097360402,2013,22,0
18097360402,2014,11,0
18097360402,2015,21,0
18157005200,2005,28,2
18157005200,2006,23,1
18157005200,2007,39,1
18157005200,2008,33,3
18157005200,2009,48,0
18157005200,2010,25,1
18157005200,2011,30,1
18157005200,2012,26,1
18157005200,2013,31,0
18157005200,2014,6,0
18157005200,2015,37,1
18003000300,2005,34,6
18003000300,2006,32,5
18003000300,2007,41,4
18003000300,2008,33,9
18003000300,2009,25,2
18003000300,2010,27,5
18003000300,2011,30,4
18003000300,2012,27,0
18003000300,2013,32,1
18003000300,2014,20,1
18003000300,2015,26,3
18003410300,2005,20,1
18003410300,2006,33,1
18003410300,2007,42,1
18003410300,2008,50,1
18003410300,2009,48,1
18003410300,2010,22,2
18003410300,2011,27,0
18003410300,2012,12,0
18003410300,2013,33,0
18003410300,2014,13,1
18003410300,2015,27,0
18043071007,2005,21,0
18043071007,2006,28,0
18043071007,2007,27,1
18043071007,2008,21,1
18043071007,2009,21,0
18043071007,2010,41,1
18043071007,2011,45,0
18043071007,2012,35,0
18043071007,2013,39,0
18043071007,2014,25,0
18043071007,2015,24,0
18043071005,2005,19,0
18043071005,2006,19,0
18043071005,2007,42,2
18043071005,2008,26,1
18043071005,2009,20,1
18043071005,2010,38,2
18043071005,2011,39,0
18043071005,2012,29,0
18043071005,2013,41,0
18043071005,2014,37,0
18043071005,2015,18,0
18047969600,2005,13,2
18047969600,2006,31,6
18047969600,2007,31,2
18047969600,2008,27,1
18047969600,2009,24,1
18047969600,2010,31,0
18047969600,2011,32,0
18047969600,2012,43,2
18047969600,2013,38,0
18047969600,2014,25,1
18047969600,2015,33,2
18049953100,2005,18,0
18049953100,2006,23,1
18049953100,2007,26,2
18049953100,2008,38,2
18049953100,2009,49,7
18049953100,2010,51,6
18049953100,2011,44,2
18049953100,2012,21,2
18049953100,2013,38,3
18049953100,2014,1,1
18049953100,2015,19,0
18065976100,2005,28,2
18065976100,2006,22,3
18065976100,2007,34,1
18065976100,2008,43,1
18065976100,2009,50,4
18065976100,2010,52,3
18065976100,2011,35,2
18065976100,2012,20,0
18065976100,2013,24,1
18065976100,2014,0,0
18065976100,2015,20,0
18067000300,2005,35,2
18067000300,2006,43,4
18067000300,2007,50,3
18067000300,2008,35,1
18067000300,2009,35,2
18067000300,2010,30,3
18067000300,2011,30,0
18067000300,2012,25,0
18067000300,2013,25,1
18067000300,2014,3,1
18067000300,2015,17,0
18097381102,2005,9,0
18097381102,2006,18,0
18097381102,2007,31,1
18097381102,2008,33,1
18097381102,2009,23,1
18097381102,2010,37,0
18097381102,2011,33,0
18097381102,2012,35,1
18097381102,2013,44,4
18097381102,2014,19,0
18097381102,2015,46,0
18173030600,2005,28,2
18173030600,2006,32,1
18173030600,2007,35,5
18173030600,2008,48,2
18173030600,2009,30,2
18173030600,2010,27,1
18173030600,2011,33,3
18173030600,2012,35,0
18173030600,2013,34,0
18173030600,2014,2,0
18173030600,2015,24,1
18055954701,2005,8,2
18055954701,2006,7,0
18055954701,2007,4,1
18055954701,2008,12,0
18055954701,2009,24,1
18055954701,2010,44,1
18055954701,2011,41,3
18055954701,2012,63,0
18055954701,2013,46,0
18055954701,2014,62,0
18055954701,2015,18,0
18015959600,2005,18,1
18015959600,2006,26,6
18015959600,2007,35,4
18015959600,2008,23,1
18015959600,2009,27,1
18015959600,2010,32,2
18015959600,2011,18,1
18015959600,2012,37,9
18015959600,2013,50,5
18015959600,2014,13,3
18015959600,2015,51,1
18035001600,2005,21,2
18035001600,2006,52,2
18035001600,2007,42,8
18035001600,2008,32,3
18035001600,2009,25,7
18035001600,2010,47,2
18035001600,2011,42,2
18035001600,2012,19,3
18035001600,2013,17,2
18035001600,2014,20,2
18035001600,2015,13,0
18057110809,2005,6,0
18057110809,2006,6,1
18057110809,2007,34,0
18057110809,2008,18,0
18057110809,2009,33,2
18057110809,2010,36,0
18057110809,2011,19,0
18057110809,2012,41,0
18057110809,2013,48,0
18057110809,2014,35,0
18057110809,2015,54,0
18089021800,2005,56,7
18089021800,2006,32,1
18089021800,2007,35,1
18089021800,2008,25,2
18089021800,2009,28,2
18089021800,2010,34,1
18089021800,2011,31,2
18089021800,2012,24,2
18089021800,2013,30,0
18089021800,2014,7,1
18089021800,2015,28,0
18093951100,2005,42,7
18093951100,2006,46,2
18093951100,2007,37,2
18093951100,2008,32,2
18093951100,2009,26,0
18093951100,2010,39,3
18093951100,2011,31,0
18093951100,2012,19,0
18093951100,2013,26,0
18093951100,2014,10,0
18093951100,2015,22,1
18129040700,2005,26,5
18129040700,2006,28,4
18129040700,2007,40,3
18129040700,2008,27,4
18129040700,2009,45,7
18129040700,2010,49,2
18129040700,2011,37,2
18129040700,2012,20,1
18129040700,2013,28,2
18129040700,2014,8,0
18129040700,2015,22,0
18167000700,2005,18,1
18167000700,2006,15,6
18167000700,2007,34,5
18167000700,2008,42,5
18167000700,2009,42,11
18167000700,2010,50,3
18167000700,2011,29,3
18167000700,2012,22,3
18167000700,2013,36,4
18167000700,2014,7,2
18167000700,2015,35,5
18005011200,2005,13,1
18005011200,2006,19,3
18005011200,2007,16,0
18005011200,2008,44,5
18005011200,2009,26,2
18005011200,2010,24,1
18005011200,2011,44,0
18005011200,2012,33,1
18005011200,2013,44,0
18005011200,2014,26,2
18005011200,2015,42,0
18041954100,2005,20,2
18041954100,2006,20,0
18041954100,2007,36,3
18041954100,2008,42,4
18041954100,2009,42,1
18041954100,2010,34,0
18041954100,2011,34,3
18041954100,2012,37,0
18041954100,2013,14,0
18041954100,2014,7,0
18041954100,2015,45,0
18053010400,2005,26,2
18053010400,2006,26,3
18053010400,2007,44,4
18053010400,2008,17,1
18053010400,2009,14,0
18053010400,2010,10,1
18053010400,2011,18,0
18053010400,2012,55,2
18053010400,2013,48,1
18053010400,2014,31,0
18053010400,2015,42,2
18141030100,2005,23,2
18141030100,2006,29,3
18141030100,2007,41,5
18141030100,2008,37,6
18141030100,2009,37,0
18141030100,2010,33,3
18141030100,2011,38,2
18141030100,2012,34,0
18141030100,2013,40,0
18141030100,2014,5,0
18141030100,2015,14,0
18025952000,2005,28,4
18025952000,2006,26,7
18025952000,2007,54,8
18025952000,2008,22,1
18025952000,2009,33,8
18025952000,2010,37,2
18025952000,2011,43,0
18025952000,2012,34,2
18025952000,2013,23,2
18025952000,2014,13,2
18025952000,2015,19,0
18167000500,2005,22,4
18167000500,2006,12,4
